Filename,Date,Monkey,Task,dob,date_mature,Day_to_maturation,age,percorr,percorr_class_1,percorr_class_2,percorr_class_3,percorr_class_4,percorr_class_5,percorr_class_6,percorr_class_7,percorr_class_8,percorr_class_9,percorr_class_10,percorr_class_11,percorr_class_12,percorr_class_13,percorr_class_14,percorr_class_15,percorr_class_16,percorr_class_17,percorr_class_18,percorr_class_19,percorr_class_20
ros006_3,23-Oct-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-618,1391,0.893805309734513,1,1,1,0.714285714285714,0.833333333333333,1,0.833333333333333,0.833333333333333,0.714285714285714,1,1,1,0.714285714285714,1,1,1,0.714285714285714,0.833333333333333,1,1
ros007_2,24-Oct-2019,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-617,1392,0.769230769230769,0.363636363636364,0.666666666666667,0.666666666666667,0.615384615384615,1,0.8,0.8,0.8,0.666666666666667,1,0.8,1,1,0.8,0.8,0.888888888888889,1,0.727272727272727,1,0.888888888888889
ros008_2,25-Oct-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-616,1393,0.799342105263158,0.923076923076923,0.866666666666667,0.75,0.705882352941177,0.75,0.8125,0.923076923076923,0.375,0.75,0.631578947368421,1,1,0.923076923076923,0.923076923076923,1,0.8,1,0.923076923076923,0.8,0.923076923076923
ros009_2,29-Oct-2019,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-612,1397,0.705882352941177,0.9,0.642857142857143,0.9,0.818181818181818,0.692307692307692,1,0.818181818181818,0.642857142857143,0.692307692307692,0.6,0.409090909090909,0.75,0.692307692307692,0.9,0.818181818181818,1,0.75,0.642857142857143,0.409090909090909,0.9
ros010_2,30-Oct-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-611,1398,0.745341614906832,0.857142857142857,0.857142857142857,0.75,0.5,1,0.545454545454545,0.545454545454545,0.545454545454545,0.666666666666667,0.857142857142857,0.857142857142857,1,0.857142857142857,1,0.75,0.6,1,0.857142857142857,0.666666666666667,1
ros011_2,31-Oct-2019,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-610,1399,0.900900900900901,0.833333333333333,0.714285714285714,0.714285714285714,1,1,0.909090909090909,1,0.909090909090909,1,1,0.909090909090909,1,0.909090909090909,0.909090909090909,0.909090909090909,0.833333333333333,1,1,0.769230769230769,0.909090909090909
ros012_2,01-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-609,1400,0.869565217391304,1,0.909090909090909,0.909090909090909,0.833333333333333,0.833333333333333,0.769230769230769,0.769230769230769,0.769230769230769,0.769230769230769,0.833333333333333,1,1,1,1,1,0.769230769230769,0.769230769230769,0.909090909090909,0.833333333333333,0.909090909090909
ros013_2,05-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-605,1404,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ros013_3,05-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-605,1404,0.664383561643836,0.833333333333333,0.714285714285714,1,0.714285714285714,1,0.714285714285714,0.25,0.222222222222222,0.833333333333333,0.555555555555556,1,0.833333333333333,1,1,1,0.833333333333333,1,0.5,0.555555555555556,0.833333333333333
ros014_2,06-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-604,1405,0.764890282131661,0.923076923076923,1,0.923076923076923,0.8,0.684210526315789,0.631578947368421,0.461538461538462,0.433333333333333,0.75,0.75,0.866666666666667,0.8,0.857142857142857,1,0.857142857142857,0.857142857142857,0.923076923076923,0.8,0.923076923076923,0.866666666666667
ros015_2,07-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-603,1406,0.920152091254753,1,1,0.923076923076923,1,1,0.857142857142857,1,0.75,0.923076923076923,0.8,1,1,0.923076923076923,1,1,0.857142857142857,0.857142857142857,0.923076923076923,0.8,0.923076923076923
ros016_2,12-Nov-2019,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-598,1411,0.742331288343558,0.857142857142857,0.6,0.666666666666667,0.857142857142857,0.857142857142857,0.75,1,0.545454545454545,1,0.75,1,0.777777777777778,0.6,1,0.75,0.857142857142857,0.75,0.857142857142857,0.4,0.75
ros017_2,13-Nov-2019,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-597,1412,0.934579439252336,1,1,0.769230769230769,1,1,1,1,0.909090909090909,0.833333333333333,1,1,1,0.909090909090909,0.909090909090909,1,0.909090909090909,0.909090909090909,0.833333333333333,0.909090909090909,0.909090909090909
ros018_2,14-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-596,1413,0.868085106382979,0.909090909090909,1,0.909090909090909,1,1,0.909090909090909,0.666666666666667,0.588235294117647,0.909090909090909,0.666666666666667,1,1,1,1,1,0.846153846153846,1,1,0.769230769230769,0.666666666666667
ros019_2,19-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-591,1418,0.907894736842105,0.846153846153846,1,0.909090909090909,0.846153846153846,0.909090909090909,0.909090909090909,0.846153846153846,0.714285714285714,1,1,1,0.909090909090909,1,1,1,1,0.785714285714286,0.909090909090909,0.769230769230769,1
ros020_2,20-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-590,1419,0.905405405405405,0.769230769230769,1,0.909090909090909,0.909090909090909,1,0.909090909090909,1,0.526315789473684,0.909090909090909,0.909090909090909,1,1,0.909090909090909,1,1,1,0.909090909090909,1,0.909090909090909,0.909090909090909
ros021_2,21-Nov-2019,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-589,1420,0.87012987012987,0.909090909090909,0.714285714285714,0.833333333333333,0.769230769230769,1,0.833333333333333,1,0.666666666666667,0.714285714285714,0.909090909090909,1,0.909090909090909,0.833333333333333,0.833333333333333,1,1,0.909090909090909,1,0.916666666666667,0.909090909090909
ros022_2,26-Nov-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-584,1425,0.836820083682008,0.769230769230769,0.909090909090909,0.833333333333333,1,0.909090909090909,1,0.714285714285714,0.555555555555556,0.909090909090909,0.833333333333333,1,0.909090909090909,0.833333333333333,0.909090909090909,0.909090909090909,0.833333333333333,0.833333333333333,0.769230769230769,0.666666666666667,1
ros023_2,10-Dec-2019,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-570,1439,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ros024_2,11-Dec-2019,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-569,1440,0.782101167315175,1,0.625,0.769230769230769,0.909090909090909,0.833333333333333,0.833333333333333,0.909090909090909,0.285714285714286,1,0.833333333333333,1,0.833333333333333,0.666666666666667,0.909090909090909,1,0.769230769230769,0.916666666666667,0.833333333333333,1,1
ros025_2,07-Jan-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-542,1467,0.865800865800866,0.625,1,0.833333333333333,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.555555555555556,1,0.833333333333333,0.909090909090909,1,1,1,1,1,0.833333333333333,0.909090909090909,0.833333333333333,0.769230769230769
ros026_2,09-Jan-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-540,1469,0.769230769230769,0.714285714285714,0.714285714285714,0.588235294117647,0.714285714285714,0.588235294117647,0.909090909090909,0.909090909090909,0.833333333333333,0.909090909090909,0.833333333333333,1,0.909090909090909,0.476190476190476,0.833333333333333,0.833333333333333,0.833333333333333,0.769230769230769,0.833333333333333,0.833333333333333,0.833333333333333
ros027_2,10-Jan-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-539,1470,0.761904761904762,1,1,0.888888888888889,0.727272727272727,0.666666666666667,0.727272727272727,0.615384615384615,0.4,0.666666666666667,0.888888888888889,0.888888888888889,1,1,1,0.888888888888889,0.666666666666667,0.666666666666667,0.727272727272727,0.666666666666667,1
ros028_2,22-Jan-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-527,1482,0.81447963800905,1,1,1,0.9,1,0.75,0.818181818181818,0.428571428571429,0.9,0.75,0.75,0.9,0.818181818181818,1,0.75,0.75,0.75,0.75,1,0.9
ros029_2,23-Jan-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-526,1483,0.882845188284519,0.909090909090909,0.769230769230769,1,0.916666666666667,1,0.909090909090909,1,0.916666666666667,0.846153846153846,0.916666666666667,0.909090909090909,0.909090909090909,0.846153846153846,0.909090909090909,0.785714285714286,0.666666666666667,0.909090909090909,0.909090909090909,0.846153846153846,0.916666666666667
ros030_2,24-Jan-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-525,1484,0.823770491803279,1,1,1,1,1,0.357142857142857,1,1,0.714285714285714,0.833333333333333,1,0.909090909090909,0.416666666666667,0.909090909090909,0.909090909090909,1,0.909090909090909,0.909090909090909,1,1
ros031_2,12-May-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-416,1593,0.884955752212389,0.909090909090909,1,0.769230769230769,1,0.909090909090909,1,1,0.833333333333333,1,1,0.909090909090909,1,0.666666666666667,0.833333333333333,0.769230769230769,0.909090909090909,0.714285714285714,0.769230769230769,1,1
ros032_2,13-May-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-415,1594,0.733870967741935,0.642857142857143,0.692307692307692,0.6,0.692307692307692,0.642857142857143,0.769230769230769,0.473684210526316,0.692307692307692,0.529411764705882,0.75,0.9,0.9,0.818181818181818,1,0.9,0.692307692307692,0.9,0.909090909090909,0.9,0.818181818181818
ros033_2,18-May-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-410,1599,0.858638743455497,0.888888888888889,1,0.615384615384615,0.8,0.8,0.888888888888889,0.75,0.888888888888889,0.888888888888889,1,1,1,0.9,0.9,0.888888888888889,1,0.666666666666667,1,0.888888888888889,0.727272727272727
ros034_2,19-May-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-409,1600,0.809045226130653,0.888888888888889,0.571428571428571,0.888888888888889,1,1,0.571428571428571,0.615384615384615,0.615384615384615,1,0.8,1,1,0.888888888888889,0.888888888888889,0.888888888888889,0.615384615384615,0.888888888888889,0.9,0.8,1
ros035_2,20-May-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-408,1601,0.689655172413793,1,0.466666666666667,0.35,0.7,0.333333333333333,0.875,0.583333333333333,0.875,0.583333333333333,0.5,1,1,1,0.875,1,1,0.875,0.777777777777778,0.875,0.875
ros036_2,21-May-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-407,1602,0.934579439252336,0.909090909090909,1,0.909090909090909,1,1,0.909090909090909,0.833333333333333,0.909090909090909,0.833333333333333,1,1,1,1,1,1,0.909090909090909,0.833333333333333,0.909090909090909,0.833333333333333,1
ros037_2,22-May-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-406,1603,0.930232558139535,1,1,0.909090909090909,0.909090909090909,1,0.909090909090909,0.833333333333333,0.909090909090909,0.909090909090909,1,1,1,1,1,0.909090909090909,0.909090909090909,1,0.714285714285714,0.909090909090909,0.909090909090909
ros038_2,26-May-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-402,1607,0.569395017793594,0.285714285714286,0.333333333333333,0.173913043478261,0.380952380952381,0.222222222222222,0.888888888888889,1,1,1,1,1,1,1,1,1,0.888888888888889,1,0.8,0.888888888888889,0.888888888888889
ros039_2,27-May-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-401,1608,0.941176470588235,0.8,1,1,0.8,0.888888888888889,1,1,1,1,1,0.888888888888889,0.8,1,1,1,1,0.888888888888889,0.888888888888889,1,1
ros040_2,28-May-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-400,1609,0.939597315436242,0.7,1,1,1,0.875,1,1,1,1,1,1,0.875,1,1,1,0.875,1,0.875,0.875,0.875
ros041_2,05-Jun-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-392,1617,0.9375,1,1,1,0.818181818181818,0.9,1,1,1,1,1,1,1,1,1,1,0.9,0.818181818181818,0.75,1,0.75
ros042_2,06-Jun-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-391,1618,0.806451612903226,0.857142857142857,0.777777777777778,0.857142857142857,0.857142857142857,0.428571428571429,1,1,1,1,1,0.777777777777778,0.666666666666667,0.7,1,1,1,0.857142857142857,0.6,1,0.6
ros043_2,07-Jun-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-390,1619,0.918918918918919,0.8,0.888888888888889,0.9,0.8,0.888888888888889,1,1,1,1,1,1,1,1,1,1,0.9,0.8,0.818181818181818,0.75,1
ros044_2,08-Jun-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-389,1620,0.89171974522293,1,1,1,1,1,0.5,1,1,0.636363636363636,0.875,1,1,0.875,1,0.875,0.875,0.875,1,1,0.875
ros045_2,09-Jun-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-388,1621,0.82051282051282,1,0.888888888888889,0.888888888888889,1,1,0.533333333333333,0.888888888888889,0.727272727272727,0.5,0.615384615384615,1,1,1,1,0.888888888888889,0.727272727272727,0.8,0.8,0.888888888888889,1
ros046_2,10-Jun-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-387,1622,0.94488188976378,1,1,1,0.857142857142857,1,0.857142857142857,1,1,1,0.857142857142857,1,1,1,0.857142857142857,1,1,1,1,0.75,0.857142857142857
ros047_2,29-Sep-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-276,1733,0.765957446808511,0.642857142857143,0.818181818181818,0.75,0.473684210526316,0.428571428571429,0.9,0.9,1,1,0.75,1,1,0.9,1,1,0.692307692307692,0.692307692307692,0.75,0.642857142857143,0.9
ros048_2,30-Sep-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-275,1734,0.796019900497512,0.666666666666667,0.470588235294118,0.666666666666667,0.888888888888889,1,1,1,0.888888888888889,0.727272727272727,0.8,1,0.888888888888889,0.727272727272727,0.888888888888889,0.888888888888889,0.888888888888889,0.888888888888889,0.727272727272727,0.666666666666667,0.8
ros049_2,01-Oct-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-274,1735,0.72,0.9,0.692307692307692,0.9,1,0.75,0.642857142857143,0.6,0.75,0.642857142857143,0.692307692307692,1,0.9,1,1,1,0.642857142857143,0.45,0.642857142857143,0.529411764705882,0.529411764705882
ros050_2,02-Oct-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-273,1736,0.632411067193676,0.470588235294118,0.888888888888889,0.8,0.5,0.333333333333333,0.888888888888889,0.8,0.666666666666667,0.888888888888889,1,1,1,1,1,1,0.380952380952381,0.5,0.533333333333333,0.421052631578947,0.444444444444444
ros051_2,06-Oct-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-269,1740,0.903225806451613,1,0.9,0.888888888888889,1,1,0.888888888888889,1,1,0.9,0.9,0.9,1,1,1,1,0.666666666666667,0.9,0.818181818181818,0.8,0.727272727272727
ros052_2,07-Oct-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-268,1741,0.980295566502463,1,1,1,1,1,1,1,1,1,1,1,1,1,0.909090909090909,1,0.909090909090909,0.818181818181818,1,1,1
ros053_2,08-Oct-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-267,1742,0.947867298578199,1,1,1,1,1,0.909090909090909,0.909090909090909,0.909090909090909,1,0.909090909090909,1,1,1,1,1,0.909090909090909,0.833333333333333,1,0.833333333333333,0.833333333333333
ros054_2,09-Oct-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-266,1743,0.934108527131783,1,0.923076923076923,0.857142857142857,0.857142857142857,0.857142857142857,1,1,1,1,1,1,1,1,1,1,0.857142857142857,0.857142857142857,0.8,0.923076923076923,0.857142857142857
ros055_2,13-Oct-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-262,1747,0.941176470588235,1,0.888888888888889,0.888888888888889,0.888888888888889,1,1,1,1,1,1,1,1,1,1,1,0.888888888888889,1,0.888888888888889,0.727272727272727,0.8
ros056_2,14-Oct-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-261,1748,0.846560846560847,1,0.888888888888889,0.8,0.8,0.8,0.888888888888889,0.888888888888889,0.533333333333333,0.888888888888889,0.727272727272727,1,1,1,1,1,0.727272727272727,0.8,0.888888888888889,0.8,0.888888888888889
ros057_2,15-Oct-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-260,1749,0.895027624309392,0.888888888888889,0.727272727272727,1,0.8,0.727272727272727,0.888888888888889,1,1,1,0.888888888888889,1,1,1,1,1,0.888888888888889,0.727272727272727,0.8,1,0.8
ros058_2,16-Oct-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-259,1750,0.759493670886076,0.75,0.6,0.6,1,0.545454545454545,1,0.75,0.428571428571429,0.75,0.75,1,1,1,1,1,0.666666666666667,0.75,0.75,0.75,1
ros059_2,20-Oct-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-255,1754,0.805194805194805,1,0.6,1,0.75,0.6,0.75,1,0.75,0.5,0.6,1,1,1,1,1,0.75,1,0.75,1,0.8
ros060_2,21-Oct-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-254,1755,0.838323353293413,0.875,0.875,0.777777777777778,0.583333333333333,0.777777777777778,0.777777777777778,0.777777777777778,1,0.875,0.875,1,0.875,1,0.875,0.875,1,1,0.875,0.777777777777778,0.636363636363636
ros061_2,22-Oct-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-253,1756,0.901734104046243,1,1,1,0.888888888888889,1,0.875,0.8,1,1,0.727272727272727,1,0.888888888888889,0.888888888888889,1,1,0.888888888888889,1,0.875,0.8,0.666666666666667
ros062_2,27-Oct-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-248,1761,0.82051282051282,0.571428571428571,0.8,0.888888888888889,1,0.615384615384615,0.888888888888889,0.888888888888889,0.888888888888889,1,1,0.888888888888889,0.8,0.8,0.888888888888889,0.8,0.8,1,0.8,0.571428571428571,1
ros063_2,28-Oct-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-247,1762,0.913705583756345,1,1,1,1,0.9,1,0.692307692307692,0.75,0.9,0.9,1,1,1,1,1,0.818181818181818,0.9,0.75,1,0.9
ros064_2,03-Nov-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-241,1768,0.909090909090909,1,0.777777777777778,0.666666666666667,0.777777777777778,0.8,1,1,1,0.888888888888889,0.8,0.875,1,1,1,1,0.888888888888889,1,1,1,1
ros065_2,04-Nov-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-240,1769,0.946745562130177,1,1,1,1,0.888888888888889,0.888888888888889,0.888888888888889,1,0.666666666666667,1,1,1,0.888888888888889,1,1,1,1,1,1,0.888888888888889
ros066_2,05-Nov-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-239,1770,0.947867298578199,1,1,0.909090909090909,0.909090909090909,1,0.833333333333333,1,1,0.909090909090909,1,1,1,0.909090909090909,1,1,1,0.833333333333333,1,0.833333333333333,0.909090909090909
ros067_2,06-Nov-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-238,1771,0.970873786407767,1,0.909090909090909,1,1,1,1,0.909090909090909,1,1,1,0.909090909090909,1,1,1,1,0.909090909090909,1,1,0.833333333333333,1
ros068_2,10-Nov-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-234,1775,0.875,1,0.777777777777778,0.411764705882353,0.875,1,1,1,1,1,1,1,1,1,0.875,1,1,0.875,0.7,0.777777777777778,1
ros069_2,11-Nov-2020,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-233,1776,0.9375,1,1,0.75,0.9,1,1,0.9,1,1,1,0.9,1,1,1,1,1,0.818181818181818,0.9,0.818181818181818,0.9
ros070_2,12-Nov-2020,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-232,1777,0.943181818181818,0.888888888888889,1,0.8,0.9,1,1,0.888888888888889,1,1,1,1,1,1,1,1,1,0.8,0.9,0.8,1
ros071_2,23-Mar-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-101,1908,0.483091787439614,0.25,0.3125,1,0.5,0.3125,0.357142857142857,0.5,0.357142857142857,0.454545454545455,0.555555555555556,1,0.714285714285714,0.833333333333333,1,0.714285714285714,0.625,0.555555555555556,0.3125,0.714285714285714,0.416666666666667
ros072_2,24-Mar-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-100,1909,0.72289156626506,0.545454545454545,0.666666666666667,0.6,0.6,0.666666666666667,0.75,0.545454545454545,1,0.75,1,1,1,1,1,1,0.6,0.6,0.75,0.666666666666667,0.545454545454545
ros073_2,25-Mar-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-99,1910,0.896860986547085,0.909090909090909,0.833333333333333,0.833333333333333,1,0.909090909090909,0.769230769230769,0.833333333333333,1,0.833333333333333,0.833333333333333,0.909090909090909,0.909090909090909,0.909090909090909,1,1,0.909090909090909,1,0.833333333333333,0.909090909090909,0.909090909090909
ros074_2,26-Mar-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-98,1911,0.947867298578199,1,0.909090909090909,0.909090909090909,1,1,1,0.833333333333333,0.833333333333333,1,0.909090909090909,1,1,1,0.909090909090909,0.909090909090909,1,1,1,0.833333333333333,1
ros075_2,30-Mar-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-94,1915,0.9,1,0.75,0.9,1,0.9,0.692307692307692,0.9,1,0.9,0.818181818181818,1,1,1,1,0.9,0.818181818181818,0.9,0.9,1,0.818181818181818
ros076_2,31-Mar-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-93,1916,0.952380952380952,1,0.833333333333333,0.909090909090909,1,0.833333333333333,1,1,1,0.769230769230769,1,1,1,1,1,1,1,1,1,0.833333333333333,1
ros077_2,02-Apr-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-91,1918,0.952380952380952,0.909090909090909,1,0.833333333333333,0.909090909090909,0.909090909090909,0.909090909090909,1,1,1,1,1,1,1,1,1,1,1,0.833333333333333,0.909090909090909,0.909090909090909
ros078_2,06-Apr-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-87,1922,0.935185185185185,1,1,0.916666666666667,0.909090909090909,1,1,0.909090909090909,0.833333333333333,0.833333333333333,0.909090909090909,1,1,1,1,0.916666666666667,0.909090909090909,0.909090909090909,0.833333333333333,0.909090909090909,1
ros079_2,07-Apr-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-86,1923,0.961538461538462,1,1,1,0.833333333333333,1,1,0.909090909090909,1,1,0.909090909090909,1,1,1,1,1,0.909090909090909,1,0.909090909090909,0.909090909090909,0.909090909090909
ros080_2,08-Apr-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-85,1924,0.980392156862745,1,1,1,1,1,0.909090909090909,0.909090909090909,1,1,1,1,0.909090909090909,1,1,1,1,1,1,1,0.909090909090909
ros081_2,09-Apr-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-84,1925,0.94488188976378,1,1,1,1,1,1,1,1,0.857142857142857,0.75,1,1,1,1,1,0.857142857142857,1,0.857142857142857,1,0.75
ros082_2,13-Apr-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,-80,1929,0.78448275862069,0.818181818181818,0.692307692307692,0.75,1,0.75,0.5625,0.692307692307692,0.909090909090909,0.642857142857143,0.6,1,1,0.9,1,1,0.818181818181818,0.692307692307692,0.692307692307692,0.818181818181818,0.818181818181818
ros083_2,14-Apr-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-79,1930,0.925925925925926,0.909090909090909,1,0.769230769230769,1,1,0.833333333333333,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,0.909090909090909,1,0.909090909090909,1,1,0.909090909090909,1,1,0.833333333333333
ros084_2,15-Apr-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-78,1931,0.980392156862745,0.833333333333333,1,1,0.909090909090909,1,1,1,0.909090909090909,1,1,1,1,1,1,1,1,1,1,1,1
ros085_2,16-Apr-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,-77,1932,0.97752808988764,0.9,0.9,0.9,1,1,1,1,1,1,1,1,1,0.888888888888889,1,1,1,1,1,1,1
ros086_2,03-Aug-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,32,2041,0.979020979020979,1,1,1,1,1,1,1,1,1,1,0.875,1,0.875,1,1,0.875,1,1,1,1
ros087_2,04-Aug-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,33,2042,0.985781990521327,1,1,1,0.909090909090909,1,1,1,1,1,1,1,1,1,1,1,1,0.909090909090909,1,1,0.916666666666667
ros088_2,05-Aug-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,34,2043,0.964497041420118,1,1,1,0.8,1,1,1,1,1,1,1,1,0.888888888888889,0.888888888888889,0.888888888888889,1,1,1,0.888888888888889,1
ros089_2,06-Aug-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,35,2044,0.962962962962963,1,1,1,1,0.9,1,1,1,1,0.818181818181818,1,1,1,1,0.9,1,0.9,0.9,1,0.9
ros090_2,10-Aug-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,39,2048,0.940789473684211,0.875,0.875,1,1,0.875,0.888888888888889,0.875,1,1,1,0.875,1,1,1,1,0.875,0.875,1,1,0.888888888888889
ros091_2,11-Aug-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,40,2049,0.911111111111111,0.888888888888889,1,1,0.888888888888889,1,0.727272727272727,0.888888888888889,1,0.888888888888889,0.666666666666667,1,1,1,1,1,0.888888888888889,0.818181818181818,0.8,1,1
ros092_2,12-Aug-2021,ROS,ODRdistractor_cardinal,01-Jan-2016,02-Jul-2021,41,2050,0.954285714285714,0.9,0.8,1,1,0.888888888888889,1,1,1,0.888888888888889,1,1,1,1,0.888888888888889,0.888888888888889,1,1,1,0.888888888888889,1
ros093_2,13-Aug-2021,ROS,ODRdistractor_diagonal,01-Jan-2016,02-Jul-2021,42,2051,0.987096774193548,1,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
