Filename,Date,Monkey,Task,dob,date_mature,Day_to_maturation,age,percorr,percorr_class_1,percorr_class_2,percorr_class_3,percorr_class_4,percorr_class_5,percorr_class_6,percorr_class_7,percorr_class_8,ID,age_group4,mature_group4,month_to_maturation,age_month
ros072_1,24-Mar-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-100,1909,0.481203007518797,0.470588235294118,0.444444444444444,0.363636363636364,0.888888888888889,0.888888888888889,0.888888888888889,0.285714285714286,0.380952380952381,ROS,4,3,-3.28767123287671,62.7616438356164
ros074_1,26-Mar-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-98,1911,0.831168831168831,1,0.8,0.8,0.888888888888889,0.888888888888889,0.727272727272727,1,0.666666666666667,ROS,4,3,-3.22191780821918,62.827397260274
ros075_1,30-Mar-2021,ROS,ODR,01-Jan-2016,02-Jul-2021,-94,1915,0.927536231884058,0.888888888888889,0.888888888888889,1,0.888888888888889,1,1,0.888888888888889,0.888888888888889,ROS,4,3,-3.09041095890411,62.958904109589
ros076_1,31-Mar-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-93,1916,0.941176470588235,1,0.888888888888889,0.888888888888889,0.888888888888889,1,1,0.888888888888889,1,ROS,4,3,-3.05753424657534,62.9917808219178
ros077_1,02-Apr-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-91,1918,0.868421052631579,0.727272727272727,0.8,1,1,1,0.888888888888889,1,0.666666666666667,ROS,4,3,-2.99178082191781,63.0575342465753
ros078_1,06-Apr-2021,ROS,ODR,01-Jan-2016,02-Jul-2021,-87,1922,0.905405405405405,1,0.9,1,1,0.9,0.888888888888889,0.888888888888889,0.727272727272727,ROS,4,3,-2.86027397260274,63.1890410958904
ros079_1,07-Apr-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-86,1923,0.75,1,1,0.818181818181818,0.9,1,1,0.32,0.8,ROS,4,3,-2.82739726027397,63.2219178082192
ros080_1,08-Apr-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-85,1924,0.864864864864865,0.888888888888889,0.888888888888889,0.888888888888889,0.8,1,1,0.666666666666667,0.888888888888889,ROS,4,3,-2.79452054794521,63.2547945205479
ros081_1,09-Apr-2021,ROS,ODR,01-Jan-2016,02-Jul-2021,-84,1925,0.831168831168831,1,0.666666666666667,1,0.666666666666667,1,1,0.666666666666667,0.888888888888889,ROS,4,3,-2.76164383561644,63.2876712328767
ros082_1,13-Apr-2021,ROS,ODR,01-Jan-2016,02-Jul-2021,-80,1929,0.802469135802469,1,1,0.8,0.727272727272727,1,0.9,0.5,0.8,ROS,4,3,-2.63013698630137,63.4191780821918
ros083_1,14-Apr-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-79,1930,0.842105263157895,1,1,1,0.428571428571429,1,0.857142857142857,1,1,ROS,4,3,-2.5972602739726,63.4520547945205
ros084_1,15-Apr-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-78,1931,0.876712328767123,0.888888888888889,1,0.888888888888889,0.888888888888889,0.727272727272727,0.888888888888889,0.8,1,ROS,4,3,-2.56438356164384,63.4849315068493
ros085_1,16-Apr-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,-77,1932,0.876712328767123,0.888888888888889,1,1,0.533333333333333,0.888888888888889,1,1,1,ROS,4,3,-2.53150684931507,63.5178082191781
ros086_1,03-Aug-2021,ROS,ODR,01-Jan-2016,02-Jul-2021,32,2041,0.955223880597015,1,1,0.888888888888889,0.888888888888889,1,1,1,0.888888888888889,ROS,4,3,1.05205479452055,67.1013698630137
ros087_1,04-Aug-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,33,2042,0.893333333333333,1,1,0.9,0.727272727272727,1,0.888888888888889,0.75,1,ROS,4,3,1.08493150684932,67.1342465753425
ros088_1,05-Aug-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,34,2043,0.951807228915663,0.909090909090909,1,1,1,1,0.909090909090909,0.833333333333333,1,ROS,4,3,1.11780821917808,67.1671232876712
ros089_1,06-Aug-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,35,2044,0.853333333333333,1,1,1,0.615384615384615,1,0.727272727272727,0.727272727272727,1,ROS,4,3,1.15068493150685,67.2
ros090_1,10-Aug-2021,ROS,ODR,01-Jan-2016,02-Jul-2021,39,2048,0.934426229508197,1,0.875,1,0.875,1,0.875,1,0.875,ROS,4,3,1.28219178082192,67.3315068493151
ros091_1,11-Aug-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,40,2049,0.942857142857143,1,0.888888888888889,0.888888888888889,0.888888888888889,1,1,1,0.888888888888889,ROS,4,3,1.31506849315068,67.3643835616438
ros092_1,12-Aug-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,41,2050,0.853658536585366,0.9,0.9,1,0.5,1,1,1,0.888888888888889,ROS,4,3,1.34794520547945,67.3972602739726
ros093_1,13-Aug-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,42,2051,0.813559322033898,0.857142857142857,1,0.75,0.461538461538462,1,1,1,0.857142857142857,ROS,4,3,1.38082191780822,67.4301369863014
ros094_1,17-Aug-2021,ROS,ODR,01-Jan-2016,02-Jul-2021,46,2055,0.914285714285714,0.888888888888889,1,1,0.727272727272727,1,1,0.8,1,ROS,4,3,1.51232876712329,67.5616438356164
ros095_1,18-Aug-2021,ROS,ODR3,01-Jan-2016,02-Jul-2021,47,2056,0.843137254901961,0.714285714285714,1,1,0.545454545454545,1,0.857142857142857,1,1,ROS,4,3,1.54520547945205,67.5945205479452
son002_1,30-Oct-2019,SON,ODR,13-May-2016,02-Dec-2020,-399,1265,0.716049382716049,1,0.5,1,0.777777777777778,0.875,0.368421052631579,1,0.888888888888889,SON,1,2,-13.1178082191781,41.5890410958904
son003_1,31-Oct-2019,SON,ODR,13-May-2016,02-Dec-2020,-398,1266,0.804878048780488,0.818181818181818,1,0.888888888888889,0.888888888888889,0.666666666666667,0.642857142857143,1,0.727272727272727,SON,1,2,-13.0849315068493,41.6219178082192
son004_1,01-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-397,1267,0.872727272727273,0.75,0.666666666666667,1,1,0.857142857142857,1,0.857142857142857,1,SON,1,2,-13.0520547945205,41.6547945205479
son006_1,06-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-392,1272,0.914634146341463,1,1,1,1,0.769230769230769,0.818181818181818,0.9,0.909090909090909,SON,1,2,-12.8876712328767,41.8191780821918
son007_1,07-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-391,1273,0.930232558139535,0.909090909090909,1,1,1,1,0.769230769230769,0.833333333333333,1,SON,1,2,-12.8547945205479,41.8520547945205
son008_1,08-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-390,1274,0.941176470588235,0.888888888888889,1,1,1,0.8,0.888888888888889,1,1,SON,1,2,-12.8219178082192,41.8849315068493
son011_1,14-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-384,1280,0.765957446808511,0.9,0.9,0.75,1,0.9,0.45,0.818181818181818,0.75,SON,1,2,-12.6246575342466,42.0821917808219
son012_1,15-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-383,1281,0.866666666666667,1,0.9,1,0.8,1,0.615384615384615,0.888888888888889,0.888888888888889,SON,1,2,-12.5917808219178,42.1150684931507
son013_1,19-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-379,1285,0.888888888888889,0.888888888888889,1,0.8,1,1,0.666666666666667,0.888888888888889,1,SON,1,2,-12.4602739726027,42.2465753424658
son014_1,20-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-378,1286,0.738636363636364,1,0.727272727272727,0.8,0.888888888888889,0.5625,0.470588235294118,0.888888888888889,1,SON,1,2,-12.427397260274,42.2794520547945
son015_1,21-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-377,1287,0.935064935064935,0.9,1,0.9,1,1,0.75,1,1,SON,1,2,-12.3945205479452,42.3123287671233
son016_1,22-Nov-2019,SON,ODR,13-May-2016,02-Dec-2020,-376,1288,0.89041095890411,0.888888888888889,1,0.8,1,0.888888888888889,0.666666666666667,1,1,SON,1,2,-12.3616438356164,42.3452054794521
son017_1,03-Dec-2019,SON,ODR,13-May-2016,02-Dec-2020,-365,1299,0.842105263157895,1,1,1,1,0.888888888888889,0.444444444444444,0.888888888888889,1,SON,1,2,-12,42.7068493150685
son018_1,04-Dec-2019,SON,ODR,13-May-2016,02-Dec-2020,-364,1300,0.810126582278481,0.888888888888889,1,0.888888888888889,0.888888888888889,0.888888888888889,0.5,1,0.727272727272727,SON,1,2,-11.9671232876712,42.7397260273973
son019_1,05-Dec-2019,SON,ODR,13-May-2016,02-Dec-2020,-363,1301,0.688172043010753,1,1,1,1,0.888888888888889,0.228571428571429,0.888888888888889,1,SON,1,2,-11.9342465753425,42.772602739726
son021_1,10-Dec-2019,SON,ODR,13-May-2016,02-Dec-2020,-358,1306,0.780487804878049,1,1,1,1,0.888888888888889,0.347826086956522,0.888888888888889,0.888888888888889,SON,1,2,-11.7698630136986,42.9369863013699
son022_1,11-Dec-2019,SON,ODR,13-May-2016,02-Dec-2020,-357,1307,0.87012987012987,0.888888888888889,1,1,0.818181818181818,1,0.533333333333333,1,1,SON,1,2,-11.7369863013699,42.9698630136986
son023_1,12-Dec-2019,SON,ODR,13-May-2016,02-Dec-2020,-356,1308,0.783132530120482,1,1,1,1,0.818181818181818,0.347826086956522,1,0.888888888888889,SON,1,2,-11.7041095890411,43.0027397260274
son024_1,07-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-330,1334,0.757894736842105,1,0.9,1,0.818181818181818,0.5,0.473684210526316,1,0.9,SON,1,2,-10.8493150684931,43.8575342465753
son025_1,08-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-329,1335,0.650943396226415,0.727272727272727,0.571428571428571,0.818181818181818,0.75,0.8,0.346153846153846,0.818181818181818,0.818181818181818,SON,1,2,-10.8164383561644,43.8904109589041
son026_1,09-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-328,1336,0.747126436781609,1,1,0.888888888888889,0.888888888888889,0.888888888888889,0.296296296296296,1,1,SON,1,2,-10.7835616438356,43.9232876712329
son027_1,10-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-327,1337,0.463768115942029,0.421052631578947,0.666666666666667,1,1,0.8,0.173913043478261,0.615384615384615,0.363636363636364,SON,1,2,-10.7506849315069,43.9561643835616
son028_1,14-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-323,1341,0.783132530120482,1,0.615384615384615,0.8,1,0.888888888888889,0.470588235294118,0.888888888888889,1,SON,1,2,-10.6191780821918,44.0876712328767
son029_1,15-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-322,1342,0.48,0.545454545454545,0.352941176470588,0.857142857142857,1,1,0.171428571428571,1,0.5,SON,1,2,-10.586301369863,44.1205479452055
son030_1,16-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-321,1343,0.455172413793103,0.666666666666667,0.5625,0.8,0.9,1,0.145454545454545,0.888888888888889,0.32,SON,1,2,-10.5534246575342,44.1534246575342
son031_1,23-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-314,1350,0.565217391304348,0.571428571428571,0.888888888888889,0.818181818181818,0.888888888888889,0.444444444444444,0.5,0.32,0.615384615384615,SON,1,2,-10.3232876712329,44.3835616438356
son032_1,23-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-314,1350,0.470588235294118,0.461538461538462,0.5,0.857142857142857,1,0.666666666666667,0.193548387096774,0.333333333333333,1,SON,1,2,-10.3232876712329,44.3835616438356
son033_1,24-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-313,1351,0.488549618320611,0.888888888888889,0.363636363636364,0.8,0.8,0.888888888888889,0.32,0.235294117647059,0.666666666666667,SON,1,2,-10.2904109589041,44.4164383561644
son034_1,28-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-309,1355,0.479166666666667,1,0.409090909090909,0.818181818181818,0.818181818181818,0.9,0.321428571428571,0.195121951219512,0.615384615384615,SON,1,2,-10.158904109589,44.5479452054795
son035_1,29-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-308,1356,0.44,0.375,0.275862068965517,1,0.888888888888889,0.9,0.4,0.228571428571429,0.533333333333333,SON,1,2,-10.1260273972603,44.5808219178082
son036_1,30-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-307,1357,0.328205128205128,0.333333333333333,0.285714285714286,0.571428571428571,0.8,0.8,0.222222222222222,0.347826086956522,0.16,SON,1,2,-10.0931506849315,44.613698630137
son037_1,31-Jan-2020,SON,ODR,13-May-2016,02-Dec-2020,-306,1358,0.445255474452555,1,0.368421052631579,0.615384615384615,0.368421052631579,0.727272727272727,0.291666666666667,0.4,0.347826086956522,SON,1,2,-10.0602739726027,44.6465753424658
son038_1,21-Mar-2020,SON,ODR,13-May-2016,02-Dec-2020,-256,1408,0.503937007874016,1,1,1,1,0.727272727272727,0.347826086956522,0.170212765957447,0.571428571428571,SON,1,2,-8.41643835616438,46.2904109589041
son039_1,22-Mar-2020,SON,ODR,13-May-2016,02-Dec-2020,-255,1409,0.453900709219858,1,1,1,0.888888888888889,0.727272727272727,0.266666666666667,0.153846153846154,0.533333333333333,SON,1,2,-8.38356164383562,46.3232876712329
son040_1,23-Mar-2020,SON,ODR,13-May-2016,02-Dec-2020,-254,1410,0.607476635514019,0.692307692307692,1,1,0.888888888888889,0.888888888888889,0.615384615384615,0.32,0.363636363636364,SON,1,2,-8.35068493150685,46.3561643835616
son041_1,24-Mar-2020,SON,ODR,13-May-2016,02-Dec-2020,-253,1411,0.481203007518797,0.888888888888889,1,1,0.888888888888889,0.571428571428571,0.307692307692308,0.222222222222222,0.347826086956522,SON,1,2,-8.31780821917808,46.3890410958904
son042_1,25-Mar-2020,SON,ODR,13-May-2016,02-Dec-2020,-252,1412,0.429530201342282,0.8,0.888888888888889,1,0.615384615384615,0.307692307692308,0.4,0.228571428571429,0.285714285714286,SON,2,2,-8.28493150684931,46.4219178082192
son043_1,25-Aug-2020,SON,ODR,13-May-2016,02-Dec-2020,-99,1565,0.701149425287356,0.666666666666667,0.727272727272727,0.8,0.875,0.888888888888889,0.583333333333333,0.7,0.533333333333333,SON,2,3,-3.25479452054795,51.4520547945205
son044_1,26-Aug-2020,SON,ODR,13-May-2016,02-Dec-2020,-98,1566,0.60377358490566,1,1,1,1,0.444444444444444,0.25,0.8,0.571428571428571,SON,2,3,-3.22191780821918,51.4849315068493
son045_1,27-Aug-2020,SON,ODR,13-May-2016,02-Dec-2020,-97,1567,0.621359223300971,1,1,1,1,0.533333333333333,0.296296296296296,0.5,0.615384615384615,SON,2,3,-3.18904109589041,51.5178082191781
son046_1,28-Aug-2020,SON,ODR,13-May-2016,02-Dec-2020,-96,1568,0.536,1,1,1,1,0.818181818181818,0.25,0.228571428571429,0.615384615384615,SON,2,3,-3.15616438356164,51.5506849315069
son047_1,02-Sep-2020,SON,ODR,13-May-2016,02-Dec-2020,-91,1573,0.520325203252033,1,1,1,1,0.8,0.228571428571429,0.285714285714286,0.444444444444444,SON,2,3,-2.99178082191781,51.7150684931507
son048_1,03-Sep-2020,SON,ODR,13-May-2016,02-Dec-2020,-90,1574,0.65979381443299,1,1,1,0.888888888888889,0.444444444444444,0.4,0.533333333333333,0.727272727272727,SON,2,3,-2.95890410958904,51.7479452054795
son049_1,04-Sep-2020,SON,ODR,13-May-2016,02-Dec-2020,-89,1575,0.587155963302752,0.8,1,1,0.8,0.32,0.444444444444444,0.421052631578947,0.727272727272727,SON,2,3,-2.92602739726027,51.7808219178082
son050_1,08-Sep-2020,SON,ODR,13-May-2016,02-Dec-2020,-85,1579,0.695652173913043,1,0.888888888888889,1,1,0.571428571428571,0.727272727272727,0.380952380952381,0.615384615384615,SON,2,3,-2.79452054794521,51.9123287671233
son051_1,09-Sep-2020,SON,ODR,13-May-2016,02-Dec-2020,-84,1580,0.704081632653061,0.727272727272727,1,1,0.9,0.727272727272727,0.75,0.380952380952381,0.6,SON,2,3,-2.76164383561644,51.9452054794521
son052_1,10-Sep-2020,SON,ODR,13-May-2016,02-Dec-2020,-83,1581,0.421052631578947,0.571428571428571,1,1,1,0.135593220338983,0.275862068965517,0.533333333333333,0.727272727272727,SON,2,3,-2.72876712328767,51.9780821917808
son053_1,11-Sep-2020,SON,ODR,13-May-2016,02-Dec-2020,-82,1582,0.793650793650794,0.75,0.857142857142857,1,1,0.75,0.666666666666667,0.75,0.7,SON,2,3,-2.6958904109589,52.0109589041096
son054_1,03-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,63,1727,0.677083333333333,1,1,1,0.888888888888889,0.347826086956522,0.421052631578947,1,0.666666666666667,SON,3,3,2.07123287671233,56.7780821917808
son055_1,04-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,64,1728,0.731958762886598,1,0.9,0.9,0.818181818181818,0.5,0.692307692307692,0.6,0.692307692307692,SON,3,3,2.1041095890411,56.8109589041096
son056_1,05-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,65,1729,0.752808988764045,1,1,1,0.888888888888889,0.6,0.571428571428571,0.533333333333333,0.8,SON,3,3,2.13698630136986,56.8438356164384
son057_1,09-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,69,1733,0.56140350877193,0.888888888888889,1,1,1,0.2,0.5,0.615384615384615,0.666666666666667,SON,3,3,2.26849315068493,56.9753424657534
son058_1,10-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,70,1734,0.810126582278481,1,1,1,1,0.533333333333333,0.8,0.615384615384615,0.888888888888889,SON,3,3,2.3013698630137,57.0082191780822
son059_1,11-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,71,1735,0.616279069767442,0.545454545454545,0.777777777777778,1,1,1,0.75,0.291666666666667,0.5,SON,3,3,2.33424657534247,57.041095890411
son060_1,16-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,76,1740,0.866666666666667,1,1,1,1,1,0.727272727272727,0.533333333333333,1,SON,3,3,2.4986301369863,57.2054794520548
son061_1,17-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,77,1741,0.741935483870968,0.9,0.9,1,1,0.818181818181818,0.363636363636364,0.75,0.727272727272727,SON,3,3,2.53150684931507,57.2383561643836
son062_1,18-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,78,1742,0.711111111111111,1,1,1,1,0.615384615384615,0.615384615384615,0.444444444444444,0.571428571428571,SON,3,3,2.56438356164384,57.2712328767123
son063_1,19-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,79,1743,0.679245283018868,1,1,1,1,0.75,0.409090909090909,0.36,0.818181818181818,SON,3,3,2.5972602739726,57.3041095890411
son064_1,23-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,83,1747,0.785714285714286,0.9,0.888888888888889,1,1,0.8,0.533333333333333,0.666666666666667,0.75,SON,3,3,2.72876712328767,57.4356164383562
son065_1,24-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,84,1748,0.75,1,1,1,1,0.818181818181818,0.470588235294118,0.533333333333333,0.666666666666667,SON,3,3,2.76164383561644,57.4684931506849
son066_1,25-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,85,1749,0.771084337349398,1,1,1,1,0.727272727272727,0.444444444444444,0.8,0.666666666666667,SON,3,3,2.79452054794521,57.5013698630137
son067_1,26-Feb-2021,SON,ODR,13-May-2016,02-Dec-2020,86,1750,0.554621848739496,1,1,1,1,0.347826086956522,0.186046511627907,0.888888888888889,0.8,SON,3,3,2.82739726027397,57.5342465753425
son068_1,02-Mar-2021,SON,ODR,13-May-2016,02-Dec-2020,90,1754,0.65979381443299,0.8,0.888888888888889,1,1,0.347826086956522,0.470588235294118,0.571428571428571,1,SON,3,3,2.95890410958904,57.6657534246575
son069_1,03-Mar-2021,SON,ODR,13-May-2016,02-Dec-2020,91,1755,0.666666666666667,0.8,1,1,0.888888888888889,0.444444444444444,0.666666666666667,0.380952380952381,0.8,SON,3,3,2.99178082191781,57.6986301369863
son070_1,09-Mar-2021,SON,ODR,13-May-2016,02-Dec-2020,97,1761,0.771084337349398,0.888888888888889,1,1,1,0.615384615384615,0.8,0.444444444444444,0.888888888888889,SON,3,3,3.18904109589041,57.8958904109589
son071_1,10-Mar-2021,SON,ODR,13-May-2016,02-Dec-2020,98,1762,0.768292682926829,0.888888888888889,0.888888888888889,1,1,0.666666666666667,0.4375,0.8,0.8,SON,3,3,3.22191780821918,57.9287671232877
son072_1,11-Mar-2021,SON,ODR,13-May-2016,02-Dec-2020,99,1763,0.791666666666667,1,1,1,0.875,0.466666666666667,1,0.7,0.7,SON,3,3,3.25479452054795,57.9616438356164
son073_1,29-Jun-2021,SON,ODR,13-May-2016,02-Dec-2020,209,1873,0.790123456790123,0.727272727272727,0.666666666666667,0.888888888888889,1,0.666666666666667,0.727272727272727,0.8,1,SON,3,4,6.87123287671233,61.5780821917808
son074_1,30-Jun-2021,SON,ODR,13-May-2016,02-Dec-2020,210,1874,0.706896551724138,1,1,1,0.857142857142857,0.833333333333333,0.3125,0.625,0.833333333333333,SON,3,4,6.9041095890411,61.6109589041096
son075_1,01-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,211,1875,0.780487804878049,1,1,1,1,0.615384615384615,0.4,1,0.888888888888889,SON,3,4,6.93698630136986,61.6438356164384
son076_1,07-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,217,1881,0.516129032258065,1,1,1,1,0.571428571428571,0.186046511627907,0.363636363636364,0.615384615384615,SON,3,4,7.13424657534247,61.841095890411
son077_1,09-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,219,1883,0.688172043010753,1,1,1,1,0.666666666666667,0.421052631578947,0.380952380952381,0.888888888888889,SON,3,4,7.2,61.9068493150685
son078_1,13-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,223,1887,0.738461538461539,1,0.857142857142857,1,1,1,0.315789473684211,0.857142857142857,0.75,SON,4,4,7.33150684931507,62.0383561643836
son079_1,14-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,224,1888,0.888888888888889,1,1,1,1,0.888888888888889,0.615384615384615,0.8,1,SON,4,4,7.36438356164384,62.0712328767123
son080_1,15-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,225,1889,0.598214285714286,0.8,1,1,1,0.347826086956522,0.363636363636364,0.4,0.818181818181818,SON,4,4,7.3972602739726,62.1041095890411
son081_1,16-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,226,1890,0.744186046511628,0.8,1,1,1,0.666666666666667,0.444444444444444,0.8,0.666666666666667,SON,4,4,7.43013698630137,62.1369863013699
son082_1,20-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,230,1894,0.635593220338983,1,1,1,1,0.75,0.5,0.27027027027027,0.692307692307692,SON,4,4,7.56164383561644,62.2684931506849
son083_1,21-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,231,1895,0.695652173913043,0.8,1,1,0.888888888888889,0.888888888888889,0.333333333333333,0.8,0.571428571428571,SON,4,4,7.5945205479452,62.3013698630137
son084_1,22-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,232,1896,0.779069767441861,0.888888888888889,1,1,1,0.5,0.666666666666667,1,0.6,SON,4,4,7.62739726027397,62.3342465753425
son085_1,27-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,237,1901,0.653061224489796,0.533333333333333,0.888888888888889,1,1,0.727272727272727,0.615384615384615,0.4,0.571428571428571,SON,4,4,7.79178082191781,62.4986301369863
son086_1,29-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,239,1903,0.790123456790123,0.8,1,1,1,0.444444444444444,0.8,0.888888888888889,0.8,SON,4,4,7.85753424657534,62.5643835616438
son087_1,30-Jul-2021,SON,ODR,13-May-2016,02-Dec-2020,240,1904,0.60377358490566,0.888888888888889,1,1,0.888888888888889,0.444444444444444,0.421052631578947,0.347826086956522,0.666666666666667,SON,4,4,7.89041095890411,62.5972602739726
tri001_1,08-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-311,1204,0.810126582278481,0.470588235294118,0.727272727272727,1,1,1,1,1,0.727272727272727,TRI,1,2,-10.2246575342466,39.5835616438356
tri002_1,08-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-311,1204,0.91044776119403,0.7,0.888888888888889,0.875,1,0.888888888888889,1,1,1,TRI,1,2,-10.2246575342466,39.5835616438356
tri004_1,10-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-309,1206,0.810126582278481,0.888888888888889,0.571428571428571,0.571428571428571,1,1,1,1,0.8,TRI,1,2,-10.158904109589,39.6493150684932
tri005_1,11-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-308,1207,0.876712328767123,0.615384615384615,0.888888888888889,0.8,1,1,1,1,0.888888888888889,TRI,1,2,-10.1260273972603,39.6821917808219
tri006_1,15-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-304,1211,0.853333333333333,0.727272727272727,0.615384615384615,1,0.8,1,1,0.888888888888889,1,TRI,1,2,-9.99452054794521,39.813698630137
tri007_1,16-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-303,1212,0.790123456790123,0.8,0.888888888888889,0.615384615384615,0.571428571428571,0.888888888888889,0.888888888888889,1,0.888888888888889,TRI,1,2,-9.96164383561644,39.8465753424658
tri008_1,17-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-302,1213,0.719101123595506,0.533333333333333,0.444444444444444,1,0.727272727272727,1,0.888888888888889,1,0.666666666666667,TRI,1,2,-9.92876712328767,39.8794520547945
tri009_1,18-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-301,1214,0.566371681415929,0.444444444444444,0.258064516129032,0.4,0.888888888888889,1,1,0.888888888888889,0.8,TRI,1,2,-9.89589041095891,39.9123287671233
tri010_1,22-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-297,1218,0.75,0.75,0.428571428571429,0.857142857142857,1,1,1,0.857142857142857,0.6,TRI,1,2,-9.76438356164384,40.0438356164384
tri011_1,23-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-296,1219,0.524590163934426,0.347826086956522,0.2,0.615384615384615,0.571428571428571,1,1,1,1,TRI,1,2,-9.73150684931507,40.0767123287671
tri012_1,24-Nov-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-295,1220,0.417721518987342,0.347826086956522,0.204545454545455,0.666666666666667,0.888888888888889,1,1,0.615384615384615,0.2,TRI,1,2,-9.6986301369863,40.1095890410959
tri013_1,03-Dec-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-286,1229,0.77027027027027,0.538461538461538,0.888888888888889,0.875,1,1,1,1,0.4375,TRI,1,2,-9.4027397260274,40.4054794520548
tri014_1,05-Dec-2019,TRI,ODR,22-Jul-2016,14-Sep-2020,-284,1231,0.673684210526316,0.571428571428571,1,0.727272727272727,1,1,0.888888888888889,1,0.275862068965517,TRI,1,2,-9.33698630136986,40.4712328767123
tri016_1,08-Jan-2020,TRI,ODR,22-Jul-2016,14-Sep-2020,-250,1265,0.888888888888889,0.833333333333333,0.769230769230769,1,1,1,1,0.909090909090909,0.714285714285714,TRI,1,2,-8.21917808219178,41.5890410958904
tri017_1,09-Jan-2020,TRI,ODR,22-Jul-2016,14-Sep-2020,-249,1266,0.919540229885057,0.833333333333333,1,1,1,1,1,0.833333333333333,0.769230769230769,TRI,1,2,-8.18630136986301,41.6219178082192
