mature,age,ID,age_group,mature_group,delay,sess,rate_1,rate_2,rate_3,sd_1,sd_2,sd_3,cv_1,cv_2,cv_3,rate_adj_1,rate_adj_2,rate_adj_3
-5.884931507,38.69589041,UNI,1,3,3,uni002_1,1.146042158,1.138635024,0.838652221,2.322893311,2.648000144,0.760272827,2.252502604,3.851636573,1.226658678,1.35178676,1.349868121,1.268898952
-5.852054795,38.72876712,UNI,1,3,3,uni003_1,3.635416667,3.010416667,3.442708333,1.678233671,3.236694375,1.730196273,1.053009362,1.438530833,0.824311872,1.849037084,1.745488366,1.818237505
-5.720547945,38.86027397,UNI,1,3,3,uni004_1,0.889705882,1.036764706,0.878676471,0.800981619,1.462135497,0.521954821,1.55619286,1.988504276,1.1208293,1.283150196,1.323100678,1.280088571
-5.687671233,38.89315068,UNI,1,3,1.5,uni005_1,4.177083333,8.608333333,5.727777778,2.157706236,4.779703926,2.800391775,0.846159308,0.995771651,0.844339229,1.93084947,2.42715528,2.133700014
-5.654794521,38.9260274,UNI,1,3,3,uni006_1,0.781225554,0.70821382,0.671707953,1.41557273,1.246533655,0.645828164,1.277947603,1.761406252,0.777385753,1.252622211,1.231538062,1.220826907
-5.621917808,38.95890411,UNI,1,3,3,uni007_1,2.685897436,4.192307692,2.248931624,2.076587873,3.01304354,1.633608805,1.999677211,2.008695693,1.415794298,1.687172592,1.933054948,1.602859009
-5.457534247,39.12328767,UNI,1,3,3,uni008_1,0.594871795,1.261538462,0.45982906,1.703770527,2.190643827,0.836364259,1.302883344,0.993431503,0.959359003,1.197900492,1.381236665,1.15628696
-5.424657534,39.15616438,UNI,1,3,1.5,uni009_1,2.446289425,2.269341373,1.729808287,0.509249883,0.61828673,0.288553305,2.144210032,4.121911536,2.164149788,1.641822089,1.606959484,1.492474817
-5.391780822,39.1890411,UNI,1,3,3,uni010_1,2.007142857,3.257142857,2.660714286,1.922386439,2.563620857,0.923174064,0.949326636,0.884007192,0.61888764,1.552957437,1.787655172,1.682501761
-5.260273973,39.32054795,UNI,1,3,3,uni011_1,1.577561328,1.207311207,1.030944364,0.492602621,0.657749217,0.167635104,3.612419224,2.713215521,2.553211584,1.457647847,1.367517432,1.32154947
-5.22739726,39.35342466,UNI,1,3,3,uni012_1,1.992779356,1.72561553,1.581952336,1.772688422,2.335297209,0.86625715,0.69229252,0.928491661,0.432037571,1.549913187,1.491531775,1.458669478
-5.194520548,39.38630137,UNI,1,3,1.5,uni013_1,1.6953125,1.2109375,1.205729167,1.292434488,2.117341475,0.975674144,0.803066089,1.148388596,0.641539163,1.484689398,1.368440762,1.367114344
-5.161643836,39.41917808,UNI,1,3,3,uni014_1,1.204938272,1.061728395,0.672427984,0.787081225,2.00383978,0.451722381,2.833492411,1.745279809,1.524563037,1.366912771,1.329726714,1.221039284
-5.063013699,39.51780822,UNI,1,3,1.5,uni015_1,1.84495098,1.52254902,1.266405229,1.456291287,1.400280084,1.194468004,1.280531994,1.623051916,1.631728613,1.518031322,1.444759205,1.382458779
-4.997260274,39.58356164,UNI,1,3,3,uni016_1,3.7890625,3.25,3.546875,4.123075549,5.13227803,2.11188765,0.59032849,0.842219984,0.316042423,1.872931436,1.786459085,1.835003621
-4.964383562,39.61643836,UNI,1,3,3,uni017_1,24.08894231,23.32451923,23.36979167,7.609257102,8.671930636,7.270405511,0.439523876,0.519666255,0.33188727,3.288671409,3.259741379,3.261478256
-0.394520548,44.18630137,UNI,1,3,1.5,uni025_1,2.101351351,3.810810811,2.603603604,1.03975049,3.119251469,0.818537315,2.564717875,1.748671278,1.566511069,1.572697821,1.876267981,1.671827645
-0.361643836,44.21917808,UNI,1,3,3,uni026_1,2.911458333,2.322916667,2.164930556,1.333333333,1.219875091,0.675189404,1.333333333,1.501384728,1.167895186,1.728063289,1.61764385,1.585803279
-0.197260274,44.38356164,UNI,1,3,1.5,uni027_1,2.79,2.926666667,2.515555556,4.762780872,5.525451316,3.58553405,0.844464694,0.920908553,1.038282061,1.706252747,1.730761074,1.655144734
-0.164383562,44.41643836,UNI,1,3,3,uni028_1,2.904261364,2.283522727,2.776231061,1.363407118,1.335934962,0.718856627,1.646378406,2.035710418,1.014856414,1.726784087,1.609798758,1.703749938
-0.131506849,44.44931507,UNI,1,3,3,uni029_1,1.366071429,1.517857143,1.305803571,0.835562495,1.460797238,0.32377159,1.725032247,1.731315245,1.071795607,1.407163394,1.443652234,1.392297655
0.263013699,44.84383562,UNI,1,3,1.5,uni031_1,5.925137363,5.134958791,4.564331502,3.15501459,4.34932945,3.333267195,0.386082091,0.717415167,0.409199042,2.156798244,2.060926264,1.985489772
0.295890411,44.87671233,UNI,1,3,3,uni032_1,1.71875,1.322916667,1.573784722,0.603396471,0.83985543,0.370267016,2.145409676,2.443215796,0.973852974,1.489985646,1.396541305,1.45676833
0.328767123,44.90958904,UNI,1,3,3,uni033_1,1.984375,2.90625,2.140625,1.548088299,2.543081183,0.982751936,0.780138985,0.875038687,0.459095795,1.548127632,1.727137714,1.58081348
0.361643836,44.94246575,UNI,1,3,3,uni034_1,2.676671945,1.964698212,1.736905427,3.007731386,2.655852389,1.060266546,0.711130289,1.051993479,0.572356277,1.68546403,1.543934668,1.494069093
0.493150685,45.0739726,UNI,1,3,1.5,uni035_1,5.640949328,7.205903639,5.883670586,0.323899235,0.933822151,0.19585655,4.145910205,3.320256537,3.133704807,2.123366456,2.294974754,2.151989202
0.526027397,45.10684932,UNI,1,3,3,uni036_1,7.17578125,12.1328125,7.3671875,4.78296311,9.056644934,5.15085212,1.037659793,1.016886449,0.580718501,2.291934888,2.698073555,2.311095708
0.55890411,45.13972603,UNI,1,3,3,uni037_1,7.802597476,8.646688562,7.804598832,8.037055958,10.56731636,5.203017649,0.389857192,0.465678348,0.24521775,2.353361788,2.430535852,2.353551997
0.591780822,45.17260274,UNI,1,3,3,uni038_1,2.475,5.075,2.183333333,2.385721414,7.717944459,1.364355979,0.728464554,1.050060471,0.554992263,1.647365834,2.053262059,1.589564776
4.865753425,49.44657534,UNI,2,3,1.5,uni039_1,1.354760599,1.451571637,0.996680068,2.528533905,2.836832573,1.627441507,0.735338942,0.851049772,0.621188611,1.404390245,1.427880895,1.312368422
4.898630137,49.47945205,UNI,2,3,3,uni040_1,3.102941176,2.901960784,2.642156863,1.706963822,2.292357293,0.622105498,1.852237339,1.538292394,1.340593538,1.761510378,1.726374833,1.679045817
4.931506849,49.51232877,UNI,2,3,3,uni041_1,2.722222222,4.188492063,3.583829365,1.789023432,5.390777668,1.716949815,0.673514704,1.150032569,0.590778431,1.693871713,1.932502653,1.840884687
5.095890411,49.67671233,UNI,2,4,1.5,uni042_1,4.547692308,5.298461538,4.387692308,2.914816263,4.9639082,3.389589391,0.266474061,0.349192676,0.284900832,1.983202374,2.081532275,1.960935858
5.128767123,49.70958904,UNI,2,4,3,uni043_1,1.932599213,1.977387123,1.787338714,4.095717515,5.143890341,2.142992837,0.985290534,1.192447306,0.662379604,1.537056673,1.546640584,1.505325627
5.161643836,49.74246575,UNI,2,4,3,uni044_1,6.184375,6.45625,4.763541667,3.38439316,4.679828378,2.084206166,0.514492072,0.629220622,0.33571106,2.186349752,2.216431366,2.012476545
5.391780822,49.97260274,UNI,2,4,3,uni048_1,2.3125,2.34375,2.403645833,1.297127474,1.892969449,0.772212944,0.741215699,1.121759673,0.495869181,1.615575405,1.62176795,1.633530865
5.424657534,50.00547945,UNI,2,4,3,uni049_1,7.440625,9.61875,7.821875,2.738144609,4.030333701,1.939229882,0.516631058,0.7009276,0.314045325,2.318350841,2.512605457,2.355192422
5.589041096,50.16986301,UNI,2,4,3,uni051_1,2.955473098,2.556586271,2.080395795,0.656998706,1.215641959,0.219259509,3.891453876,3.120147695,2.025957863,1.735851143,1.662953674,1.568340385
5.654794521,50.23561644,UNI,2,4,3,uni053_1,3.307189542,3.137254902,3.237472767,2.822597886,3.7789925,1.59205544,0.505096464,0.651110194,0.28589728,1.795995712,1.767387663,1.784357911
10.42191781,55.00273973,UNI,3,4,1.5,uni054_1,19.08776596,19.43506206,14.48496602,35.13206024,48.02475387,21.08348234,0.679085429,0.892446065,0.533196603,3.082187353,3.097988451,2.845098194
10.45479452,55.03561644,UNI,3,4,3,uni055_1,5.498484848,5.963636364,5.540909091,0.907492768,1.357702708,0.624211494,1.274351546,1.659414421,0.813117604,2.106176783,2.161242494,2.111326631
10.48767123,55.06849315,UNI,3,4,3,uni056_1,3.554365079,3.17609127,3.16005291,0.987521348,1.175139303,0.494206961,0.902876661,1.343016346,0.542215637,1.83619842,1.773998184,1.771273514
10.65205479,55.23287671,UNI,3,4,3,uni058_1,10.81285714,10.54079365,9.970555556,2.466679355,4.412867087,1.738814015,0.422859318,0.599483831,0.292510769,2.60499362,2.58468226,2.540722661
10.68493151,55.26575342,UNI,3,4,3,uni059_1,5.346801347,7.809203143,4.70781893,10.20998664,13.72588795,5.428342908,0.410630049,0.359107534,0.252360307,2.087544025,2.353989453,2.005000924
10.71780822,55.29863014,UNI,3,4,3,uni060_1,3.959014423,3.865865385,3.565104167,0.831472281,1.034965626,0.552770798,1.688928071,3.057852985,1.658312395,1.898713153,1.884664822,1.837909006
10.84931507,55.43013699,UNI,3,4,1.5,uni061_1,5.959375,8.20625,5.791666667,2.539714317,4.723715917,2.183390887,0.409424978,0.576942402,0.356471982,2.160751542,2.391010887,2.14123589
10.91506849,55.49589041,UNI,3,4,3,uni062_1,11.46153846,11.18974359,11.6017094,6.266401556,10.76970466,3.359894178,0.355424172,0.517009456,0.215377832,2.651819848,2.632466042,2.661656549
10.94794521,55.52876712,UNI,3,4,3,uni063_1,0.9375,0.979166667,0.725694444,0.653895531,1.021592283,0.194444444,2.989236712,3.269095307,1.435897436,1.296309977,1.307642986,1.236626697
11.11232877,55.69315068,UNI,3,4,1.5,uni064_1,0.796875,1.09375,0.770833333,0.894066641,1.46622017,0.704920974,1.121965981,1.340544156,0.914492075,1.257084141,1.338162335,1.249648169
11.14520548,55.7260274,UNI,3,4,3,uni065_1,12.50757576,13.81818182,10.94949495,2.560048076,2.995567822,1.717560174,0.640012019,0.823781151,0.485824163,2.722995139,2.805567861,2.615041002
11.17808219,55.75890411,UNI,3,4,3,uni066_1,2.459114042,2.695609604,1.80953273,1.461383768,2.138513893,0.58688889,0.816268411,1.142998805,0.682258334,1.644302202,1.688968138,1.510239386
11.30958904,55.89041096,UNI,3,4,1.5,uni067_1,2.498892527,3.447600246,1.82379383,1.147374505,1.708696245,0.487950036,1.596347137,1.656917571,1.672971554,1.651955944,1.819031204,1.513384101
11.34246575,55.92328767,UNI,3,4,3,uni068_1,2.546875,2.16796875,1.535807292,1.959852501,1.378692733,0.928539631,1.293098557,1.470605581,0.914254406,1.661110932,1.586425257,1.447880666
11.37534247,55.95616438,UNI,3,4,3,uni069_1,4.19968414,6.138387097,4.287887545,2.140491253,4.834763065,2.191678572,0.608763567,0.717117967,0.698034614,1.934121791,2.181170726,1.9467911
11.40821918,55.9890411,UNI,3,4,3,uni070_1,8.673377404,12.90637019,9.386879006,1.899772254,2.830805811,1.602415378,0.957249585,0.929304938,0.785103012,2.432881441,2.748849925,2.493631877
11.53972603,56.12054795,UNI,3,4,1.5,uni071_1,6.225694444,6.270833333,4.719907407,14.98117205,19.14540746,9.828781118,0.654021153,0.809317092,0.646276019,2.190980264,2.196014419,2.006627437
11.57260274,56.15342466,UNI,3,4,3,uni072_1,4.425347222,6.944444444,5.199652778,2.108185107,4.962958027,2.020180375,1.054092553,1.260433785,0.782005306,1.966220918,2.268275831,2.06913039
11.60547945,56.18630137,UNI,3,4,3,uni073_1,9.383597884,9.858134921,8.493055556,4.098217528,5.001190335,2.514069756,0.492093662,0.842305741,0.355974479,2.493360789,2.531823374,2.416925533
11.63835616,56.21917808,UNI,3,4,3,uni074_1,4.53515625,4.90625,4.595052083,3.71581642,5.297124107,3.817481458,0.81722423,0.87375243,0.674292953,1.981475574,2.031370921,1.989699245
15.94520548,60.5260274,UNI,3,4,3,uni076_1,8.59875,8.746666667,8.253611111,4.403960921,5.464101962,2.727393483,0.358045603,0.530495336,0.26372862,2.426308832,2.439294424,2.395336815
15.97808219,60.55890411,UNI,3,4,3,uni077_1,8.406444341,8.8602301,7.843577253,1.172194052,1.130154907,0.761563453,1.57074003,2.704299241,1.234469791,2.409170214,2.44915096,2.357249312
16.17534247,60.75616438,UNI,3,4,1.5,uni078_1,6.06037037,5.817222222,5.432685185,4.040354945,4.047370217,3.208262334,0.687719991,0.73035252,0.609485193,2.172322888,2.144234411,2.098136572
16.24109589,60.82191781,UNI,3,4,3,uni079_1,5.91355385,7.356789543,5.65926187,1.553121496,2.140004929,0.928856941,0.998435247,1.225639187,0.900276728,2.155457191,2.310064192,2.125554757
16.37260274,60.95342466,UNI,3,4,1.5,uni080_1,7.206293422,6.881567521,6.966637719,1.779300169,1.577438331,1.110295516,0.837317727,1.162322981,0.57217683,2.29501403,2.261747406,2.27056999
16.40547945,60.98630137,UNI,3,4,3,uni081_1,3.419117647,3.014705882,2.147058824,1.819905695,2.625232175,1.164892268,0.704479624,0.969316495,0.582446134,1.814401114,1.74623681,1.582136734
16.43835616,61.01917808,UNI,3,4,3,uni082_1,6.13666947,5.817998318,5.589907485,2.547356353,3.403011579,2.027286758,0.678192276,0.930156498,0.657932114,2.180976771,2.144325333,2.117241693
16.47123288,61.05205479,UNI,3,4,3,uni083_1,3.875,5.940625,3.741145833,1.869701508,3.30448829,1.355918179,0.646815657,1.113090792,0.594375092,1.886051226,2.158588482,1.865540717
16.60273973,61.18356164,UNI,3,4,1.5,uni084_1,9.257544779,10.31270907,8.167214686,5.886297045,7.316550751,5.199089906,0.444948438,0.541966722,0.373214829,2.482890169,2.567330436,2.387431308
16.63561644,61.21643836,UNI,3,4,3,uni085_1,2.450038029,2.524112103,1.888644531,5.063461353,4.823471055,2.598479239,0.685119507,0.848082823,0.658189992,1.642547657,1.656778251,1.527560901
16.66849315,61.24931507,UNI,3,4,3,uni086_1,4.377602387,4.047106402,4.22065462,1.521016786,2.416871912,1.049061057,0.839181675,1.208435956,0.599463461,1.959514928,1.911819648,1.937148513
16.83287671,61.41369863,UNI,3,4,1.5,uni087_1,12.56529699,11.29568255,12.29222274,6.867799259,5.561774297,4.171626677,0.352194834,0.316009903,0.212838096,2.726778972,2.640054288,2.708750261
16.86575342,61.44657534,UNI,3,4,3,uni088_1,3.980392157,4.944852941,3.529207516,0.244623027,0.713347915,0.081541009,3.913968438,2.445764281,3.913968438,1.901909594,2.036421139,1.832179678
16.89863014,61.47945205,UNI,3,4,1.5,uni089_1,3.46875,3.901041667,2.90625,2.19164856,3.306889153,1.439552155,0.75008293,0.783855207,0.70508677,1.822455461,1.889993174,1.727137714
16.93150685,61.51232877,UNI,3,4,3,uni090_1,6.4078125,8.68125,6.2359375,2.338800992,4.156535302,2.100826032,0.460563888,0.565996296,0.402553491,2.211137819,2.433572287,2.192124855
-10.45479452,44.61369863,VIK,1,2,1.5,vik004_1,1.53125,1.375,1.875,0.426084052,0,0.262055031,4.544896551,NaN,2.795253669,1.446808819,1.409347051,1.524594764
-10.29041096,44.77808219,VIK,1,2,1.5,vik006_1,0.59375,0.71875,0.552083333,0.75,1.090634736,0.564120486,1.263157895,1.51740485,1.021803144,1.197561847,1.234608258,1.184901649
-10.29041096,44.77808219,VIK,1,2,1.5,vik007_1,0.857142857,0.535714286,0.785714286,1.688771166,1.595041016,1.541910885,1.970233027,2.977409897,1.962432036,1.274083962,1.179883815,1.253904064
-10.25753425,44.8109589,VIK,1,2,1.5,vik008_1,2.46875,2.359375,2.203125,1.524193125,1.734054337,0.929562963,0.848246609,1.233105306,0.615434789,1.646161632,1.624849901,1.59359443
-10.22465753,44.84383562,VIK,1,2,1.5,vik009_1,0.551282051,0.358974359,0.35042735,0.785324228,1.044230987,0.604377494,1.331636734,2.54531303,1.473170141,1.184656606,1.124038352,1.12125701
-10.06027397,45.00821918,VIK,1,2,1.5,vik011_1,3.322916667,2.9375,2.770833333,3.212343216,3.666989025,2.728450924,0.988413297,1.222329675,0.992163972,1.798602419,1.732678354,1.70276707
-9.994520548,45.0739726,VIK,1,2,1.5,vik014_1,2.328245138,1.93046133,1.477423489,2.505192742,1.894415791,1.200060432,0.843585311,1.389238247,0.935480179,1.618700277,1.536596895,1.434061459
-9.17260274,45.89589041,VIK,1,2,1.5,vik021_1,2.75,2.041666667,1.333333333,6.626590854,7.413990957,5.900249225,1.723991117,1.99367824,1.907151265,1.698964459,1.560236848,1.399115607
-7.956164384,47.11232877,VIK,2,2,1.5,vik024_1,1.358208955,1.456716418,1.460696517,1.380388582,1.638523124,0.985752059,1.302620211,1.40744935,1.042821915,1.405236516,1.429113938,1.430066802
-7.693150685,47.37534247,VIK,2,2,1.5,vik026_1,8.65,11.38571429,7.8,2.971291206,3.890950501,3.107534292,0.317058513,0.410190565,0.38568688,2.430827182,2.64645817,2.35311487
-7.561643836,47.50684932,VIK,2,2,1.5,vik027_1,3.44,3.813333333,3.92,3.045214825,3.902136167,3.122914119,0.939881119,0.903272261,0.796661765,1.817797815,1.876654258,1.892853169
-7.463013699,47.60547945,VIK,2,2,0,vik028_1,0,0,0,0,0,0,0,0,0,1,1,1
-7.265753425,47.80273973,VIK,2,2,1.5,vik029_1,2.048839547,2.176626462,2.72130848,1.774977643,2.350067544,2.026173534,0.783438408,1.193685102,0.87618315,1.561742637,1.58819554,1.693703747
-7.232876712,47.83561644,VIK,2,2,1.5,vik030_1,8.08984375,8.8125,7.880208333,5.092400189,7.333333333,6.263891089,0.309803814,0.41314554,0.362249123,2.38029822,2.44502014,2.360711553
-7.068493151,48,VIK,2,2,0,vik032_1,0,0,0,0,0,0,0,0,0,1,1,1
-7.035616438,48.03287671,VIK,2,2,1.5,vik033_1,6.448333333,4.866666667,6.57,0.930604987,1.144664322,0.63132836,1.128006044,1.761022034,1.221925859,2.215568097,2.026165822,2.228753587
-4.109589041,50.95890411,VIK,2,3,1.5,vik034_1,2.215384615,0.492307692,1.405128205,5.61942031,0.937467948,2.186203828,2.53654389,1.90423177,1.555874987,1.596082412,1.166454572,1.416680499
-3.912328767,51.15616438,VIK,2,3,0,vik036_1,0,0,0,0,0,0,0,0,0,1,1,1
-3.879452055,51.1890411,VIK,2,3,1.5,vik037_1,1.089285714,1.357142857,1.023809524,2.244690706,4.276179871,1.880368697,0.855120269,1.197330364,0.734655677,1.336990545,1.404974959,1.31964464
-3.81369863,51.25479452,VIK,2,3,1.5,vik039_1,1.1875,1.080965909,1.538352273,0.698836242,0.85651341,1.054315382,1.397672484,2.691899289,1.199738194,1.362457975,1.334803083,1.448478731
-3.780821918,51.28767123,VIK,2,3,1.5,vik040_1,7,6.833333333,8.022222222,5.048913291,6.241378234,6.300649136,0.721273327,0.913372424,0.785399477,2.274008836,2.256710267,2.37402202
-3.550684932,51.51780822,VIK,2,3,1.5,vik042_1,2.15625,2.578125,2.776041667,1.026919418,2.224502798,0.616856113,2.987401945,2.372802985,1.973939561,1.584024065,1.667028634,1.703715467
-3.550684932,51.51780822,VIK,2,3,1.5,vik043_1,3.134615385,3.129760404,3.943421606,1.983263304,2.159234837,2.985128084,0.991631652,1.116214619,0.641171877,1.766936789,1.766106944,1.896375223
-3.550684932,51.51780822,VIK,2,3,1.5,vik044_1,3.308823529,2.882352941,3.408496732,1.864776783,2.731148973,2.782019978,0.741548662,0.928590651,0.981889404,1.796266855,1.722879943,1.812669092
-3.287671233,51.78082192,VIK,2,3,1.5,vik046_1,3.840909091,3.621212121,3.853535354,1.65687098,1.88825347,1.435878011,0.654811286,0.916358301,0.580211931,1.88086726,1.846798947,1.882790382
-3.254794521,51.81369863,VIK,2,3,1.5,vik047_1,2.201877934,1.563380282,1.729264476,1.081581672,0.871641297,1.004528089,1.633878696,2.813024187,1.981152621,1.593341002,1.454341278,1.492352552
6.739726027,61.80821918,VIK,4,4,1.5,vik051_1,2.565625,2.60625,2.89375,2.166666667,2.742775503,1.561072982,0.65408805,0.790710055,0.396462979,1.664665754,1.672324788,1.724912834
7.2,62.26849315,VIK,4,4,1.5,vik057_1,8.60042735,8.299145299,9.844373219,5.697101369,7.348256263,5.733238405,0.464017306,0.703556451,0.414173744,2.426457036,2.399478303,2.530728528
7.232876712,62.30136986,VIK,4,4,1.5,vik058_1,3.728451275,5.214952336,4.864582971,3.132802613,4.8454915,4.103466296,1.590499788,1.757156258,1.445705207,1.863573507,2.071060792,2.02589107
7.397260274,62.46575342,VIK,4,4,1.5,vik060_1,4.97874837,5.552542373,5.49178618,2.291497663,3.555331857,2.510320577,0.436795742,0.614618539,0.45409324,2.040834566,2.112734166,2.105361207
7.62739726,62.69589041,VIK,4,4,1.5,vik064_1,1.935185185,2.148148148,2.401234568,0.848998069,1.083415513,0.984205755,1.637353418,1.828263678,1.32867777,1.537612536,1.582360604,1.633059981
7.660273973,62.72876712,VIK,4,4,1.5,vik065_1,2.078125,2.40625,2.345052083,1.264499242,1.531417022,0.985286375,0.770742395,0.980106894,0.573257528,1.56786706,1.63403917,1.622025142
11.86849315,66.9369863,VIK,4,4,1.5,vik068_1,4.944517029,5.236258473,5.031011414,2,2.955859126,1.573591585,0.571428571,0.936509822,0.419624423,2.036377303,2.073742873,2.047601645
12.03287671,67.10136986,VIK,4,4,1.5,vik069_1,3.2960199,3.616915423,4.111111111,3.238101414,4.694367614,4.571755658,0.611134633,0.631571546,0.69510052,1.794140254,1.84612095,1.921235788
12.2630137,67.33150685,VIK,4,4,1.5,vik072_1,6.680375958,8.824952107,6.742856003,4.961222894,5.427183935,4.694899187,0.49697915,0.457524227,0.43638486,2.24056689,2.446099459,2.247192654
12.49315068,67.56164384,VIK,4,4,1.5,vik076_1,2.713541667,2.744791667,2.845486111,1.965412736,2.053838837,2.072937023,2.795253669,2.987401945,2.653359389,1.692274896,1.698011543,1.716275566
12.69041096,67.75890411,VIK,4,4,1.5,vik077_1,2.969230769,2.943589744,2.683760684,2.754367162,3.607417572,2.140971902,0.406895149,0.518765801,0.33997518,1.738272999,1.733754504,1.686777125
13.01917808,68.08767123,VIK,4,4,1.5,vik083_1,9.496226165,8.401747881,8.474443856,2.015749004,3.509482619,2.134968578,0.446394243,0.706310967,0.417427665,2.502624425,2.408747961,2.415264075
