ID,RT,class_weight_1,class_weight_2,class_weight_3,class_weight_4,class_weight_5,class_weight_6,class_weight_7,class_weight_8,RT_1,RT_2,RT_3,RT_4,RT_5,RT_6,RT_7,RT_8,mature,age
ROS,0.246980392,0.137254902,0.098039216,0.098039216,0.215686275,0.098039216,0.137254902,0.117647059,0.098039216,0.258285714,0.2424,0.2928,0.236,0.2392,0.230857143,0.255333333,0.2344,1.545205479,67.59452055
SON,0.254701299,0.077922078,0.155844156,0.090909091,0.116883117,0.103896104,0.246753247,0.090909091,0.116883117,0.253333333,0.264,0.260571429,0.264888889,0.2655,0.266736842,0.225714286,0.216,-13.11780822,41.5890411
SON,0.2644,0.1375,0.1,0.1125,0.1,0.15,0.1625,0.1,0.1375,0.266181818,0.27,0.251111111,0.2485,0.281666667,0.276923077,0.2815,0.234909091,-13.08493151,41.62191781
SON,0.257259259,0.148148148,0.166666667,0.111111111,0.111111111,0.111111111,0.111111111,0.12962963,0.111111111,0.2855,0.256444444,0.232,0.241333333,0.249333333,0.264666667,0.248571429,0.272666667,-13.05205479,41.65479452
SON,0.26475,0.125,0.1125,0.1,0.1125,0.1625,0.1375,0.125,0.125,0.2796,0.261777778,0.2795,0.254222222,0.273538462,0.26,0.258,0.2508,-12.88767123,41.81917808
SON,0.252674699,0.120481928,0.120481928,0.120481928,0.108433735,0.120481928,0.156626506,0.13253012,0.120481928,0.3032,0.2472,0.2568,0.242666667,0.2428,0.267384615,0.206545455,0.254,-12.85479452,41.85205479
SON,0.261529412,0.132352941,0.117647059,0.117647059,0.117647059,0.147058824,0.132352941,0.117647059,0.117647059,0.276,0.238,0.288,0.2435,0.2584,0.272444444,0.2595,0.254,-12.82191781,41.88493151
SON,0.260516129,0.107526882,0.096774194,0.129032258,0.096774194,0.107526882,0.215053763,0.11827957,0.129032258,0.2968,0.276444444,0.272333333,0.279555556,0.266,0.2318,0.241818182,0.252666667,-12.62465753,42.08219178
SON,0.26064,0.106666667,0.133333333,0.106666667,0.133333333,0.106666667,0.173333333,0.12,0.12,0.296,0.252,0.2695,0.2748,0.2635,0.261846154,0.229777778,0.241777778,-12.59178082,42.11506849
SON,0.281855072,0.130434783,0.115942029,0.115942029,0.115942029,0.115942029,0.173913043,0.115942029,0.115942029,0.313333333,0.298,0.286,0.2725,0.281,0.282666667,0.254,0.263,-12.46027397,42.24657534
SON,0.276318182,0.090909091,0.125,0.113636364,0.102272727,0.181818182,0.193181818,0.102272727,0.090909091,0.2755,0.304363636,0.2988,0.272444444,0.258,0.269647059,0.261333333,0.2825,-12.42739726,42.27945205
SON,0.254473684,0.118421053,0.118421053,0.131578947,0.118421053,0.118421053,0.157894737,0.118421053,0.118421053,0.297777778,0.282222222,0.2696,0.228888889,0.22,0.256333333,0.230666667,0.248,-12.39452055,42.31232877
SON,0.253126761,0.112676056,0.098591549,0.14084507,0.112676056,0.126760563,0.169014085,0.126760563,0.112676056,0.245,0.277142857,0.2592,0.2445,0.255111111,0.265333333,0.236888889,0.239,-12.36164384,42.34520548
SON,0.266346667,0.106666667,0.093333333,0.106666667,0.106666667,0.12,0.24,0.12,0.106666667,0.2885,0.270285714,0.285,0.263,0.249777778,0.270666667,0.224,0.282,-12,42.70684932
SON,0.279139241,0.113924051,0.101265823,0.113924051,0.113924051,0.113924051,0.202531646,0.101265823,0.139240506,0.314222222,0.3105,0.293777778,0.260888889,0.244,0.28875,0.255,0.262909091,-11.96712329,42.73972603
SON,0.265204301,0.086021505,0.086021505,0.086021505,0.086021505,0.096774194,0.376344086,0.096774194,0.086021505,0.284,0.271,0.2635,0.2625,0.276444444,0.251771429,0.289333333,0.264,-11.93424658,42.77260274
SON,0.262379747,0.088607595,0.101265823,0.101265823,0.075949367,0.113924051,0.291139241,0.113924051,0.113924051,0.268,0.269,0.2605,0.243333333,0.263555556,0.288695652,0.212888889,0.247555556,-11.76986301,42.9369863
SON,0.221210526,0.105263158,0.105263158,0.118421053,0.144736842,0.105263158,0.197368421,0.118421053,0.105263158,0.244,0.2,0.243111111,0.202909091,0.2135,0.230933333,0.233777778,0.1955,-11.7369863,42.96986301
SON,0.230292683,0.097560976,0.097560976,0.097560976,0.097560976,0.134146341,0.280487805,0.097560976,0.097560976,0.24,0.215,0.2315,0.1965,0.220363636,0.250608696,0.2325,0.2215,-11.70410959,43.00273973
SON,0.262568421,0.094736842,0.105263158,0.094736842,0.115789474,0.189473684,0.2,0.094736842,0.105263158,0.261333333,0.2648,0.250666667,0.248,0.269555556,0.283157895,0.254666667,0.2436,-10.84931507,43.85753425
SON,0.250742857,0.104761905,0.133333333,0.104761905,0.104761905,0.095238095,0.247619048,0.104761905,0.104761905,0.228,0.242,0.227636364,0.252727273,0.2656,0.277692308,0.242181818,0.237090909,-10.81643836,43.89041096
SON,0.249471264,0.091954023,0.103448276,0.103448276,0.103448276,0.103448276,0.310344828,0.091954023,0.091954023,0.2605,0.234222222,0.248888889,0.246222222,0.268,0.258074074,0.2275,0.232,-10.78356164,43.92328767
SON,0.23958209,0.134328358,0.074626866,0.059701493,0.059701493,0.074626866,0.343283582,0.097014925,0.156716418,0.25,0.23,0.2385,0.2235,0.2372,0.242347826,0.22,0.248952381,-10.75068493,43.95616438
SON,0.2608,0.1,0.1625,0.125,0.1,0.1125,0.2125,0.1,0.0875,0.294,0.232307692,0.262,0.2555,0.258666667,0.270117647,0.2365,0.288,-10.61917808,44.08767123
SON,0.262081633,0.112244898,0.173469388,0.06122449,0.06122449,0.06122449,0.346938776,0.06122449,0.12244898,0.281818182,0.258823529,0.234666667,0.264666667,0.256666667,0.263882353,0.284,0.247666667,-10.58630137,44.12054795
SON,0.24662069,0.082758621,0.110344828,0.068965517,0.068965517,0.055172414,0.379310345,0.062068966,0.172413793,0.249666667,0.211,0.2328,0.2424,0.2455,0.268145455,0.232888889,0.23312,-10.55342466,44.15342466
SON,0.265142857,0.116071429,0.080357143,0.089285714,0.080357143,0.160714286,0.142857143,0.223214286,0.107142857,0.263692308,0.273333333,0.2284,0.239555556,0.251111111,0.27325,0.29408,0.260333333,-10.32328767,44.38356164
SON,0.242078431,0.12745098,0.117647059,0.068627451,0.058823529,0.088235294,0.303921569,0.176470588,0.058823529,0.256307692,0.231666667,0.178857143,0.12,0.231555556,0.264387097,0.265333333,0.258666667,-10.32328767,44.38356164
SON,0.229507692,0.061538462,0.169230769,0.076923077,0.076923077,0.069230769,0.192307692,0.261538462,0.092307692,0.248,0.224363636,0.1516,0.1488,0.231555556,0.25824,0.250588235,0.237666667,-10.29041096,44.41643836
SON,0.249034965,0.048951049,0.153846154,0.076923077,0.076923077,0.06993007,0.195804196,0.286713287,0.090909091,0.272571429,0.235636364,0.174909091,0.18,0.2412,0.276,0.266243902,0.273846154,-10.15890411,44.54794521
SON,0.23927027,0.162162162,0.182432432,0.054054054,0.060810811,0.067567568,0.135135135,0.236486486,0.101351351,0.250666667,0.236,0.172,0.136888889,0.2324,0.253,0.26,0.262133333,-10.1260274,44.58082192
SON,0.232185567,0.12371134,0.139175258,0.072164948,0.051546392,0.051546392,0.18556701,0.118556701,0.257731959,0.243333333,0.21837037,0.190285714,0.2124,0.2304,0.245777778,0.23426087,0.2396,-10.09315068,44.61369863
SON,0.231111111,0.051851852,0.140740741,0.096296296,0.140740741,0.081481481,0.17037037,0.148148148,0.17037037,0.242857143,0.214315789,0.196,0.203789474,0.236363636,0.249043478,0.246,0.250434783,-10.06027397,44.64657534
SON,0.244346457,0.062992126,0.062992126,0.062992126,0.062992126,0.086614173,0.181102362,0.37007874,0.11023622,0.2345,0.208,0.2065,0.2195,0.224,0.24173913,0.264765957,0.258285714,-8.416438356,46.29041096
SON,0.228776978,0.057553957,0.050359712,0.057553957,0.064748201,0.079136691,0.215827338,0.374100719,0.100719424,0.229,0.230857143,0.194,0.220444444,0.214909091,0.239733333,0.233846154,0.221428571,-8.383561644,46.32328767
SON,0.228261682,0.121495327,0.074766355,0.074766355,0.08411215,0.08411215,0.121495327,0.23364486,0.205607477,0.225538462,0.2225,0.223,0.197333333,0.225777778,0.261230769,0.22976,0.226363636,-8.350684932,46.35616438
SON,0.22119084,0.06870229,0.045801527,0.061068702,0.06870229,0.106870229,0.198473282,0.27480916,0.175572519,0.225777778,0.213333333,0.2025,0.193333333,0.212571429,0.230461538,0.229111111,0.221217391,-8.317808219,46.3890411
SON,0.227619048,0.068027211,0.06122449,0.054421769,0.081632653,0.176870748,0.136054422,0.231292517,0.19047619,0.2116,0.225777778,0.24,0.221666667,0.225076923,0.242,0.225882353,0.227142857,-8.284931507,46.42191781
SON,0.247710843,0.120481928,0.120481928,0.120481928,0.084337349,0.108433735,0.144578313,0.120481928,0.180722892,0.2712,0.2288,0.2144,0.245714286,0.260888889,0.228666667,0.2612,0.266133333,-3.254794521,51.45205479
SON,0.254037736,0.075471698,0.075471698,0.075471698,0.075471698,0.169811321,0.301886792,0.094339623,0.132075472,0.268,0.26,0.245,0.226,0.271111111,0.26575,0.244,0.222285714,-3.221917808,51.48493151
SON,0.259568627,0.068627451,0.078431373,0.078431373,0.078431373,0.147058824,0.264705882,0.156862745,0.12745098,0.257714286,0.2765,0.2415,0.2625,0.261866667,0.268444444,0.24875,0.251692308,-3.189041096,51.51780822
SON,0.251424,0.064,0.064,0.072,0.072,0.088,0.256,0.28,0.104,0.2455,0.274,0.256,0.248,0.256,0.256875,0.2408,0.251692308,-3.156164384,51.55068493
SON,0.248065041,0.06504065,0.06504065,0.06504065,0.06504065,0.081300813,0.284552846,0.227642276,0.146341463,0.26,0.258,0.237,0.225,0.252,0.259885714,0.241857143,0.238,-2.991780822,51.71506849
SON,0.244783505,0.082474227,0.082474227,0.082474227,0.092783505,0.18556701,0.206185567,0.154639175,0.113402062,0.2755,0.272,0.2255,0.234222222,0.242666667,0.2336,0.245333333,0.248363636,-2.95890411,51.74794521
SON,0.237111111,0.092592593,0.074074074,0.064814815,0.092592593,0.231481481,0.166666667,0.175925926,0.101851852,0.2464,0.2645,0.245142857,0.2208,0.21168,0.250444444,0.230947368,0.265090909,-2.926027397,51.78082192
SON,0.248608696,0.086956522,0.097826087,0.086956522,0.086956522,0.152173913,0.119565217,0.22826087,0.141304348,0.2915,0.250222222,0.2715,0.2135,0.238857143,0.237818182,0.252761905,0.241538462,-2.794520548,51.91232877
SON,0.253020408,0.112244898,0.091836735,0.091836735,0.102040816,0.112244898,0.12244898,0.214285714,0.153061224,0.266181818,0.270222222,0.257777778,0.2156,0.246909091,0.249333333,0.259809524,0.253066667,-2.761643836,51.94520548
SON,0.242947368,0.092105263,0.052631579,0.052631579,0.052631579,0.388157895,0.190789474,0.098684211,0.072368421,0.249428571,0.247,0.2205,0.2195,0.250508475,0.245517241,0.230933333,0.234181818,-2.728767123,51.97808219
SON,0.257290323,0.112903226,0.112903226,0.096774194,0.112903226,0.129032258,0.14516129,0.129032258,0.161290323,0.272571429,0.284571429,0.249333333,0.24,0.2405,0.271555556,0.253,0.2484,-2.695890411,52.0109589
SON,0.241833333,0.083333333,0.083333333,0.09375,0.09375,0.239583333,0.197916667,0.083333333,0.125,0.2455,0.2265,0.236,0.244,0.246086957,0.266947368,0.232,0.211,2.071232877,56.77808219
SON,0.248042105,0.094736842,0.105263158,0.094736842,0.115789474,0.157894737,0.136842105,0.157894737,0.136842105,0.236,0.2584,0.269777778,0.264727273,0.258133333,0.252923077,0.230666667,0.222769231,2.104109589,56.8109589
SON,0.236045455,0.090909091,0.102272727,0.102272727,0.090909091,0.170454545,0.159090909,0.170454545,0.113636364,0.238,0.252888889,0.235555556,0.25,0.2456,0.244,0.219733333,0.2076,2.136986301,56.84383562
SON,0.242315789,0.078947368,0.070175439,0.070175439,0.070175439,0.350877193,0.140350877,0.114035088,0.105263158,0.226222222,0.2335,0.235,0.215,0.2592,0.282,0.190153846,0.230666667,2.268493151,56.97534247
SON,0.227949367,0.101265823,0.101265823,0.101265823,0.101265823,0.189873418,0.126582278,0.164556962,0.113924051,0.2425,0.2435,0.216,0.1915,0.2592,0.2468,0.205230769,0.204,2.301369863,57.00821918
SON,0.24427907,0.127906977,0.104651163,0.081395349,0.069767442,0.081395349,0.093023256,0.279069767,0.162790698,0.260727273,0.270666667,0.229142857,0.210666667,0.247428571,0.242,0.24,0.243428571,2.334246575,57.04109589
SON,0.233837838,0.108108108,0.121621622,0.094594595,0.108108108,0.108108108,0.148648649,0.202702703,0.108108108,0.269,0.268,0.237142857,0.2095,0.225,0.227636364,0.223466667,0.2185,2.498630137,57.20547945
SON,0.22855914,0.107526882,0.107526882,0.096774194,0.086021505,0.11827957,0.23655914,0.129032258,0.11827957,0.264,0.2708,0.242666667,0.186,0.236363636,0.218,0.200666667,0.221090909,2.531506849,57.23835616
SON,0.236355556,0.088888889,0.088888889,0.088888889,0.088888889,0.144444444,0.144444444,0.2,0.155555556,0.276,0.2595,0.243,0.2155,0.249230769,0.226153846,0.218666667,0.228857143,2.564383562,57.27123288
SON,0.233584906,0.08490566,0.08490566,0.08490566,0.08490566,0.113207547,0.20754717,0.235849057,0.103773585,0.225777778,0.255111111,0.233333333,0.229333333,0.226,0.232909091,0.23616,0.229818182,2.597260274,57.30410959
SON,0.246506024,0.120481928,0.108433735,0.084337349,0.096385542,0.120481928,0.180722892,0.144578313,0.144578313,0.262,0.249777778,0.246857143,0.2225,0.2324,0.255466667,0.243333333,0.250666667,2.728767123,57.43561644
SON,0.226772727,0.090909091,0.090909091,0.102272727,0.090909091,0.125,0.193181818,0.170454545,0.136363636,0.2475,0.24,0.264,0.207,0.226909091,0.236,0.216266667,0.189333333,2.761643836,57.46849315
SON,0.229560976,0.097560976,0.097560976,0.085365854,0.097560976,0.134146341,0.219512195,0.12195122,0.146341463,0.2685,0.281,0.210285714,0.223,0.222181818,0.217333333,0.196,0.238,2.794520548,57.50136986
SON,0.225525424,0.076271186,0.059322034,0.076271186,0.06779661,0.194915254,0.36440678,0.076271186,0.084745763,0.276444444,0.218857143,0.234222222,0.186,0.232173913,0.225209302,0.213777778,0.2048,2.82739726,57.53424658
SON,0.242416667,0.104166667,0.09375,0.072916667,0.083333333,0.239583333,0.177083333,0.145833333,0.083333333,0.2552,0.234222222,0.241714286,0.1805,0.258956522,0.263529412,0.223714286,0.2385,2.95890411,57.66575342
SON,0.248583333,0.104166667,0.083333333,0.083333333,0.09375,0.1875,0.125,0.21875,0.104166667,0.2572,0.2965,0.2595,0.243111111,0.265333333,0.253,0.213142857,0.2368,2.991780822,57.69863014
SON,0.235421687,0.108433735,0.096385542,0.096385542,0.096385542,0.156626506,0.120481928,0.21686747,0.108433735,0.263111111,0.248,0.242,0.2335,0.232615385,0.2336,0.222888889,0.223555556,3.189041096,57.89589041
SON,0.23995122,0.109756098,0.109756098,0.097560976,0.097560976,0.146341463,0.195121951,0.12195122,0.12195122,0.259111111,0.271111111,0.2415,0.2105,0.242333333,0.248,0.2088,0.2324,3.221917808,57.92876712
SON,0.2245,0.111111111,0.097222222,0.097222222,0.111111111,0.208333333,0.097222222,0.138888889,0.138888889,0.243,0.290857143,0.242857143,0.2215,0.2128,0.252,0.1956,0.18,3.254794521,57.96164384
SON,0.24215,0.1375,0.15,0.1,0.1,0.15,0.1375,0.125,0.1,0.255272727,0.234666667,0.2535,0.2325,0.248333333,0.242545455,0.2216,0.2495,6.871232877,61.57808219
SON,0.237122807,0.087719298,0.087719298,0.070175439,0.122807018,0.105263158,0.280701754,0.140350877,0.105263158,0.2536,0.2544,0.255,0.231428571,0.236,0.245,0.197,0.237333333,6.904109589,61.6109589
SON,0.248,0.101265823,0.101265823,0.075949367,0.101265823,0.164556962,0.240506329,0.101265823,0.113924051,0.244,0.2715,0.263333333,0.2185,0.248307692,0.270947368,0.2125,0.229333333,6.936986301,61.64383562
SON,0.255806452,0.064516129,0.064516129,0.064516129,0.064516129,0.112903226,0.346774194,0.177419355,0.10483871,0.275,0.263,0.248,0.2455,0.243714286,0.264744186,0.235818182,0.268,7.134246575,61.84109589
SON,0.245892473,0.086021505,0.086021505,0.086021505,0.086021505,0.129032258,0.204301075,0.225806452,0.096774194,0.257,0.2855,0.239,0.2065,0.238,0.262105263,0.22952381,0.256444444,7.2,61.90684932
SON,0.230461538,0.092307692,0.107692308,0.092307692,0.092307692,0.092307692,0.292307692,0.107692308,0.123076923,0.264666667,0.213714286,0.226666667,0.231333333,0.237333333,0.229473684,0.218857143,0.229,7.331506849,62.03835616
SON,0.2415,0.111111111,0.111111111,0.111111111,0.111111111,0.125,0.180555556,0.138888889,0.111111111,0.2625,0.2555,0.2335,0.233,0.226666667,0.236923077,0.2356,0.2545,7.364383562,62.07123288
SON,0.243423423,0.09009009,0.081081081,0.081081081,0.072072072,0.198198198,0.198198198,0.18018018,0.099099099,0.2256,0.240444444,0.240888889,0.228,0.250363636,0.247818182,0.2498,0.241090909,7.397260274,62.10410959
SON,0.234870588,0.117647059,0.094117647,0.082352941,0.094117647,0.141176471,0.211764706,0.117647059,0.141176471,0.2428,0.2415,0.224,0.2335,0.243,0.232,0.2116,0.246666667,7.430136986,62.1369863
SON,0.237288136,0.084745763,0.076271186,0.084745763,0.076271186,0.101694915,0.152542373,0.313559322,0.110169492,0.2532,0.252,0.2332,0.227555556,0.235666667,0.238666667,0.238918919,0.219692308,7.561643836,62.26849315
SON,0.237652174,0.108695652,0.086956522,0.086956522,0.097826087,0.097826087,0.260869565,0.108695652,0.152173913,0.252,0.2675,0.2445,0.221333333,0.238222222,0.242166667,0.2272,0.216285714,7.594520548,62.30136986
SON,0.245023256,0.104651163,0.104651163,0.104651163,0.093023256,0.186046512,0.139534884,0.093023256,0.174418605,0.267555556,0.283555556,0.252,0.2305,0.233,0.231666667,0.2275,0.2448,7.62739726,62.33424658
SON,0.257755102,0.153061224,0.091836735,0.081632653,0.081632653,0.112244898,0.132653061,0.204081633,0.142857143,0.277866667,0.289333333,0.2465,0.214,0.238181818,0.251384615,0.269,0.252571429,7.791780822,62.49863014
SON,0.245333333,0.12345679,0.098765432,0.098765432,0.098765432,0.222222222,0.12345679,0.111111111,0.12345679,0.2768,0.274,0.2485,0.2015,0.234,0.2352,0.259111111,0.2416,7.857534247,62.56438356
SON,0.231962264,0.08490566,0.075471698,0.075471698,0.08490566,0.169811321,0.179245283,0.216981132,0.113207547,0.242222222,0.26,0.2015,0.216444444,0.230666667,0.229894737,0.243304348,0.221,7.890410959,62.59726027
TRI,0.252810127,0.215189873,0.139240506,0.101265823,0.101265823,0.101265823,0.101265823,0.101265823,0.139240506,0.253882353,0.259636364,0.236,0.2405,0.266,0.265,0.2545,0.245818182,-10.22465753,39.58356164
TRI,0.246242424,0.151515152,0.136363636,0.106060606,0.121212121,0.136363636,0.121212121,0.121212121,0.106060606,0.2428,0.262666667,0.253142857,0.2545,0.254666667,0.2325,0.2235,0.244571429,-10.22465753,39.58356164
TRI,0.26587013,0.116883117,0.168831169,0.168831169,0.103896104,0.103896104,0.103896104,0.103896104,0.12987013,0.259111111,0.297846154,0.247692308,0.2875,0.254,0.258,0.252,0.2636,-10.15890411,39.64931507
TRI,0.242356164,0.178082192,0.123287671,0.136986301,0.109589041,0.109589041,0.109589041,0.109589041,0.123287671,0.251076923,0.266222222,0.2372,0.2535,0.2465,0.2395,0.2305,0.211111111,-10.1260274,39.68219178
TRI,0.24827027,0.148648649,0.175675676,0.094594595,0.135135135,0.108108108,0.108108108,0.121621622,0.108108108,0.260727273,0.245230769,0.230285714,0.2608,0.2575,0.2545,0.230666667,0.2405,-9.994520548,39.81369863
TRI,0.247950617,0.12345679,0.111111111,0.160493827,0.172839506,0.111111111,0.111111111,0.098765432,0.111111111,0.2472,0.242666667,0.223692308,0.272285714,0.275111111,0.255111111,0.2445,0.22,-9.961643836,39.84657534
TRI,0.240764045,0.168539326,0.202247191,0.08988764,0.123595506,0.08988764,0.101123596,0.08988764,0.134831461,0.2344,0.250444444,0.256,0.245818182,0.255,0.243111111,0.246,0.204666667,-9.928767123,39.87945205
TRI,0.239115044,0.159292035,0.274336283,0.17699115,0.079646018,0.07079646,0.07079646,0.079646018,0.088495575,0.252,0.257548387,0.22,0.227555556,0.2465,0.2235,0.210222222,0.24,-9.895890411,39.91232877
TRI,0.234920635,0.126984127,0.222222222,0.095238095,0.095238095,0.095238095,0.095238095,0.111111111,0.158730159,0.2475,0.231142857,0.239333333,0.240666667,0.220666667,0.256,0.223428571,0.228,-9.764383562,40.04383562
TRI,0.235147541,0.18852459,0.327868852,0.106557377,0.114754098,0.06557377,0.06557377,0.06557377,0.06557377,0.212347826,0.2454,0.238153846,0.249714286,0.238,0.23,0.2255,0.231,-9.731506849,40.07671233
TRI,0.216911392,0.14556962,0.278481013,0.075949367,0.056962025,0.056962025,0.050632911,0.082278481,0.253164557,0.254956522,0.236727273,0.201,0.243555556,0.223111111,0.2325,0.187384615,0.1771,-9.698630137,40.10958904
TRI,0.215297297,0.175675676,0.121621622,0.108108108,0.094594595,0.094594595,0.094594595,0.094594595,0.216216216,0.230769231,0.222222222,0.2175,0.194857143,0.220571429,0.210857143,0.233714286,0.19825,-9.402739726,40.40547945
TRI,0.217305263,0.147368421,0.084210526,0.115789474,0.084210526,0.084210526,0.094736842,0.084210526,0.305263158,0.244571429,0.249,0.215636364,0.2205,0.223,0.223555556,0.2365,0.186344828,-9.336986301,40.47123288
TRI,0.236072727,0.181818182,0.145454545,0.072727273,0.054545455,0.072727273,0.072727273,0.054545455,0.345454545,0.214,0.242,0.234,0.2,0.241,0.229,0.225333333,0.253473684,-8.252054795,41.55616438
TRI,0.234266667,0.133333333,0.144444444,0.111111111,0.111111111,0.111111111,0.111111111,0.122222222,0.155555556,0.229333333,0.225538462,0.2284,0.2372,0.2468,0.2288,0.230909091,0.246285714,-8.219178082,41.5890411
TRI,0.224744186,0.139534884,0.11627907,0.104651163,0.11627907,0.11627907,0.11627907,0.139534884,0.151162791,0.205,0.2116,0.225777778,0.224,0.2492,0.2216,0.22,0.240923077,-8.18630137,41.62191781
TRI,0.2312,0.175,0.1125,0.1375,0.0875,0.0875,0.0875,0.1125,0.2,0.216285714,0.24,0.233090909,0.234285714,0.228,0.246285714,0.232444444,0.23075,-8.021917808,41.78630137
TRI,0.235029126,0.13592233,0.106796117,0.13592233,0.097087379,0.097087379,0.097087379,0.106796117,0.223300971,0.241428571,0.221818182,0.226,0.2104,0.2432,0.2448,0.246181818,0.240521739,-7.989041096,41.81917808
TRI,0.244470588,0.392156863,0.058823529,0.068627451,0.068627451,0.058823529,0.068627451,0.068627451,0.215686275,0.2317,0.260666667,0.270857143,0.237142857,0.248,0.230857143,0.262857143,0.254727273,-7.528767123,42.27945205
TRI,0.215099099,0.108108108,0.063063063,0.072072072,0.063063063,0.063063063,0.063063063,0.09009009,0.477477477,0.213,0.232,0.232,0.236,0.22,0.232571429,0.2504,0.198415094,-7.495890411,42.31232877
TRI,0.194330435,0.086956522,0.07826087,0.043478261,0.043478261,0.043478261,0.043478261,0.07826087,0.582608696,0.1812,0.155111111,0.228,0.2456,0.2224,0.2424,0.284,0.177492537,-7.463013699,42.34520548
TRI,0.216235294,0.235294118,0.161764706,0.088235294,0.073529412,0.073529412,0.073529412,0.161764706,0.132352941,0.2085,0.204363636,0.211333333,0.2344,0.1984,0.2368,0.235272727,0.212888889,-7.068493151,42.73972603
TRI,0.217135802,0.135802469,0.148148148,0.111111111,0.111111111,0.12345679,0.111111111,0.111111111,0.148148148,0.186545455,0.197,0.246222222,0.230222222,0.2152,0.237777778,0.252444444,0.193333333,-7.035616438,42.77260274
TRI,0.211717647,0.117647059,0.117647059,0.094117647,0.105882353,0.094117647,0.082352941,0.105882353,0.282352941,0.182,0.184,0.23,0.228,0.225,0.237142857,0.206222222,0.213666667,-7.002739726,42.80547945
TRI,0.2055,0.28125,0.135416667,0.104166667,0.083333333,0.083333333,0.083333333,0.09375,0.135416667,0.167259259,0.209538462,0.2344,0.221,0.2195,0.226,0.220888889,0.217230769,-6.871232877,42.9369863
TRI,0.212465116,0.364341085,0.100775194,0.085271318,0.046511628,0.046511628,0.046511628,0.054263566,0.255813953,0.200510638,0.196,0.232727273,0.229333333,0.213333333,0.234,0.259428571,0.212121212,-6.838356164,42.96986301
TRI,0.210393162,0.384615385,0.128205128,0.085470085,0.068376068,0.068376068,0.076923077,0.068376068,0.11965812,0.195466667,0.222666667,0.2092,0.223,0.21,0.215111111,0.251,0.212857143,-6.805479452,43.00273973
TRI,0.219388235,0.2,0.152941176,0.082352941,0.094117647,0.094117647,0.117647059,0.094117647,0.164705882,0.227764706,0.208307692,0.253142857,0.2135,0.2275,0.1992,0.239,0.204571429,-6.77260274,43.03561644
TRI,0.207038462,0.528846154,0.086538462,0.057692308,0.057692308,0.057692308,0.057692308,0.057692308,0.096153846,0.195927273,0.219555556,0.243333333,0.181333333,0.211333333,0.224666667,0.246,0.214,-6.64109589,43.16712329
TRI,0.215568627,0.549019608,0.068627451,0.078431373,0.058823529,0.058823529,0.058823529,0.058823529,0.068627451,0.208428571,0.221142857,0.215,0.235333333,0.208,0.22,0.241333333,0.231428571,-6.608219178,43.2
TRI,0.204791667,0.375,0.104166667,0.083333333,0.083333333,0.083333333,0.083333333,0.083333333,0.104166667,0.177444444,0.22,0.2225,0.225,0.222,0.2255,0.2295,0.2076,-6.575342466,43.23287671
TRI,0.21568,0.226666667,0.12,0.106666667,0.106666667,0.106666667,0.12,0.106666667,0.106666667,0.178117647,0.22,0.217,0.239,0.219,0.231555556,0.2245,0.236,-6.542465753,43.26575342
TRI,0.216979592,0.142857143,0.142857143,0.132653061,0.132653061,0.091836735,0.081632653,0.091836735,0.183673469,0.217428571,0.210857143,0.229230769,0.241538462,0.221777778,0.227,0.214222222,0.189333333,0.263013699,50.07123288
TRI,0.220873563,0.218390805,0.114942529,0.149425287,0.103448276,0.091954023,0.103448276,0.091954023,0.126436782,0.210736842,0.2032,0.232615385,0.235111111,0.234,0.234222222,0.228,0.203272727,0.295890411,50.10410959
TRI,0.221714286,0.130952381,0.119047619,0.178571429,0.166666667,0.095238095,0.119047619,0.095238095,0.095238095,0.202181818,0.22,0.2448,0.210285714,0.227,0.2264,0.225,0.213,0.328767123,50.1369863
TRI,0.21224,0.09,0.1,0.21,0.17,0.08,0.08,0.08,0.19,0.173333333,0.1916,0.223238095,0.248470588,0.2335,0.2325,0.2185,0.176842105,0.361643836,50.16986301
TRI,0.216215054,0.139784946,0.129032258,0.11827957,0.172043011,0.096774194,0.075268817,0.086021505,0.182795699,0.159692308,0.223,0.240727273,0.24175,0.206222222,0.229142857,0.2275,0.209411765,0.493150685,50.30136986
TRI,0.216090909,0.295454545,0.102272727,0.102272727,0.113636364,0.113636364,0.090909091,0.090909091,0.090909091,0.195384615,0.225777778,0.199111111,0.2396,0.2388,0.2415,0.216,0.2085,0.526027397,50.33424658
TRI,0.214988506,0.16091954,0.091954023,0.103448276,0.126436782,0.114942529,0.091954023,0.091954023,0.218390805,0.198,0.2055,0.221777778,0.241090909,0.236,0.2395,0.2395,0.181473684,0.55890411,50.36712329
TRI,0.205752809,0.191011236,0.157303371,0.101123596,0.08988764,0.112359551,0.08988764,0.08988764,0.168539326,0.185882353,0.200285714,0.214666667,0.214,0.2268,0.232,0.226,0.1848,0.723287671,50.53150685
TRI,0.224731183,0.150537634,0.086021505,0.11827957,0.096774194,0.279569892,0.086021505,0.086021505,0.096774194,0.194285714,0.218,0.231636364,0.251555556,0.236461538,0.2575,0.217,0.186666667,0.756164384,50.56438356
TRI,0.217643836,0.123287671,0.109589041,0.150684932,0.123287671,0.109589041,0.136986301,0.109589041,0.136986301,0.201333333,0.1995,0.231636364,0.225333333,0.2285,0.234,0.2155,0.2012,0.789041096,50.59726027
