ID,DI,DI_1,DI_2,DI_3,DI_4,DI_5,DI_6,DI_7,DI_8,class_weight_1,class_weight_2,class_weight_3,class_weight_4,class_weight_5,class_weight_6,class_weight_7,class_weight_8,mature,age
ROS,15.00342634,6.008476646,9.189243452,1.53358739,20.96633025,61.0265389,5.870182026,2.37890039,3.208090349,0.123287671,0.109589041,0.109589041,0.205479452,0.123287671,0.109589041,0.109589041,0.109589041,-2.531506849,63.51780822
ROS,5.860268033,13.8084281,2.293061496,1.975697622,10.31499885,4.101810053,1.780561985,1.976778858,10.03739622,0.119402985,0.119402985,0.134328358,0.134328358,0.119402985,0.119402985,0.119402985,0.134328358,1.052054795,67.10136986
ROS,5.332353234,3.47641827,0.888251735,5.247471986,10.79632571,10.08958431,3.866736149,3.914201069,2.649691607,0.106666667,0.106666667,0.133333333,0.146666667,0.12,0.12,0.16,0.106666667,1.084931507,67.13424658
ROS,5.545352267,0.851873575,1.139645302,0.796864124,1.844226802,3.755340573,23.11613681,9.501629748,0.837544419,0.13253012,0.108433735,0.120481928,0.120481928,0.120481928,0.13253012,0.144578313,0.120481928,1.117808219,67.16712329
ROS,21.1046844,3.135521505,1.432533175,2.631734547,62.26985825,2.071455421,17.73222639,46.11862604,2.368222997,0.109589041,0.109589041,0.109589041,0.164383562,0.095890411,0.150684932,0.150684932,0.109589041,1.150684932,67.2
ROS,7.184604289,1.573337613,15.25108295,1.415626323,1.003359944,5.315511531,16.13970696,2.741601748,12.38044007,0.114754098,0.131147541,0.114754098,0.131147541,0.114754098,0.131147541,0.131147541,0.131147541,1.282191781,67.33150685
ROS,6.836387023,1.616844609,3.621758246,4.199548338,5.059586004,5.732515435,3.683848062,2.254431929,27.37019326,0.130434783,0.130434783,0.115942029,0.130434783,0.130434783,0.115942029,0.115942029,0.130434783,1.315068493,67.36438356
ROS,13.4969015,16.71014753,21.92739664,2.866091123,26.5525258,2.395134075,10.7117257,1.737987778,10.41536607,0.12195122,0.12195122,0.109756098,0.219512195,0.109756098,0.097560976,0.109756098,0.109756098,1.347945205,67.39726027
ROS,2.910653519,0.920974132,1.387242176,1.650882349,6.674769408,2.500024778,3.476030524,1.534855213,1.521998614,0.120689655,0.103448276,0.120689655,0.224137931,0.103448276,0.103448276,0.103448276,0.120689655,1.380821918,67.43013699
ROS,5.97530015,8.837327563,0.781000535,1.24959008,2.125833319,22.93557252,5.970355755,5.398344156,1.253229558,0.130434783,0.115942029,0.115942029,0.144927536,0.115942029,0.115942029,0.144927536,0.115942029,1.512328767,67.56164384
ROS,14.30370978,10.82932166,21.47329286,3.417383173,28.54114446,3.35476746,24.85968875,2.734736317,1.61558028,0.137254902,0.098039216,0.098039216,0.215686275,0.098039216,0.137254902,0.117647059,0.098039216,1.545205479,67.59452055
SON,19.23619196,1.96193953,82.61554718,6.999463426,3.086835973,3.002884864,12.01871177,3.068332876,14.15487526,0.077922078,0.155844156,0.090909091,0.116883117,0.103896104,0.246753247,0.090909091,0.116883117,-13.11780822,41.5890411
SON,10.9356767,27.80890086,9.952738501,5.60743649,3.134205407,4.341052195,6.842233261,3.874029643,21.97816828,0.1375,0.1,0.1125,0.1,0.15,0.1625,0.1,0.1375,-13.08493151,41.62191781
SON,28.93092992,107.8949927,45.735143,2.998752461,11.71885148,9.339658483,6.357203321,11.00077155,4.666965251,0.148148148,0.166666667,0.111111111,0.111111111,0.111111111,0.111111111,0.12962963,0.111111111,-13.05205479,41.65479452
SON,6.0595062,1.265161241,5.535738991,3.145357858,5.443101835,2.376002618,0.919214822,18.00881173,12.70489389,0.125,0.1125,0.1,0.1125,0.1625,0.1375,0.125,0.125,-12.88767123,41.81917808
SON,9.468717244,21.33106685,8.888417865,16.27566004,5.644116638,6.536507092,4.123055796,11.28262229,2.708139249,0.120481928,0.120481928,0.120481928,0.108433735,0.120481928,0.156626506,0.13253012,0.120481928,-12.85479452,41.85205479
SON,7.919926066,18.36755038,6.767260656,15.95597443,8.164406057,2.589814785,2.136996654,3.988621701,6.138224811,0.132352941,0.117647059,0.117647059,0.117647059,0.147058824,0.132352941,0.117647059,0.117647059,-12.82191781,41.88493151
SON,9.944653536,5.731869626,9.375163023,6.55473517,4.136113033,10.72504669,8.177362986,13.98007066,20.22477268,0.107526882,0.096774194,0.129032258,0.096774194,0.107526882,0.215053763,0.11827957,0.129032258,-12.62465753,42.08219178
SON,14.96995503,2.103103335,7.0824724,9.954407487,22.46132947,50.10296099,8.277803119,14.64787259,10.06472666,0.106666667,0.133333333,0.106666667,0.133333333,0.106666667,0.173333333,0.12,0.12,-12.59178082,42.11506849
SON,8.527958877,11.85558794,6.239148305,10.52018892,11.64359201,2.764545811,4.658169505,6.209555695,15.85182388,0.130434783,0.115942029,0.115942029,0.115942029,0.115942029,0.173913043,0.115942029,0.115942029,-12.46027397,42.24657534
SON,17.57272926,13.03731347,29.88537646,14.35899302,34.56885553,28.37720038,3.761766752,5.799243378,11.05930812,0.090909091,0.125,0.113636364,0.102272727,0.181818182,0.193181818,0.102272727,0.090909091,-12.42739726,42.27945205
SON,6.717680725,9.995615322,8.943750956,13.70497562,1.762393806,3.636906876,6.731668007,3.602899518,4.582207165,0.118421053,0.118421053,0.131578947,0.118421053,0.118421053,0.157894737,0.118421053,0.118421053,-12.39452055,42.31232877
SON,5.624287282,8.393582024,7.367848491,13.64693598,2.161274586,2.675992777,4.545026798,2.805853288,2.870538598,0.112676056,0.098591549,0.14084507,0.112676056,0.126760563,0.169014085,0.126760563,0.112676056,-12.36164384,42.34520548
SON,5.931016606,2.637836194,3.668240637,10.36980869,3.877712954,2.224825708,7.25434714,12.5301915,2.586536858,0.106666667,0.093333333,0.106666667,0.106666667,0.12,0.24,0.12,0.106666667,-12,42.70684932
SON,31.12144899,19.00550034,4.660915489,33.52799453,14.93128089,9.16132996,84.19531486,9.697829661,27.90586541,0.113924051,0.101265823,0.113924051,0.113924051,0.113924051,0.202531646,0.101265823,0.139240506,-11.96712329,42.73972603
SON,15.79182497,5.510106694,5.672627484,4.860029182,7.7409356,6.03578119,33.37369611,4.180753772,2.29274397,0.086021505,0.086021505,0.086021505,0.086021505,0.096774194,0.376344086,0.096774194,0.086021505,-11.93424658,42.77260274
SON,17.31084728,2.731829571,12.58008653,8.638158981,2.702881424,37.18945191,5.383979538,12.77828297,65.43663693,0.088607595,0.101265823,0.101265823,0.075949367,0.113924051,0.291139241,0.113924051,0.113924051,-11.76986301,42.9369863
SON,4.138598985,9.30842042,3.949175436,7.851839941,3.963873892,1.469918435,2.936272313,1.590404734,3.010813622,0.105263158,0.105263158,0.118421053,0.144736842,0.105263158,0.197368421,0.118421053,0.105263158,-11.7369863,42.96986301
SON,7.840467655,18.69687121,7.586726582,7.226931423,2.983384825,3.090328897,9.017856607,4.653309931,9.042029519,0.097560976,0.097560976,0.097560976,0.097560976,0.134146341,0.280487805,0.097560976,0.097560976,-11.70410959,43.00273973
SON,6.768101614,2.973966991,27.50760733,5.504997847,2.704523584,10.07267646,2.127947004,1.807661101,2.38250178,0.094736842,0.105263158,0.094736842,0.115789474,0.189473684,0.2,0.094736842,0.105263158,-10.84931507,43.85753425
SON,12.03592102,4.960878381,9.080718528,8.057096966,5.909340448,6.194165452,26.72726507,7.768350385,7.830797542,0.104761905,0.133333333,0.104761905,0.104761905,0.095238095,0.247619048,0.104761905,0.104761905,-10.81643836,43.89041096
SON,5.106498431,17.14503247,10.6806638,4.457593027,5.10621818,2.598532549,2.613165568,2.271588752,1.598731918,0.091954023,0.103448276,0.103448276,0.103448276,0.103448276,0.310344828,0.091954023,0.091954023,-10.78356164,43.92328767
SON,51.1971835,108.8202159,17.54874992,8.171725351,11.57865835,7.353542094,6.366562787,15.4892719,190.4957281,0.134328358,0.074626866,0.059701493,0.059701493,0.074626866,0.343283582,0.097014925,0.156716418,-10.75068493,43.95616438
SON,13.19999515,9.066183683,42.88748687,12.07154462,8.051074873,4.047086571,4.768020317,14.42387907,1.133944373,0.1,0.1625,0.125,0.1,0.1125,0.2125,0.1,0.0875,-10.61917808,44.08767123
SON,22.54514569,4.705064372,65.71097291,3.55941337,21.15275687,1.848981087,14.74020818,4.554191042,29.39357486,0.112244898,0.173469388,0.06122449,0.06122449,0.06122449,0.346938776,0.06122449,0.12244898,-10.58630137,44.12054795
SON,18.29686412,5.118919291,25.09898469,40.05620594,5.971919954,9.507506097,10.53786846,12.41583528,38.49471683,0.082758621,0.110344828,0.068965517,0.068965517,0.055172414,0.379310345,0.062068966,0.172413793,-10.55342466,44.15342466
SON,8.4383927,8.282036212,16.13170687,25.74984157,12.51245615,3.79942093,5.132496632,3.943423933,6.643609913,0.12745098,0.117647059,0.068627451,0.058823529,0.088235294,0.303921569,0.176470588,0.058823529,-10.32328767,44.38356164
SON,17.80225266,3.267486029,17.55358321,11.12124102,6.446833702,148.3922958,2.422124714,4.423357787,14.9846196,0.061538462,0.169230769,0.076923077,0.076923077,0.069230769,0.192307692,0.261538462,0.092307692,-10.29041096,44.41643836
SON,21.80142021,9.082134857,15.56998154,6.229720681,10.17124273,3.898970081,35.57154651,15.86454383,65.04912727,0.048951049,0.153846154,0.076923077,0.076923077,0.06993007,0.195804196,0.286713287,0.090909091,-10.15890411,44.54794521
SON,7.985035306,5.961660507,15.65583363,5.522872485,13.5539246,4.964312562,2.6461853,5.482278803,10.35886495,0.162162162,0.182432432,0.054054054,0.060810811,0.067567568,0.135135135,0.236486486,0.101351351,-10.1260274,44.58082192
SON,26.91001869,7.323000127,9.992247575,32.88394308,50.82165193,30.36770135,8.533954831,4.235055082,61.96207123,0.12371134,0.139175258,0.072164948,0.051546392,0.051546392,0.18556701,0.118556701,0.257731959,-10.09315068,44.61369863
SON,11.28433303,7.834171354,25.29571464,27.16216321,10.39632749,6.043827646,3.402153417,7.695969812,6.027730833,0.051851852,0.140740741,0.096296296,0.140740741,0.081481481,0.17037037,0.148148148,0.17037037,-10.06027397,44.64657534
SON,4.921457471,7.65456237,4.011592821,2.618308658,5.784969172,2.281896962,3.473744241,6.42332432,4.112600533,0.062992126,0.062992126,0.062992126,0.062992126,0.086614173,0.181102362,0.37007874,0.11023622,-8.416438356,46.29041096
SON,18.56860694,11.99520699,2.708460035,1.473169408,4.459548663,1.933799249,1.708867386,42.08132945,10.95908935,0.057553957,0.050359712,0.057553957,0.064748201,0.079136691,0.215827338,0.374100719,0.100719424,-8.383561644,46.32328767
SON,19.36379836,126.6514626,4.081697752,4.176964289,2.329906473,1.695795017,8.552613735,3.770709083,5.350231634,0.121495327,0.074766355,0.074766355,0.08411215,0.08411215,0.121495327,0.23364486,0.205607477,-8.350684932,46.35616438
SON,6.2894313,2.689441031,65.06925163,4.196341782,7.376251268,4.230928116,4.417894676,2.347521225,2.205608969,0.06870229,0.045801527,0.061068702,0.06870229,0.106870229,0.198473282,0.27480916,0.175572519,-8.317808219,46.3890411
SON,7.373203203,12.63138705,2.35325079,4.702903912,32.44827654,9.83003721,1.456689844,3.067155176,4.298826901,0.068027211,0.06122449,0.054421769,0.081632653,0.176870748,0.136054422,0.231292517,0.19047619,-8.284931507,46.42191781
SON,29.2903425,14.67982475,46.47672808,62.69033808,37.73193318,5.367513024,41.79724591,1.783510296,24.05308769,0.120481928,0.120481928,0.120481928,0.084337349,0.108433735,0.144578313,0.120481928,0.180722892,-3.254794521,51.45205479
SON,16.02349498,35.8175051,3.736014637,4.629980342,2.438162124,4.07703364,2.842219863,1.435948191,81.91571765,0.075471698,0.075471698,0.075471698,0.075471698,0.169811321,0.301886792,0.094339623,0.132075472,-3.221917808,51.48493151
SON,4.637916881,3.352770661,3.604542679,2.707482758,1.153632136,18.98960578,1.766584194,1.643453236,2.387365762,0.068627451,0.078431373,0.078431373,0.078431373,0.147058824,0.264705882,0.156862745,0.12745098,-3.189041096,51.51780822
SON,5.056426142,4.973933577,38.02004661,1.966875629,2.01384687,3.20043343,2.902129429,2.479578943,2.878211639,0.064,0.064,0.072,0.072,0.088,0.256,0.28,0.104,-3.156164384,51.55068493
SON,9.69396103,2.106842748,3.423440262,7.789943738,6.835285599,2.42632605,6.427240047,12.49168932,24.00717472,0.06504065,0.06504065,0.06504065,0.06504065,0.081300813,0.284552846,0.227642276,0.146341463,-2.991780822,51.71506849
SON,3.16328411,1.970812078,4.859119516,1.2872245,2.377545705,3.15273975,4.385212537,1.676464352,4.627533365,0.082474227,0.082474227,0.082474227,0.092783505,0.18556701,0.206185567,0.154639175,0.113402062,-2.95890411,51.74794521
SON,8.395104951,17.11601913,4.36560092,7.081411875,3.69617702,15.33123025,5.316638742,3.716347474,5.860347918,0.092592593,0.074074074,0.064814815,0.092592593,0.231481481,0.166666667,0.175925926,0.101851852,-2.926027397,51.78082192
SON,4.733840082,3.372334776,5.893350605,2.456469746,2.335254964,3.231935268,1.228145067,9.752537525,4.123129127,0.086956522,0.097826087,0.086956522,0.086956522,0.152173913,0.119565217,0.22826087,0.141304348,-2.794520548,51.91232877
SON,6.66599765,31.99640051,2.563881367,3.893022842,2.360485628,1.790105986,2.014273467,6.565694636,2.523222343,0.112244898,0.091836735,0.091836735,0.102040816,0.112244898,0.12244898,0.214285714,0.153061224,-2.761643836,51.94520548
SON,4.385835961,3.0922442,4.776211045,1.577783117,2.389767834,3.565800117,3.14475646,14.32445062,3.359877065,0.092105263,0.052631579,0.052631579,0.052631579,0.388157895,0.190789474,0.098684211,0.072368421,-2.728767123,51.97808219
SON,17.08794288,20.08500131,20.62011816,3.234714203,1.775421853,3.617107997,8.184500291,43.28116886,29.38336665,0.112903226,0.112903226,0.096774194,0.112903226,0.129032258,0.14516129,0.129032258,0.161290323,-2.695890411,52.0109589
SON,7.688331602,1.205182192,1.683273708,38.08167097,3.002373463,5.981245433,9.418308194,1.181228619,1.604121423,0.083333333,0.083333333,0.09375,0.09375,0.239583333,0.197916667,0.083333333,0.125,2.071232877,56.77808219
SON,25.47735624,22.72159136,37.19842092,115.4877134,24.13681983,9.241938946,1.68729067,11.27185039,16.10263496,0.094736842,0.105263158,0.094736842,0.115789474,0.157894737,0.136842105,0.157894737,0.136842105,2.104109589,56.8109589
SON,2.726544487,1.279803402,1.72087529,4.893921891,5.956209133,2.691276427,1.288305601,1.280198875,4.490623201,0.090909091,0.102272727,0.102272727,0.090909091,0.170454545,0.159090909,0.170454545,0.113636364,2.136986301,56.84383562
SON,17.14081441,8.706571024,0.753062359,29.2218334,0.810705274,32.01961141,10.70874361,5.19645315,9.144220879,0.078947368,0.070175439,0.070175439,0.070175439,0.350877193,0.140350877,0.114035088,0.105263158,2.268493151,56.97534247
SON,3.63223047,1.40334138,16.15607495,3.821259879,1.97125486,4.125889523,0.910299386,1.111377491,1.632390502,0.101265823,0.101265823,0.101265823,0.101265823,0.189873418,0.126582278,0.164556962,0.113924051,2.301369863,57.00821918
SON,50.24093819,53.84163652,51.16873793,6.711210704,2.210552445,5.751289688,21.98717035,54.32637049,120.5509264,0.127906977,0.104651163,0.081395349,0.069767442,0.081395349,0.093023256,0.279069767,0.162790698,2.334246575,57.04109589
SON,5.23731794,2.759123704,3.799199726,3.523132178,2.550798094,2.488998128,1.52650102,9.185039411,13.96854288,0.108108108,0.121621622,0.094594595,0.108108108,0.108108108,0.148648649,0.202702703,0.108108108,2.498630137,57.20547945
SON,15.14011916,11.2329929,98.16210826,3.374916374,3.758321322,2.153986742,3.10018361,4.131492249,10.19667747,0.107526882,0.107526882,0.096774194,0.086021505,0.11827957,0.23655914,0.129032258,0.11827957,2.531506849,57.23835616
SON,4.395855132,1.582733469,1.841142909,5.29150249,1.822581087,3.24967804,2.088420649,6.869064936,8.44891646,0.088888889,0.088888889,0.088888889,0.088888889,0.144444444,0.144444444,0.2,0.155555556,2.564383562,57.27123288
SON,4.63606776,3.729153032,25.22519392,4.3198678,0.826132829,3.410611972,1.709104838,3.230625052,2.29334345,0.08490566,0.08490566,0.08490566,0.08490566,0.113207547,0.20754717,0.235849057,0.103773585,2.597260274,57.30410959
SON,14.98194058,28.68847777,80.39157582,8.171445656,4.858425635,3.180817595,3.369448183,1.582810183,2.973413525,0.120481928,0.108433735,0.084337349,0.096385542,0.120481928,0.180722892,0.144578313,0.144578313,2.728767123,57.43561644
SON,6.553498472,1.554860202,7.139860695,5.372302254,3.134099059,3.860630072,3.542614672,8.503011865,16.95750228,0.090909091,0.090909091,0.102272727,0.090909091,0.125,0.193181818,0.170454545,0.136363636,2.761643836,57.46849315
SON,3.665295007,1.585659561,2.2610684,4.106214822,2.691442155,1.762722113,2.201003295,3.164391827,10.73778375,0.097560976,0.097560976,0.085365854,0.097560976,0.134146341,0.219512195,0.12195122,0.146341463,2.794520548,57.50136986
SON,3.643743953,1.774828843,5.58286935,3.101698021,4.063277087,2.770727319,2.348450029,1.0182263,14.06126262,0.076271186,0.059322034,0.076271186,0.06779661,0.194915254,0.36440678,0.076271186,0.084745763,2.82739726,57.53424658
SON,14.68706725,38.74940944,15.01503043,5.13256153,2.692453344,23.622199,12.62476089,2.993869553,3.751980551,0.104166667,0.09375,0.072916667,0.083333333,0.239583333,0.177083333,0.145833333,0.083333333,2.95890411,57.66575342
SON,8.065822926,11.33319753,2.909116109,3.677198131,16.76313599,15.38200595,9.404059138,1.951810036,2.671546025,0.104166667,0.083333333,0.083333333,0.09375,0.1875,0.125,0.21875,0.104166667,2.991780822,57.69863014
SON,4.171157735,13.20600053,3.430957724,4.165436072,4.156351713,4.59644633,2.274473798,1.702686849,2.24257996,0.108433735,0.096385542,0.096385542,0.096385542,0.156626506,0.120481928,0.21686747,0.108433735,3.189041096,57.89589041
SON,11.02987602,22.63404334,14.95552668,4.281023075,8.04608773,6.68556202,4.470063764,22.07563899,9.502266276,0.109756098,0.109756098,0.097560976,0.097560976,0.146341463,0.195121951,0.12195122,0.12195122,3.221917808,57.92876712
SON,7.983633099,1.029484465,1.883267531,5.796831391,2.724609287,3.011523388,1.825077503,14.04674375,29.26123098,0.111111111,0.097222222,0.097222222,0.111111111,0.208333333,0.097222222,0.138888889,0.138888889,3.254794521,57.96164384
SON,34.47495568,44.85920158,133.6610696,5.119127656,43.18780613,14.29100482,1.765571169,6.829763411,1.868244571,0.1375,0.15,0.1,0.1,0.15,0.1375,0.125,0.1,6.871232877,61.57808219
SON,6.862421847,4.537831021,7.423430595,2.481216426,33.418025,0.942971326,2.852996822,2.831963249,2.256535567,0.087719298,0.087719298,0.070175439,0.122807018,0.105263158,0.280701754,0.140350877,0.105263158,6.904109589,61.6109589
SON,12.41016636,2.130431718,37.24230771,2.389203248,4.126624163,28.38122275,11.12331553,1.750073152,2.641504213,0.101265823,0.101265823,0.075949367,0.101265823,0.164556962,0.240506329,0.101265823,0.113924051,6.936986301,61.64383562
SON,11.34859467,0.957948555,2.81857123,2.421797767,7.819365237,3.222689904,8.874579736,10.42757021,49.15024195,0.064516129,0.064516129,0.064516129,0.064516129,0.112903226,0.346774194,0.177419355,0.10483871,7.134246575,61.84109589
SON,8.973044712,10.64328377,11.70332725,30.05287391,2.161707707,18.82624695,2.470640225,5.024645706,2.180992189,0.086021505,0.086021505,0.086021505,0.086021505,0.129032258,0.204301075,0.225806452,0.096774194,7.2,61.90684932
SON,5.691970931,3.5656848,11.20557166,1.714240042,2.680036958,1.250905694,9.896314255,2.456983894,3.88063073,0.092307692,0.107692308,0.092307692,0.092307692,0.092307692,0.292307692,0.107692308,0.123076923,7.331506849,62.03835616
SON,6.529095327,24.21953282,4.136308703,3.662857641,5.278842469,1.837401434,2.55143836,10.29835109,2.378213507,0.111111111,0.111111111,0.111111111,0.111111111,0.125,0.180555556,0.138888889,0.111111111,7.364383562,62.07123288
SON,16.57114291,141.8379108,4.297324656,5.031363036,5.335241574,5.411508123,3.119012759,4.548915004,1.429806713,0.09009009,0.081081081,0.081081081,0.072072072,0.198198198,0.198198198,0.18018018,0.099099099,7.397260274,62.10410959
SON,21.22737268,17.34538737,3.909722273,1.408759072,40.69788853,3.104308857,4.890716939,3.556407428,91.94182654,0.117647059,0.094117647,0.082352941,0.094117647,0.141176471,0.211764706,0.117647059,0.141176471,7.430136986,62.1369863
SON,9.216224526,23.98298672,5.345771955,2.330223602,6.370347477,21.09476183,2.4172222,5.407728088,17.09263348,0.084745763,0.076271186,0.084745763,0.076271186,0.101694915,0.152542373,0.313559322,0.110169492,7.561643836,62.26849315
SON,21.32270453,15.59480546,110.4228884,53.40658594,7.410805192,6.530323749,4.609477881,3.84252194,15.75586564,0.108695652,0.086956522,0.086956522,0.097826087,0.097826087,0.260869565,0.108695652,0.152173913,7.594520548,62.30136986
SON,14.56935625,13.81271286,37.65806573,52.29073927,4.392884673,3.663053558,1.553722976,1.084040806,13.2028027,0.104651163,0.104651163,0.104651163,0.093023256,0.186046512,0.139534884,0.093023256,0.174418605,7.62739726,62.33424658
SON,17.77889007,1.943764064,82.73878033,3.820867948,32.50436755,3.66211738,2.279526089,5.352279907,35.78293792,0.153061224,0.091836735,0.081632653,0.081632653,0.112244898,0.132653061,0.204081633,0.142857143,7.791780822,62.49863014
SON,12.41435255,3.42921891,3.866106634,8.614633156,3.242983439,41.56503789,3.321566139,3.011508888,3.699065842,0.12345679,0.098765432,0.098765432,0.098765432,0.222222222,0.12345679,0.111111111,0.12345679,7.857534247,62.56438356
SON,3.30959877,2.720513441,1.157998364,1.620219347,1.747517575,2.587903482,2.864802231,2.51764572,10.78834101,0.08490566,0.075471698,0.075471698,0.08490566,0.169811321,0.179245283,0.216981132,0.113207547,7.890410959,62.59726027
TRI,21.76880617,69.14519979,10.72451678,3.852236696,4.35392536,18.1245457,7.095333415,4.486082004,11.18187468,0.215189873,0.139240506,0.101265823,0.101265823,0.101265823,0.101265823,0.101265823,0.139240506,-10.22465753,39.58356164
TRI,13.89193978,13.90196646,47.32198247,9.893464029,3.894319055,21.05793039,4.10871991,1.918125301,1.972226127,0.151515152,0.136363636,0.106060606,0.121212121,0.136363636,0.121212121,0.121212121,0.106060606,-10.22465753,39.58356164
TRI,28.40984539,16.49930637,70.15963552,68.52400437,7.19864773,2.257789052,9.522187609,6.732081972,3.049136854,0.116883117,0.168831169,0.168831169,0.103896104,0.103896104,0.103896104,0.103896104,0.12987013,-10.15890411,39.64931507
TRI,13.53221938,30.6051244,21.70805289,12.80174183,8.601181817,3.255260454,2.438734347,3.929947511,13.42161225,0.178082192,0.123287671,0.136986301,0.109589041,0.109589041,0.109589041,0.109589041,0.123287671,-10.1260274,39.68219178
TRI,14.29855314,2.358580296,10.46956509,4.767024242,76.7105636,1.982026552,2.490780873,4.995875371,1.853007473,0.148648649,0.175675676,0.094594595,0.135135135,0.108108108,0.108108108,0.121621622,0.108108108,-9.994520548,39.81369863
TRI,27.30551499,9.097501635,2.39828186,57.34760032,54.80953173,31.50765843,25.93180485,3.684294634,4.433931756,0.12345679,0.111111111,0.160493827,0.172839506,0.111111111,0.111111111,0.098765432,0.111111111,-9.961643836,39.84657534
TRI,27.38574042,55.84649196,28.8564887,5.464729285,36.06448561,2.054562875,24.24369472,3.718237921,31.28449053,0.168539326,0.202247191,0.08988764,0.123595506,0.08988764,0.101123596,0.08988764,0.134831461,-9.928767123,39.87945205
TRI,56.05909874,71.65648742,113.8119625,43.91216131,48.002684,2.144188438,1.898209173,16.37371629,2.672053715,0.159292035,0.274336283,0.17699115,0.079646018,0.07079646,0.07079646,0.079646018,0.088495575,-9.895890411,39.91232877
TRI,12.47455637,18.36427424,20.58417657,6.196436982,6.091545809,1.820792471,2.360593455,3.295445572,22.89200539,0.126984127,0.222222222,0.095238095,0.095238095,0.095238095,0.095238095,0.111111111,0.158730159,-9.764383562,40.04383562
TRI,26.25601474,18.39521931,54.80631049,10.15054713,17.12080295,7.561458389,8.756766175,5.597816677,5.114331427,0.18852459,0.327868852,0.106557377,0.114754098,0.06557377,0.06557377,0.06557377,0.06557377,-9.731506849,40.07671233
TRI,33.3699727,65.13085016,41.29077843,64.20790812,18.37188277,1.476033684,6.284471126,14.41681154,19.27078544,0.14556962,0.278481013,0.075949367,0.056962025,0.056962025,0.050632911,0.082278481,0.253164557,-9.698630137,40.10958904
TRI,4.190387783,1.454674766,4.755279732,7.146710673,6.10666495,2.382067917,1.530065151,1.586349309,6.873168107,0.175675676,0.121621622,0.108108108,0.094594595,0.094594595,0.094594595,0.094594595,0.216216216,-9.402739726,40.40547945
TRI,10.74689798,17.81251928,4.302167745,23.23484469,6.251055722,5.439274547,17.7928457,3.033441598,7.022538576,0.147368421,0.084210526,0.115789474,0.084210526,0.084210526,0.094736842,0.084210526,0.305263158,-9.336986301,40.47123288
TRI,13.97493756,8.036189794,17.41033438,42.08539281,0.717243208,2.875900394,3.183702963,0.657438044,18.54068232,0.181818182,0.145454545,0.072727273,0.054545455,0.072727273,0.072727273,0.054545455,0.345454545,-8.252054795,41.55616438
TRI,6.298181332,3.781495829,15.55022717,5.773525579,2.508197225,5.692854921,4.879141573,8.607356006,2.577664836,0.133333333,0.144444444,0.111111111,0.111111111,0.111111111,0.111111111,0.122222222,0.155555556,-8.219178082,41.5890411
TRI,3.451085714,5.011625275,4.060002862,3.034065528,1.93199041,1.765905657,2.1277262,8.063943353,1.055669758,0.139534884,0.11627907,0.104651163,0.11627907,0.11627907,0.11627907,0.139534884,0.151162791,-8.18630137,41.62191781
TRI,12.81765329,22.13328572,5.401762178,19.66380465,2.520573993,3.341781091,2.218527138,32.4297573,6.387160056,0.175,0.1125,0.1375,0.0875,0.0875,0.0875,0.1125,0.2,-8.021917808,41.78630137
TRI,6.551905028,4.871027552,8.797456269,6.987814376,5.935168657,5.398704786,1.484050222,4.403579986,10.23616502,0.13592233,0.106796117,0.13592233,0.097087379,0.097087379,0.097087379,0.106796117,0.223300971,-7.989041096,41.81917808
TRI,41.33655851,83.75661267,2.591645807,2.083834909,1.80480605,4.206980411,1.831658859,2.517650578,34.89122962,0.392156863,0.058823529,0.068627451,0.068627451,0.058823529,0.068627451,0.068627451,0.215686275,-7.528767123,42.27945205
TRI,9.717452457,16.67705971,4.98877691,4.897718282,2.135482786,0.980163391,2.396991275,1.6664507,14.13502552,0.108108108,0.063063063,0.072072072,0.063063063,0.063063063,0.063063063,0.09009009,0.477477477,-7.495890411,42.31232877
TRI,11.67368697,18.35949414,16.97137536,13.76960134,2.114507917,1.244158025,1.305179011,2.840064625,13.25983386,0.086956522,0.07826087,0.043478261,0.043478261,0.043478261,0.043478261,0.07826087,0.582608696,-7.463013699,42.34520548
TRI,22.18621358,29.83760541,50.43852584,40.82275742,10.32699214,2.994659482,0.456791749,5.013780279,11.93963421,0.235294118,0.161764706,0.088235294,0.073529412,0.073529412,0.073529412,0.161764706,0.132352941,-7.068493151,42.73972603
TRI,7.85859614,11.91219371,18.51814215,7.242578578,5.769936434,1.311209865,0.974653032,2.369992998,10.24732523,0.135802469,0.148148148,0.111111111,0.111111111,0.12345679,0.111111111,0.111111111,0.148148148,-7.035616438,42.77260274
TRI,7.333898661,13.86273201,16.82852635,6.894592146,4.057718942,0.960304937,1.262241699,5.63679707,6.564303745,0.117647059,0.117647059,0.094117647,0.105882353,0.094117647,0.082352941,0.105882353,0.282352941,-7.002739726,42.80547945
TRI,27.40728696,61.09409778,18.9623705,47.96351201,1.501154843,6.569631995,7.872946623,6.658768564,5.225706679,0.28125,0.135416667,0.104166667,0.083333333,0.083333333,0.083333333,0.09375,0.135416667,-6.871232877,42.9369863
TRI,27.09387339,30.88060841,31.28604271,14.89360899,12.11280299,3.732024208,4.745768125,6.412364106,39.5376575,0.364341085,0.100775194,0.085271318,0.046511628,0.046511628,0.046511628,0.054263566,0.255813953,-6.838356164,42.96986301
