ID,DI,DI_1,DI_2,DI_3,DI_4,DI_5,DI_6,DI_7,DI_8,DI_9,DI_10,DI_11,DI_12,DI_13,DI_14,DI_15,DI_16,DI_17,DI_18,DI_19,DI_20,weekday,mature,age
ROS,8.780639683,17.64633244,2.026039743,2.433349773,1.695191549,2.049721494,24.73980386,4.438176351,2.221844532,27.73539259,3.694662674,4.276339645,4.467647407,5.349854714,3.879792041,3.495615548,2.548877466,22.72695917,10.5714618,1.397715958,28.21801492,5,-8.778082192,57.27123288
ROS,8.762764057,43.68789763,7.528434869,2.588076441,3.334465081,3.208132897,1.544851584,5.019383692,47.69707192,8.254819006,4.396982147,3.518238056,1.953978244,9.448297335,3.451468487,2.882184542,16.31942771,3.194864414,1.646210818,2.305065931,3.275430338,6,1.380821918,67.43013699
PIC,8.348251937,7.455865748,1.829222823,3.174904294,6.579732113,2.40173596,0,3.53913494,3.291143608,3.96496423,1.031344644,11.03457195,4.953790968,1.150533003,78.64514848,0.841783191,4.963765758,0.922028613,5.797425243,3.59351095,21.79443222,5,-30.18082192,47.37534247
OLI,8.185016315,79.09305403,1.88274795,10.00274747,9.928292082,3.122988783,5.942775503,8.801146046,3.892263725,1.83143377,7.943383963,1.030578404,5.13960607,1.87651388,1.333849753,11.06417881,2.222560219,2.05637714,1.552426654,0.692630647,4.290771398,5,5.326027397,64.40547945
ROS,8.157797803,3.81975017,2.338619163,3.346384657,15.12691574,10.33792843,9.428888518,3.852731947,6.63351983,14.16989108,7.617309079,1.787083357,4.682312134,18.05435112,5.118232736,1.60330891,16.67807039,10.15996065,19.11568874,5.153876921,4.131132484,4,-20.31780822,45.73150685
ROS,7.764811792,2.542210016,7.988242852,3.940685588,3.70153655,25.10542246,13.80827962,16.58847875,9.80350937,6.820756134,9.274713607,2.746851331,2.809043837,10.41333568,5.009710596,1.246314638,23.04599812,3.309770211,3.125000078,1.571969153,2.444407254,4,-3.287671233,62.76164384
ROS,7.689082733,16.91546425,2.053239508,5.257666816,2.476128081,1.582218209,10.01283727,4.029829203,10.45433154,11.30658573,21.52406398,2.192259656,3.789557775,2.972650333,3.748126149,2.992842943,15.13942489,3.426254797,11.15043425,7.781766823,14.97597245,5,-19.59452055,46.45479452
UNI,7.511599196,2.76225638,2.417482464,4.183412665,1.072428618,1.137689614,53.60419952,2.043310324,19.55894524,5.126911194,3.320501566,1.277066049,1.992811109,4.092771636,7.163713679,2.360709541,3.129159654,8.617328662,21.54878444,2.712016491,2.110485078,6,16.47123288,61.05205479
ROS,7.372142845,1.788567292,1.942296174,14.29833969,2.045709674,20.60506547,3.390174147,4.461413753,6.403577415,37.14150782,12.10776111,2.592411552,4.210612745,7.381259928,3.636087998,2.994427288,3.341729159,1.613238326,6.850310879,2.66978392,7.968582553,6,-8.515068493,57.53424658
ROS,7.270804036,6.33404921,4.155216148,3.94098985,5.013091316,5.338338455,7.181304701,10.49596592,3.180610601,14.97059532,10.50302731,4.342990862,4.32321151,2.481069236,4.08341687,25.39583574,1.185281142,0.910854837,27.11292455,0.872871098,3.594436046,6,-13.34794521,52.70136986
OLI,7.261042197,5.321888141,1.913377812,10.19607101,4.419397119,1.888080965,1.932853644,1.418427,1.442237233,1.318388398,12.57022019,1.532552004,7.885047515,24.45365699,5.444602192,2.036913292,22.7844341,2.806013758,7.823372698,22.06808709,5.965222778,5,5.095890411,64.17534247
UNI,7.234889587,27.66497134,2.376136537,7.556427959,2.458908921,2.163835644,3.008347384,7.35542338,11.77487413,1.35207524,8.644783838,2.826519934,12.34639042,1.341058942,11.57813233,2.298431742,13.7424072,2.211118035,13.08492316,9.513157715,1.399867871,5,4.931506849,49.51232877
ROS,7.215922094,7.937939283,5.829825471,9.490031767,6.997137377,1.307132935,1.650231165,1.522607286,1.387928345,1.512319777,3.24646018,30.83670529,7.104501117,3.175709632,2.602321311,4.989108796,8.619812729,6.246389453,27.64786862,9.749360373,2.465050975,1,-12.82191781,53.22739726
ROS,7.193753482,2.003874058,2.284857919,2.66909454,1.549414206,3.457888677,5.708447998,3.111902285,2.91021962,33.77069607,2.801155718,5.067126038,8.788395485,12.1733868,3.839501299,3.002105252,26.15666286,2.574344438,5.564693934,7.927156783,8.514145665,5,-13.38082192,52.66849315
ROS,7.170023153,1.770591618,10.8996558,12.42492025,1.435303741,1.147068878,5.083727162,3.682995711,7.299957922,3.422972893,4.392863578,4.357461129,11.12237798,7.413972354,20.13458757,28.93067212,1.596423736,2.45080218,1.606898436,12.65797325,1.569236742,6,-3.221917808,62.82739726
ROS,7.035742471,2.284152782,63.8680245,9.57373172,1.352431094,2.049779395,4.524945054,2.527669001,2.333145189,14.92273536,2.229843375,4.360558022,3.031839323,4.425285458,4.789219935,2.261721466,2.698704431,0.646177294,2.238086021,7.357818518,3.238981494,4,-3.057534247,62.99178082
OLI,6.896392036,46.75335725,4.641586757,5.657717876,1.998290034,5.717035733,1.910909049,1.09620384,0.768169621,1.103674817,9.137077083,3.373283624,2.797189539,2.955969621,6.927594002,3.178486953,3.673653088,17.79123809,4.209363876,4.454589045,9.78245083,5,0.032876712,59.11232877
UNI,6.777564836,1.926641038,6.178945105,1.327433765,1.972226581,2.024849126,3.951973894,5.422749759,5.18754879,0.855323456,2.616099371,1.372571299,34.9432719,11.87193259,5.733767986,6.328290482,5.447215424,2.77872426,3.56068725,26.1362765,5.914768148,5,16.66849315,61.24931507
OLI,6.68097617,1.898414325,28.60975553,16.20717667,1.73404199,5.339995847,11.05936463,4.510967584,3.76986648,1.976924245,4.761802366,1.155179361,2.251420281,1.075379009,2.04961856,7.138132546,21.27424914,8.004011848,1.55841827,7.012735639,2.232069081,5,-0.42739726,58.65205479
OLI,6.555117799,24.28551059,6.206231572,3.959577231,1.737217087,3.064248256,2.087896863,1.904617786,28.03872827,0.80481283,2.086084625,4.102857147,9.847305155,5.387213387,1.57354442,13.13384422,1.831782116,6.147441944,4.669734578,5.741693477,4.492014438,4,0,59.07945205
OLI,6.479643965,51.18602258,2.73804116,4.78408736,2.946436004,34.9875982,2.122701041,4.239545627,3.173949516,2.073150387,4.906573984,1.579256251,0.384635404,7.813965048,1.016064247,0.822479578,1.511169917,1.134483486,0.908684602,0.469116306,0.794918614,6,5.128767123,64.20821918
ROS,6.449084522,2.736626168,4.397641258,4.653137522,18.16286478,6.59748943,6.589003706,4.674340496,6.595912713,8.714682761,4.913366352,5.143093607,9.437014438,9.137968662,3.852268087,6.906775192,4.677066952,2.678160554,3.251715744,13.91175659,1.950805429,5,-7.857534247,58.19178082
ROS,6.414163771,1.285252299,1.34203384,1.681504596,21.53343246,11.55723018,35.95020745,9.962668878,2.778667223,5.941051664,6.186300043,3.302029107,5.585662162,4.368420809,3.702425596,4.068674689,1.759401595,2.030221634,1.841672494,1.490664879,1.91575381,4,-7.890410959,58.15890411
ROS,6.223161293,2.071639226,1.743736057,1.104380235,0.74407063,2.374886153,18.81076428,34.15723241,13.9177061,2.282225968,5.353179528,2.899320771,3.196500669,2.728475564,3.682708557,3.398850482,3.439431226,11.22059052,3.459551786,2.570499494,5.307476196,5,-9.008219178,57.04109589
PIC,6.16963871,1.103390906,16.13478869,1.856534566,0.4851375,16.02568231,4.055811007,11.85692833,3.795341576,2.418275267,2.713117612,2.800263471,7.103641982,2.900185319,2.194110056,2.417937916,9.46143552,9.550572732,8.653702738,9.79729355,8.068623147,5,-20.28493151,57.27123288
PIC,6.028641436,4.900219635,37.65657986,1.64599869,1.237362336,1.777350527,1.693924814,7.03743504,8.623946078,29.83983449,4.614537454,3.768431211,2.894882033,3.92854282,3.76562344,1.475536023,1.272529148,2.247091874,1.151281987,0.49084385,0.550877407,6,-19.33150685,58.22465753
ROS,5.936347587,53.70955414,1.116363885,2.290119522,10.9775463,3.429963559,1.517795213,1.178906753,12.01520454,1.233438855,2.965727813,2.791723675,4.570913203,2.856134189,3.394452911,3.394614136,3.078752775,2.329702612,2.015642228,1.740169946,2.120225484,5,-2.564383562,63.48493151
ROS,5.717222733,2.58269033,1.363887499,0.623609631,4.478403175,19.0659721,1.996465436,4.590686367,2.647469236,2.435243498,5.18439052,15.7233146,10.14450463,6.418266134,6.445592939,5.157841993,2.497793744,13.29467653,3.955652629,3.556554349,2.181439317,4,1.545205479,67.59452055
ROS,5.706173998,3.064872273,12.23068118,2.301596755,1.650642214,1.406676626,3.212171458,1.17590521,3.363892156,1.573877099,2.339364176,27.6753552,6.876282893,5.145830645,4.037505953,7.018988954,20.60909046,2.23420092,3.817729204,2.347956632,2.040859952,6,-7.824657534,58.22465753
ROS,5.651424041,4.937041664,2.775024905,20.51114723,4.794078111,1.266618287,4.579134211,9.01952561,17.13512116,7.880182007,6.224922575,3.122945992,4.230000483,1.251519314,4.211521283,5.491768122,2.810644487,1.114046716,5.508088226,4.151967841,2.013182608,5,-7.62739726,58.42191781
ROS,5.399382092,1.467613973,1.11582564,7.124685519,2.277103753,2.376712472,2.662999112,2.568007868,3.025490721,2.858801583,3.093759557,4.109817584,4.444692942,6.484738997,3.62583975,4.198072149,29.66717996,1.304200501,16.42731246,0.666455365,8.488331922,6,-8.745205479,57.30410959
ROS,5.388922861,1.944300821,13.42999077,1.502569438,2.485266262,9.270544242,2.615672243,2.66472672,3.388870941,3.822850922,2.192651454,3.428664226,5.674615055,4.096220497,1.934881771,17.40776812,2.925476435,5.128427078,1.78338765,2.078363348,20.00320923,6,1.150684932,67.2
OLI,5.361900923,2.715561935,1.570327495,4.363416951,2.71903711,14.83414515,3.257150604,5.599855177,9.373704042,2.314303516,1.522069097,2.448644383,1.867966177,1.60152871,1.654342153,2.99355671,9.29844436,12.71432497,11.47812832,2.997523323,11.91398827,5,10.3890411,69.46849315
ROS,5.338716846,1.498936959,4.681537683,33.98669671,2.404619279,3.656775477,3.244047803,4.191004882,2.673596874,4.697726173,2.200636297,7.063432285,3.617892573,4.213057736,6.88621457,4.453103886,1.80209108,3.185985372,1.344670622,2.960997423,8.011313227,4,-7.660273973,58.3890411
ROS,5.156178072,2.069540114,2.494208798,2.148301614,10.14195068,1.17526785,8.626542174,5.176233771,3.086805403,3.660408388,4.797136508,1.078630471,2.402580397,16.67764858,13.19937009,10.17521463,1.190210821,1.426500764,2.014245787,10.12807982,1.454684788,5,1.117808219,67.16712329
ROS,5.086264373,0.560216723,1.575047176,1.572500047,0.586969562,0.514071576,6.202308508,37.17568686,6.815257009,6.028233359,4.556462482,2.857184376,11.98546198,2.617573373,3.477724686,3.597797449,1.288838372,1.053284419,0.706070392,1.344791981,7.209807133,5,-2.794520548,63.25479452
ROS,4.997548648,6.346406854,1.371596366,9.81794144,6.890387136,4.160779904,6.127086449,0.620171626,2.894084156,0.678602769,23.98409038,2.682152676,1.834897888,2.87904366,2.88727149,3.176840277,0.994701175,1.697538472,10.32656053,1.451027052,9.129792648,6,-2.991780822,63.05753425
OLI,4.684698902,2.828933942,22.43982222,12.02086015,10.40592162,3.671287516,1.349507102,1.26864537,1.348508555,1.1892795,0.480191899,1.691952866,3.056388742,10.63101127,2.263951811,2.033878687,5.239130894,3.152489469,4.152174064,1.763652197,2.706390165,4,-0.230136986,58.84931507
OLI,4.66756439,4.427969707,6.177639879,13.32437998,2.474286571,18.09090163,1.359171129,3.125300309,5.189418925,3.489897284,7.889308961,0.820750526,0.826109111,3.492668688,1.172418956,1.056506972,1.791005436,2.796155364,12.84019379,1.422558359,1.584646223,6,5.35890411,64.43835616
PIC,4.610775422,1.316774454,1.072392653,14.10714298,19.04779227,0.938492895,4.68584984,6.01308328,4.676969436,0.597670123,1.344831756,16.82577974,2.300139177,1.100752532,0.569622718,2.124123007,1.296937156,7.424142687,3.12984558,1.16950262,2.473663544,4,-14.56438356,62.99178082
ROS,4.398399165,7.257066458,11.30203027,13.66787644,0.785860986,0.614837435,1.941459507,2.228707356,2.842124863,0.813155571,1.11535611,4.278691253,3.229478542,22.03037931,2.75802193,5.32187109,2.15565301,1.585682938,1.552777203,1.025473414,1.461479602,6,-2.531506849,63.51780822
OLI,4.391254246,4.579146779,3.572470601,2.880193623,3.378304861,6.106848382,2.384772636,2.429407317,1.411661233,0.940169494,0.597330667,4.489300505,3.938762641,5.369613946,7.003199329,1.330372933,3.505460811,5.463573372,2.091509472,9.477267994,16.87571832,4,5.063013699,64.14246575
ROS,4.286783645,1.529098522,1.149650777,1.237757805,0.372577309,2.33921224,1.280509578,4.576670346,1.094972435,16.82783897,0.563276255,1.830281301,4.708535292,3.237365214,1.571125602,3.899384942,18.96808915,2.251296218,12.76339235,0.82223341,4.71240518,6,-2.761643836,63.28767123
ROS,4.187194042,1.591506475,2.403796272,1.099906581,13.17764131,4.120645094,3.387637695,1.748562511,3.542444514,5.167222803,10.20511608,2.224086495,1.449939831,2.106295679,14.31787354,4.487459753,3.802316557,3.529506374,1.807245686,0.865266582,2.709411012,4,-12.72328767,53.3260274
OLI,4.155245808,3.199399241,2.956324777,5.215860289,14.0947632,3.564203202,1.608979094,2.392032634,1.686776973,0.713759504,0.319605267,1.532621154,0.548626119,1.010594122,0.738522959,0.83285089,2.251360825,16.30836936,2.218337743,18.94799263,2.963936183,5,5.556164384,64.63561644
ROS,4.13627662,2.623758247,3.719141073,1.336411296,3.430660989,1.994991897,3.752577543,2.425670405,5.166513051,3.154436265,3.402366627,3.867738993,5.035905244,7.007220792,5.526698017,3.677777055,3.671815057,4.746045032,1.547779778,6.632209162,10.00581588,4,-8.120547945,57.92876712
UNI,4.022315395,0.813375528,8.987349211,11.27043711,1.359058959,1.4288827,3.011154923,1.363810834,1.922114328,0.761687207,4.198216167,15.26161919,12.11698827,4.690371565,2.722510629,2.09874645,0.504322101,1.625038965,0.632534688,3.739886563,1.938202524,4,16.63561644,61.21643836
PIC,3.657639226,3.874696845,3.445864446,22.01566996,1.339724618,1.971169379,2.210082616,1.318745234,7.051663447,1.744675754,2.100238918,4.912044754,2.225794798,1.282473841,1.01765142,1.658837393,1.895374865,8.460324666,1.022288972,1.002953829,2.60250877,4,-20.08767123,57.46849315
PIC,3.595757244,1.899125906,1.949994792,3.687053835,3.166742416,4.107109884,5.173572741,5.728136455,3.019555755,8.611107068,4.997801616,0.884000769,19.14366777,1.109552933,0.313190483,1.067718251,1.142434441,0.640199195,2.293056888,0.834328571,2.146795112,4,-14.79452055,62.76164384
PIC,3.43030482,3.202135206,2.517951092,5.223766197,0.950229789,1.954526737,4.14586077,3.956790016,3.270905266,1.770843791,5.382767915,2.740308594,5.197259086,3.775465359,1.909068176,3.887791222,2.015791388,2.179260315,2.441369322,0.969970433,11.11403574,4,-19.85753425,57.69863014
ROS,3.396680158,1.554744555,1.159197609,1.599380422,16.33858104,1.10988811,2.510912832,2.114177181,1.966283444,2.466325084,7.83044865,1.554037365,3.647965262,3.908334683,2.975181929,4.102097433,1.861950726,1.073765975,2.466143549,1.663792178,6.030395146,4,-2.82739726,63.22191781
ROS,3.318775123,1.133609686,1.278895119,0.974481793,6.052407597,1.294837248,1.090148849,2.131861601,1.783021907,2.232843542,2.832032722,3.34972118,4.863688521,3.225814295,1.869582461,6.321941724,2.527531627,8.396424207,2.159206564,1.618916405,11.23853542,4,1.084931507,67.13424658
OLI,2.588608944,5.520902122,0.721016331,7.676357716,1.357542703,15.86194081,0.385084804,4.389566522,1.038108519,2.671983239,2.840251423,0.48297941,0.480128696,0.434053927,1.84597593,1.705442808,1.185889949,0.242589002,0.586200829,0.884123935,1.46204021,6,5.589041096,64.66849315
