predictor,fit,model_name
-21.72353674,0.351415663,body cc
-21.24034869,0.352310168,body cc
-20.75716065,0.353204672,body cc
-20.2739726,0.354099177,body cc
-19.79078456,0.354993681,body cc
-19.30759651,0.355888186,body cc
-18.82440847,0.35678269,body cc
-18.34122042,0.357677195,body cc
-17.85803238,0.358571699,body cc
-17.37484433,0.359466203,body cc
-16.89165629,0.360360708,body cc
-16.40846824,0.361255212,body cc
-15.9252802,0.362149717,body cc
-15.44209215,0.363044221,body cc
-14.95890411,0.363938726,body cc
-14.47571607,0.36483323,body cc
-13.99252802,0.365727735,body cc
-13.50933998,0.366622239,body cc
-13.02615193,0.367516744,body cc
-12.54296389,0.368411248,body cc
-12.05977584,0.369305753,body cc
-11.5765878,0.370200257,body cc
-11.09339975,0.371094762,body cc
-10.61021171,0.371989266,body cc
-10.12702366,0.37288377,body cc
-9.643835617,0.373778275,body cc
-9.160647572,0.374672779,body cc
-8.677459527,0.375567284,body cc
-8.194271482,0.376461788,body cc
-7.711083437,0.377356293,body cc
-7.227895392,0.378250797,body cc
-6.744707348,0.379145302,body cc
-6.261519303,0.380039806,body cc
-5.778331258,0.380934311,body cc
-5.295143213,0.381828815,body cc
-4.811955168,0.38272332,body cc
-4.328767123,0.383617824,body cc
-3.845579078,0.384512328,body cc
-3.362391034,0.385406833,body cc
-2.879202989,0.386301337,body cc
-2.396014944,0.387195842,body cc
-1.912826899,0.388090346,body cc
-1.429638854,0.388984851,body cc
-0.946450809,0.389879355,body cc
-0.463262765,0.39077386,body cc
0.01992528,0.391668364,body cc
0.503113325,0.392562869,body cc
0.98630137,0.393457373,body cc
1.469489415,0.394351877,body cc
1.95267746,0.395246382,body cc
2.435865505,0.396140886,body cc
2.919053549,0.397035391,body cc
3.402241594,0.397929895,body cc
3.885429639,0.3988244,body cc
4.368617684,0.399718904,body cc
4.851805729,0.400613408,body cc
5.334993774,0.401507913,body cc
5.818181818,0.402402417,body cc
6.301369863,0.403296922,body cc
6.784557908,0.404191426,body cc
7.267745953,0.405085931,body cc
7.750933998,0.405980435,body cc
8.234122043,0.406874939,body cc
8.717310088,0.407769444,body cc
9.200498132,0.408663948,body cc
9.683686177,0.409558453,body cc
10.16687422,0.410452957,body cc
10.65006227,0.411347462,body cc
11.13325031,0.412241966,body cc
11.61643836,0.41313647,body cc
12.0996264,0.414030975,body cc
12.58281445,0.414925479,body cc
13.06600249,0.415819984,body cc
13.54919054,0.416714488,body cc
14.03237858,0.417608992,body cc
14.51556663,0.418503497,body cc
14.99875467,0.419398001,body cc
15.48194272,0.420292506,body cc
15.96513076,0.42118701,body cc
16.44831881,0.422081515,body cc
16.93150685,0.422976019,body cc
-30.90410959,0.343577698,cerebellar peduncle
-30.42092155,0.345291912,cerebellar peduncle
-29.9377335,0.347006126,cerebellar peduncle
-29.45454546,0.34872034,cerebellar peduncle
-28.97135741,0.350434554,cerebellar peduncle
-28.48816937,0.352148768,cerebellar peduncle
-28.00498132,0.353862982,cerebellar peduncle
-27.52179328,0.355577196,cerebellar peduncle
-27.03860523,0.35729141,cerebellar peduncle
-26.55541719,0.359005624,cerebellar peduncle
-26.07222914,0.360719838,cerebellar peduncle
-25.5890411,0.362434052,cerebellar peduncle
-25.10585305,0.364148266,cerebellar peduncle
-24.62266501,0.36586248,cerebellar peduncle
-24.13947696,0.367576694,cerebellar peduncle
-23.65628892,0.369290908,cerebellar peduncle
-23.17310087,0.371005122,cerebellar peduncle
-22.68991283,0.372719336,cerebellar peduncle
-22.20672478,0.37443355,cerebellar peduncle
-21.72353674,0.376147764,cerebellar peduncle
-21.24034869,0.377861978,cerebellar peduncle
-20.75716065,0.379576191,cerebellar peduncle
-20.2739726,0.381290405,cerebellar peduncle
-19.79078456,0.383004619,cerebellar peduncle
-19.30759651,0.384718833,cerebellar peduncle
-18.82440847,0.386433047,cerebellar peduncle
-18.34122042,0.388147261,cerebellar peduncle
-17.85803238,0.389861475,cerebellar peduncle
-17.37484433,0.391575689,cerebellar peduncle
-16.89165629,0.393289903,cerebellar peduncle
-16.40846824,0.395004117,cerebellar peduncle
-15.9252802,0.396718331,cerebellar peduncle
-15.44209215,0.398432545,cerebellar peduncle
-14.95890411,0.400146759,cerebellar peduncle
-14.47571607,0.401860973,cerebellar peduncle
-13.99252802,0.403575187,cerebellar peduncle
-13.50933998,0.405289401,cerebellar peduncle
-13.02615193,0.407003615,cerebellar peduncle
-12.54296389,0.408717829,cerebellar peduncle
-12.05977584,0.410432043,cerebellar peduncle
-11.5765878,0.412146257,cerebellar peduncle
-11.09339975,0.413860471,cerebellar peduncle
-10.61021171,0.415574685,cerebellar peduncle
-10.12702366,0.417288898,cerebellar peduncle
-9.643835617,0.419003112,cerebellar peduncle
-9.160647572,0.420717326,cerebellar peduncle
-8.677459527,0.42243154,cerebellar peduncle
-8.194271482,0.424145754,cerebellar peduncle
-7.711083437,0.425859968,cerebellar peduncle
-7.227895392,0.427574182,cerebellar peduncle
-6.744707348,0.429288396,cerebellar peduncle
-6.261519303,0.43100261,cerebellar peduncle
-5.778331258,0.432716824,cerebellar peduncle
-5.295143213,0.434431038,cerebellar peduncle
-4.811955168,0.436145252,cerebellar peduncle
-4.328767123,0.437859466,cerebellar peduncle
-3.845579078,0.43957368,cerebellar peduncle
-3.362391034,0.441287894,cerebellar peduncle
-2.879202989,0.443002108,cerebellar peduncle
-2.396014944,0.444716322,cerebellar peduncle
-1.912826899,0.446430536,cerebellar peduncle
-1.429638854,0.44814475,cerebellar peduncle
-0.946450809,0.449858964,cerebellar peduncle
-0.463262765,0.451573178,cerebellar peduncle
0.01992528,0.453287392,cerebellar peduncle
0.503113325,0.455001606,cerebellar peduncle
0.98630137,0.456715819,cerebellar peduncle
1.469489415,0.458430033,cerebellar peduncle
1.95267746,0.460144247,cerebellar peduncle
2.435865505,0.461858461,cerebellar peduncle
2.919053549,0.463572675,cerebellar peduncle
3.402241594,0.465286889,cerebellar peduncle
3.885429639,0.467001103,cerebellar peduncle
4.368617684,0.468715317,cerebellar peduncle
4.851805729,0.470429531,cerebellar peduncle
5.334993774,0.472143745,cerebellar peduncle
5.818181818,0.473857959,cerebellar peduncle
6.301369863,0.475572173,cerebellar peduncle
6.784557908,0.477286387,cerebellar peduncle
7.267745953,0.479000601,cerebellar peduncle
7.750933998,0.480714815,cerebellar peduncle
8.234122043,0.482429029,cerebellar peduncle
8.717310088,0.484143243,cerebellar peduncle
9.200498132,0.485857457,cerebellar peduncle
9.683686177,0.487571671,cerebellar peduncle
10.16687422,0.489285885,cerebellar peduncle
10.65006227,0.491000099,cerebellar peduncle
11.13325031,0.492714313,cerebellar peduncle
11.61643836,0.494428526,cerebellar peduncle
12.0996264,0.49614274,cerebellar peduncle
12.58281445,0.497856954,cerebellar peduncle
13.06600249,0.499571168,cerebellar peduncle
13.54919054,0.501285382,cerebellar peduncle
14.03237858,0.502999596,cerebellar peduncle
14.51556663,0.50471381,cerebellar peduncle
14.99875467,0.506428024,cerebellar peduncle
15.48194272,0.508142238,cerebellar peduncle
15.96513076,0.509856452,cerebellar peduncle
16.44831881,0.511570666,cerebellar peduncle
16.93150685,0.51328488,cerebellar peduncle
-30.90410959,0.265474479,CST
-30.42092155,0.26633469,CST
-29.9377335,0.267183791,CST
-29.45454546,0.268022272,CST
-28.97135741,0.268850624,CST
-28.48816937,0.26966934,CST
-28.00498132,0.27047891,CST
-27.52179328,0.271279905,CST
-27.03860523,0.272073225,CST
-26.55541719,0.272859856,CST
-26.07222914,0.273640781,CST
-25.5890411,0.274416985,CST
-25.10585305,0.275189453,CST
-24.62266501,0.275959198,CST
-24.13947696,0.27672746,CST
-23.65628892,0.277495603,CST
-23.17310087,0.278265182,CST
-22.68991283,0.27903786,CST
-22.20672478,0.279815301,CST
-21.72353674,0.280599177,CST
-21.24034869,0.281391269,CST
-20.75716065,0.282193455,CST
-20.2739726,0.283007685,CST
-19.79078456,0.283835974,CST
-19.30759651,0.284680342,CST
-18.82440847,0.285542809,CST
-18.34122042,0.286425373,CST
-17.85803238,0.287330002,CST
-17.37484433,0.288258602,CST
-16.89165629,0.289212976,CST
-16.40846824,0.290194916,CST
-15.9252802,0.291206213,CST
-15.44209215,0.292248659,CST
-14.95890411,0.293324046,CST
-14.47571607,0.294434044,CST
-13.99252802,0.295579942,CST
-13.50933998,0.296762957,CST
-13.02615193,0.297984305,CST
-12.54296389,0.299245093,CST
-12.05977584,0.300545907,CST
-11.5765878,0.301887087,CST
-11.09339975,0.303268422,CST
-10.61021171,0.304689503,CST
-10.12702366,0.306149921,CST
-9.643835617,0.307649266,CST
-9.160647572,0.309187129,CST
-8.677459527,0.31076306,CST
-8.194271482,0.312376133,CST
-7.711083437,0.314025119,CST
-7.227895392,0.315708782,CST
-6.744707348,0.317425888,CST
-6.261519303,0.319175199,CST
-5.778331258,0.320955474,CST
-5.295143213,0.322765218,CST
-4.811955168,0.324602661,CST
-4.328767123,0.326466018,CST
-3.845579078,0.328353505,CST
-3.362391034,0.330263337,CST
-2.879202989,0.332193729,CST
-2.396014944,0.334142849,CST
-1.912826899,0.336108777,CST
-1.429638854,0.338089577,CST
-0.946450809,0.340083305,CST
-0.463262765,0.342088018,CST
0.01992528,0.344101769,CST
0.503113325,0.346122657,CST
0.98630137,0.348148925,CST
1.469489415,0.35017885,CST
1.95267746,0.352210706,CST
2.435865505,0.354242771,CST
2.919053549,0.356273321,CST
3.402241594,0.358300675,CST
3.885429639,0.360323435,CST
4.368617684,0.362340357,CST
4.851805729,0.364350487,CST
5.334993774,0.36635302,CST
5.818181818,0.368347152,CST
6.301369863,0.370332097,CST
6.784557908,0.37230733,CST
7.267745953,0.374272534,CST
7.750933998,0.37622762,CST
8.234122043,0.3781727,CST
8.717310088,0.380107895,CST
9.200498132,0.382033328,CST
9.683686177,0.383949267,CST
10.16687422,0.385856167,CST
10.65006227,0.387754493,CST
11.13325031,0.389644709,CST
11.61643836,0.39152728,CST
12.0996264,0.393402673,CST
12.58281445,0.395271386,CST
13.06600249,0.397133997,CST
13.54919054,0.398991104,CST
14.03237858,0.400843329,CST
14.51556663,0.402691297,CST
14.99875467,0.404535636,CST
15.48194272,0.406376948,CST
15.96513076,0.40821574,CST
16.44831881,0.410052495,CST
16.93150685,0.411887699,CST
-30.90410959,0.263281953,external capsule
-30.42092155,0.263177059,external capsule
-29.9377335,0.263072606,external capsule
-29.45454546,0.262969194,external capsule
-28.97135741,0.262867419,external capsule
-28.48816937,0.262767879,external capsule
-28.00498132,0.262671173,external capsule
-27.52179328,0.262577911,external capsule
-27.03860523,0.262488757,external capsule
-26.55541719,0.262404387,external capsule
-26.07222914,0.26232548,external capsule
-25.5890411,0.262252711,external capsule
-25.10585305,0.262186758,external capsule
-24.62266501,0.262128309,external capsule
-24.13947696,0.262078145,external capsule
-23.65628892,0.262037098,external capsule
-23.17310087,0.262006118,external capsule
-22.68991283,0.26198622,external capsule
-22.20672478,0.261978418,external capsule
-21.72353674,0.261983734,external capsule
-21.24034869,0.262003322,external capsule
-20.75716065,0.262038444,external capsule
-20.2739726,0.262090474,external capsule
-19.79078456,0.262160889,external capsule
-19.30759651,0.262251172,external capsule
-18.82440847,0.262362807,external capsule
-18.34122042,0.262497284,external capsule
-17.85803238,0.262656101,external capsule
-17.37484433,0.262840704,external capsule
-16.89165629,0.263052446,external capsule
-16.40846824,0.263292671,external capsule
-15.9252802,0.263562722,external capsule
-15.44209215,0.263863943,external capsule
-14.95890411,0.264197677,external capsule
-14.47571607,0.264565101,external capsule
-13.99252802,0.264966871,external capsule
-13.50933998,0.265403545,external capsule
-13.02615193,0.26587568,external capsule
-12.54296389,0.266383683,external capsule
-12.05977584,0.266927255,external capsule
-11.5765878,0.26750577,external capsule
-11.09339975,0.268117885,external capsule
-10.61021171,0.268762,external capsule
-10.12702366,0.269436514,external capsule
-9.643835617,0.270139829,external capsule
-9.160647572,0.270870343,external capsule
-8.677459527,0.271626418,external capsule
-8.194271482,0.272405986,external capsule
-7.711083437,0.273206697,external capsule
-7.227895392,0.2740262,external capsule
-6.744707348,0.274862142,external capsule
-6.261519303,0.275712169,external capsule
-5.778331258,0.276573931,external capsule
-5.295143213,0.277445071,external capsule
-4.811955168,0.278323237,external capsule
-4.328767123,0.279206072,external capsule
-3.845579078,0.280091222,external capsule
-3.362391034,0.280976331,external capsule
-2.879202989,0.281859047,external capsule
-2.396014944,0.282737219,external capsule
-1.912826899,0.283609094,external capsule
-1.429638854,0.284473168,external capsule
-0.946450809,0.285328419,external capsule
-0.463262765,0.286173896,external capsule
0.01992528,0.287008646,external capsule
0.503113325,0.287831861,external capsule
0.98630137,0.288643253,external capsule
1.469489415,0.289442643,external capsule
1.95267746,0.290229856,external capsule
2.435865505,0.291004714,external capsule
2.919053549,0.291767042,external capsule
3.402241594,0.292516705,external capsule
3.885429639,0.293253857,external capsule
4.368617684,0.293978792,external capsule
4.851805729,0.294691993,external capsule
5.334993774,0.295394036,external capsule
5.818181818,0.296085496,external capsule
6.301369863,0.296766953,external capsule
6.784557908,0.297439017,external capsule
7.267745953,0.298102316,external capsule
7.750933998,0.298757464,external capsule
8.234122043,0.299405059,external capsule
8.717310088,0.300045698,external capsule
9.200498132,0.300679979,external capsule
9.683686177,0.301308446,external capsule
10.16687422,0.301931581,external capsule
10.65006227,0.302549861,external capsule
11.13325031,0.303163764,external capsule
11.61643836,0.303773766,external capsule
12.0996264,0.304380346,external capsule
12.58281445,0.30498395,external capsule
13.06600249,0.305584958,external capsule
13.54919054,0.306183717,external capsule
14.03237858,0.306780516,external capsule
14.51556663,0.307375629,external capsule
14.99875467,0.307969336,external capsule
15.48194272,0.308561896,external capsule
15.96513076,0.309153507,external capsule
16.44831881,0.309744352,external capsule
16.93150685,0.310334612,external capsule
-30.90410959,0.295509105,fornix
-30.42092155,0.295424935,fornix
-29.9377335,0.295340765,fornix
-29.45454546,0.295256595,fornix
-28.97135741,0.295172425,fornix
-28.48816937,0.295088255,fornix
-28.00498132,0.295004085,fornix
-27.52179328,0.294919914,fornix
-27.03860523,0.294835744,fornix
-26.55541719,0.294751574,fornix
-26.07222914,0.294667404,fornix
-25.5890411,0.294583234,fornix
-25.10585305,0.294499064,fornix
-24.62266501,0.294414894,fornix
-24.13947696,0.294330724,fornix
-23.65628892,0.294246554,fornix
-23.17310087,0.294162384,fornix
-22.68991283,0.294078214,fornix
-22.20672478,0.293994044,fornix
-21.72353674,0.293909874,fornix
-21.24034869,0.293825704,fornix
-20.75716065,0.293741534,fornix
-20.2739726,0.293657364,fornix
-19.79078456,0.293573193,fornix
-19.30759651,0.293489023,fornix
-18.82440847,0.293404853,fornix
-18.34122042,0.293320683,fornix
-17.85803238,0.293236513,fornix
-17.37484433,0.293152343,fornix
-16.89165629,0.293068173,fornix
-16.40846824,0.292984003,fornix
-15.9252802,0.292899833,fornix
-15.44209215,0.292815663,fornix
-14.95890411,0.292731493,fornix
-14.47571607,0.292647323,fornix
-13.99252802,0.292563153,fornix
-13.50933998,0.292478983,fornix
-13.02615193,0.292394813,fornix
-12.54296389,0.292310643,fornix
-12.05977584,0.292226473,fornix
-11.5765878,0.292142302,fornix
-11.09339975,0.292058132,fornix
-10.61021171,0.291973962,fornix
-10.12702366,0.291889792,fornix
-9.643835617,0.291805622,fornix
-9.160647572,0.291721452,fornix
-8.677459527,0.291637282,fornix
-8.194271482,0.291553112,fornix
-7.711083437,0.291468942,fornix
-7.227895392,0.291384772,fornix
-6.744707348,0.291300602,fornix
-6.261519303,0.291216432,fornix
-5.778331258,0.291132262,fornix
-5.295143213,0.291048092,fornix
-4.811955168,0.290963922,fornix
-4.328767123,0.290879752,fornix
-3.845579078,0.290795581,fornix
-3.362391034,0.290711411,fornix
-2.879202989,0.290627241,fornix
-2.396014944,0.290543071,fornix
-1.912826899,0.290458901,fornix
-1.429638854,0.290374731,fornix
-0.946450809,0.290290561,fornix
-0.463262765,0.290206391,fornix
0.01992528,0.290122221,fornix
0.503113325,0.290038051,fornix
0.98630137,0.289953881,fornix
1.469489415,0.289869711,fornix
1.95267746,0.289785541,fornix
