"predictor","fit","model_name"
13.5491905360606,608.775948167969,"anterior_cingulate_gyrus_contra"
14.0323785809091,608.775733144319,"anterior_cingulate_gyrus_contra"
14.5155666257576,608.775673053815,"anterior_cingulate_gyrus_contra"
14.9987546706061,608.775809064194,"anterior_cingulate_gyrus_contra"
15.4819427154545,608.776181743868,"anterior_cingulate_gyrus_contra"
15.965130760303,608.776831626022,"anterior_cingulate_gyrus_contra"
16.4483188051515,608.777778365559,"anterior_cingulate_gyrus_contra"
16.93150685,608.778985545674,"anterior_cingulate_gyrus_contra"
-30.90410959,1366.19520710026,"orbital_frontal_cortex_contra"
-30.4209215451515,1365.96345629141,"orbital_frontal_cortex_contra"
-29.937733500303,1365.72409589542,"orbital_frontal_cortex_contra"
-29.4545454554545,1365.47667908716,"orbital_frontal_cortex_contra"
-28.9713574106061,1365.22063676824,"orbital_frontal_cortex_contra"
-28.4881693657576,1364.95507306493,"orbital_frontal_cortex_contra"
-28.0049813209091,1364.67901714513,"orbital_frontal_cortex_contra"
-27.5217932760606,1364.39149811387,"orbital_frontal_cortex_contra"
-27.0386052312121,1364.09154507621,"orbital_frontal_cortex_contra"
-26.5554171863636,1363.77818713719,"orbital_frontal_cortex_contra"
-26.0722291415152,1363.45043674588,"orbital_frontal_cortex_contra"
-25.5890410966667,1363.10721212101,"orbital_frontal_cortex_contra"
-25.1058530518182,1362.74739604548,"orbital_frontal_cortex_contra"
-24.6226650069697,1362.3698375257,"orbital_frontal_cortex_contra"
-24.1394769621212,1361.97336018722,"orbital_frontal_cortex_contra"
-23.6562889172727,1361.55678703604,"orbital_frontal_cortex_contra"
-23.1731008724242,1361.118941377,"orbital_frontal_cortex_contra"
-22.6899128275758,1360.65867852716,"orbital_frontal_cortex_contra"
-22.2067247827273,1360.17491404862,"orbital_frontal_cortex_contra"
-21.7235367378788,1359.66661491332,"orbital_frontal_cortex_contra"
-21.2403486930303,1359.13291432156,"orbital_frontal_cortex_contra"
-20.7571606481818,1358.5730552473,"orbital_frontal_cortex_contra"
-20.2739726033333,1357.98628801761,"orbital_frontal_cortex_contra"
-19.7907845584848,1357.37190127608,"orbital_frontal_cortex_contra"
-19.3075965136364,1356.72933099173,"orbital_frontal_cortex_contra"
-18.8244084687879,1356.05816614502,"orbital_frontal_cortex_contra"
-18.3412204239394,1355.35813813124,"orbital_frontal_cortex_contra"
-17.8580323790909,1354.62907214813,"orbital_frontal_cortex_contra"
-17.3748443342424,1353.87089040776,"orbital_frontal_cortex_contra"
-16.8916562893939,1353.08354565527,"orbital_frontal_cortex_contra"
-16.4084682445455,1352.26699065067,"orbital_frontal_cortex_contra"
-15.925280199697,1351.42117815398,"orbital_frontal_cortex_contra"
-15.4420921548485,1350.54607191873,"orbital_frontal_cortex_contra"
-14.95890411,1349.6417169178,"orbital_frontal_cortex_contra"
-14.4757160651515,1348.70820357041,"orbital_frontal_cortex_contra"
-13.992528020303,1347.74564249469,"orbital_frontal_cortex_contra"
-13.5093399754545,1346.75416818991,"orbital_frontal_cortex_contra"
-13.0261519306061,1345.73393970588,"orbital_frontal_cortex_contra"
-12.5429638857576,1344.68513606181,"orbital_frontal_cortex_contra"
-12.0597758409091,1343.60800783479,"orbital_frontal_cortex_contra"
-11.5765877960606,1342.50290532864,"orbital_frontal_cortex_contra"
-11.0933997512121,1341.3703147692,"orbital_frontal_cortex_contra"
-10.6102117063636,1340.21075443882,"orbital_frontal_cortex_contra"
-10.1270236615151,1339.02478731628,"orbital_frontal_cortex_contra"
-9.64383561666667,1337.81308007841,"orbital_frontal_cortex_contra"
-9.16064757181818,1336.5763292992,"orbital_frontal_cortex_contra"
-8.6774595269697,1335.31553155706,"orbital_frontal_cortex_contra"
-8.19427148212121,1334.0321246926,"orbital_frontal_cortex_contra"
-7.71108343727273,1332.72769414184,"orbital_frontal_cortex_contra"
-7.22789539242424,1331.40383759495,"orbital_frontal_cortex_contra"
-6.74470734757576,1330.06215274212,"orbital_frontal_cortex_contra"
-6.26151930272727,1328.70424002363,"orbital_frontal_cortex_contra"
-5.77833125787879,1327.33172836514,"orbital_frontal_cortex_contra"
-5.2951432130303,1325.94625829043,"orbital_frontal_cortex_contra"
-4.81195516818182,1324.54942929427,"orbital_frontal_cortex_contra"
-4.32876712333333,1323.14281925619,"orbital_frontal_cortex_contra"
-3.84557907848485,1321.72800567535,"orbital_frontal_cortex_contra"
-3.36239103363636,1320.30656605096,"orbital_frontal_cortex_contra"
-2.87920298878788,1318.88006098102,"orbital_frontal_cortex_contra"
-2.39601494393939,1317.44975415918,"orbital_frontal_cortex_contra"
-1.91282689909091,1316.01641101185,"orbital_frontal_cortex_contra"
-1.42963885424242,1314.58053084713,"orbital_frontal_cortex_contra"
-0.946450809393937,1313.14258904875,"orbital_frontal_cortex_contra"
-0.463262764545455,1311.70306100046,"orbital_frontal_cortex_contra"
0.0199252803030312,1310.26239188121,"orbital_frontal_cortex_contra"
0.503113325151517,1308.82081344865,"orbital_frontal_cortex_contra"
0.98630137,1307.3781027669,"orbital_frontal_cortex_contra"
1.46948941484849,1305.93359916854,"orbital_frontal_cortex_contra"
1.95267745969697,1304.48658713709,"orbital_frontal_cortex_contra"
2.43586550454546,1303.03635115609,"orbital_frontal_cortex_contra"
2.91905354939394,1301.58217570908,"orbital_frontal_cortex_contra"
3.40224159424242,1300.12335478823,"orbital_frontal_cortex_contra"
3.88542963909091,1298.6593023415,"orbital_frontal_cortex_contra"
4.36861768393939,1297.18958717849,"orbital_frontal_cortex_contra"
4.85180572878788,1295.71381733188,"orbital_frontal_cortex_contra"
5.33499377363637,1294.23169863264,"orbital_frontal_cortex_contra"
5.81818181848485,1292.74302931976,"orbital_frontal_cortex_contra"
6.30136986333333,1291.2476112626,"orbital_frontal_cortex_contra"
6.78455790818182,1289.74524655738,"orbital_frontal_cortex_contra"
7.2677459530303,1288.23580517088,"orbital_frontal_cortex_contra"
7.75093399787879,1286.71937904764,"orbital_frontal_cortex_contra"
8.23412204272728,1285.19624191885,"orbital_frontal_cortex_contra"
8.71731008757576,1283.66669333274,"orbital_frontal_cortex_contra"
9.20049813242425,1282.13103283753,"orbital_frontal_cortex_contra"
9.68368617727273,1280.58957009126,"orbital_frontal_cortex_contra"
10.1668742221212,1279.04270421848,"orbital_frontal_cortex_contra"
10.6500622669697,1277.4909411032,"orbital_frontal_cortex_contra"
11.1332503118182,1275.93483827194,"orbital_frontal_cortex_contra"
11.6164383566667,1274.37495903466,"orbital_frontal_cortex_contra"
12.0996264015152,1272.81186670136,"orbital_frontal_cortex_contra"
12.5828144463636,1271.24612458198,"orbital_frontal_cortex_contra"
13.0660024912121,1269.67828507463,"orbital_frontal_cortex_contra"
13.5491905360606,1268.10880793514,"orbital_frontal_cortex_contra"
14.0323785809091,1266.53809552824,"orbital_frontal_cortex_contra"
14.5155666257576,1264.96643500745,"orbital_frontal_cortex_contra"
14.9987546706061,1263.3940435226,"orbital_frontal_cortex_contra"
15.4819427154545,1261.82113722772,"orbital_frontal_cortex_contra"
15.965130760303,1260.24793219528,"orbital_frontal_cortex_contra"
16.4483188051515,1258.67459615949,"orbital_frontal_cortex_contra"
16.93150685,1257.101167035,"orbital_frontal_cortex_contra"
-30.90410959,1634.77634171737,"lateral_prefrontal_cortex_contra"
-30.4209215451515,1637.13833179474,"lateral_prefrontal_cortex_contra"
-29.937733500303,1639.47844816991,"lateral_prefrontal_cortex_contra"
-29.4545454554545,1641.79482051198,"lateral_prefrontal_cortex_contra"
-28.9713574106061,1644.08635756863,"lateral_prefrontal_cortex_contra"
-28.4881693657576,1646.35406237508,"lateral_prefrontal_cortex_contra"
-28.0049813209091,1648.59942116055,"lateral_prefrontal_cortex_contra"
-27.5217932760606,1650.82392056122,"lateral_prefrontal_cortex_contra"
-27.0386052312121,1653.02904721331,"lateral_prefrontal_cortex_contra"
-26.5554171863636,1655.216287753,"lateral_prefrontal_cortex_contra"
-26.0722291415152,1657.38725613258,"lateral_prefrontal_cortex_contra"
-25.5890410966667,1659.5442865896,"lateral_prefrontal_cortex_contra"
-25.1058530518182,1661.68998350194,"lateral_prefrontal_cortex_contra"
-24.6226650069697,1663.82719892564,"lateral_prefrontal_cortex_contra"
-24.1394769621212,1665.95897102243,"lateral_prefrontal_cortex_contra"
-23.6562889172727,1668.08834249699,"lateral_prefrontal_cortex_contra"
-23.1731008724242,1670.21835304112,"lateral_prefrontal_cortex_contra"
-22.6899128275758,1672.35171960142,"lateral_prefrontal_cortex_contra"
-22.2067247827273,1674.49055172647,"lateral_prefrontal_cortex_contra"
-21.7235367378788,1676.63643780407,"lateral_prefrontal_cortex_contra"
-21.2403486930303,1678.7892735015,"lateral_prefrontal_cortex_contra"
-20.7571606481818,1680.94783148753,"lateral_prefrontal_cortex_contra"
-20.2739726033333,1683.11080911288,"lateral_prefrontal_cortex_contra"
-19.7907845584848,1685.27649138363,"lateral_prefrontal_cortex_contra"
-19.3075965136364,1687.44157484766,"lateral_prefrontal_cortex_contra"
-18.8244084687879,1689.60108643348,"lateral_prefrontal_cortex_contra"
-18.3412204239394,1691.74848430498,"lateral_prefrontal_cortex_contra"
-17.8580323790909,1693.87619057364,"lateral_prefrontal_cortex_contra"
-17.3748443342424,1695.97556104894,"lateral_prefrontal_cortex_contra"
-16.8916562893939,1698.03761599554,"lateral_prefrontal_cortex_contra"
-16.4084682445455,1700.05337551481,"lateral_prefrontal_cortex_contra"
-15.925280199697,1702.01385970811,"lateral_prefrontal_cortex_contra"
-15.4420921548485,1703.91009031419,"lateral_prefrontal_cortex_contra"
-14.95890411,1705.73314945562,"lateral_prefrontal_cortex_contra"
-14.4757160651515,1707.47420958031,"lateral_prefrontal_cortex_contra"
-13.992528020303,1709.12482915251,"lateral_prefrontal_cortex_contra"
-13.5093399754545,1710.67711141509,"lateral_prefrontal_cortex_contra"
-13.0261519306061,1712.12379541021,"lateral_prefrontal_cortex_contra"
-12.5429638857576,1713.45804723553,"lateral_prefrontal_cortex_contra"
-12.0597758409091,1714.67441886926,"lateral_prefrontal_cortex_contra"
-11.5765877960606,1715.76906514242,"lateral_prefrontal_cortex_contra"
-11.0933997512121,1716.7400030156,"lateral_prefrontal_cortex_contra"
-10.6102117063636,1717.58567350967,"lateral_prefrontal_cortex_contra"
-10.1270236615151,1718.30484638356,"lateral_prefrontal_cortex_contra"
-9.64383561666667,1718.89705362941,"lateral_prefrontal_cortex_contra"
-9.16064757181818,1719.36199706669,"lateral_prefrontal_cortex_contra"
-8.6774595269697,1719.70054977628,"lateral_prefrontal_cortex_contra"
-8.19427148212121,1719.91518639912,"lateral_prefrontal_cortex_contra"
-7.71108343727273,1720.00881465655,"lateral_prefrontal_cortex_contra"
-7.22789539242424,1719.98437515801,"lateral_prefrontal_cortex_contra"
-6.74470734757576,1719.84480851292,"lateral_prefrontal_cortex_contra"
-6.26151930272727,1719.59303465862,"lateral_prefrontal_cortex_contra"
-5.77833125787879,1719.23173655397,"lateral_prefrontal_cortex_contra"
-5.2951432130303,1718.76306457193,"lateral_prefrontal_cortex_contra"
-4.81195516818182,1718.18830389174,"lateral_prefrontal_cortex_contra"
-4.32876712333333,1717.50843011663,"lateral_prefrontal_cortex_contra"
-3.84557907848485,1716.72441401726,"lateral_prefrontal_cortex_contra"
-3.36239103363636,1715.83722636429,"lateral_prefrontal_cortex_contra"
-2.87920298878788,1714.84780262182,"lateral_prefrontal_cortex_contra"
-2.39601494393939,1713.75647355863,"lateral_prefrontal_cortex_contra"
-1.91282689909091,1712.56265452738,"lateral_prefrontal_cortex_contra"
-1.42963885424242,1711.26534452934,"lateral_prefrontal_cortex_contra"
-0.946450809393937,1709.86350719349,"lateral_prefrontal_cortex_contra"
-0.463262764545455,1708.35610614884,"lateral_prefrontal_cortex_contra"
0.0199252803030312,1706.74210622764,"lateral_prefrontal_cortex_contra"
0.503113325151517,1705.02049540966,"lateral_prefrontal_cortex_contra"
0.98630137,1703.19048131094,"lateral_prefrontal_cortex_contra"
1.46948941484849,1701.25156947979,"lateral_prefrontal_cortex_contra"
1.95267745969697,1699.20330874932,"lateral_prefrontal_cortex_contra"
2.43586550454546,1697.04524795268,"lateral_prefrontal_cortex_contra"
2.91905354939394,1694.776935923,"lateral_prefrontal_cortex_contra"
3.40224159424242,1692.39798637324,"lateral_prefrontal_cortex_contra"
3.88542963909091,1689.90876024929,"lateral_prefrontal_cortex_contra"
4.36861768393939,1687.31042818255,"lateral_prefrontal_cortex_contra"
4.85180572878788,1684.60432110244,"lateral_prefrontal_cortex_contra"
5.33499377363637,1681.79201434773,"lateral_prefrontal_cortex_contra"
5.81818181848485,1678.87531395748,"lateral_prefrontal_cortex_contra"
6.30136986333333,1675.85603503417,"lateral_prefrontal_cortex_contra"
6.78455790818182,1672.735993165,"lateral_prefrontal_cortex_contra"
7.2677459530303,1669.51714897473,"lateral_prefrontal_cortex_contra"
7.75093399787879,1666.20194530033,"lateral_prefrontal_cortex_contra"
8.23412204272728,1662.7932343005,"lateral_prefrontal_cortex_contra"
8.71731008757576,1659.29392671126,"lateral_prefrontal_cortex_contra"
9.20049813242425,1655.70693326867,"lateral_prefrontal_cortex_contra"
9.68368617727273,1652.03521181866,"lateral_prefrontal_cortex_contra"
10.1668742221212,1648.28215839101,"lateral_prefrontal_cortex_contra"
10.6500622669697,1644.45182863451,"lateral_prefrontal_cortex_contra"
11.1332503118182,1640.5487267036,"lateral_prefrontal_cortex_contra"
11.6164383566667,1636.57741359672,"lateral_prefrontal_cortex_contra"
12.0996264015152,1632.54245031231,"lateral_prefrontal_cortex_contra"
12.5828144463636,1628.44839784883,"lateral_prefrontal_cortex_contra"
13.0660024912121,1624.29982790028,"lateral_prefrontal_cortex_contra"
13.5491905360606,1620.10140296637,"lateral_prefrontal_cortex_contra"
14.0323785809091,1615.85782262104,"lateral_prefrontal_cortex_contra"
14.5155666257576,1611.57369274136,"lateral_prefrontal_cortex_contra"
14.9987546706061,1607.25356188161,"lateral_prefrontal_cortex_contra"
15.4819427154545,1602.90197778062,"lateral_prefrontal_cortex_contra"
15.965130760303,1598.52348769379,"lateral_prefrontal_cortex_contra"
16.4483188051515,1594.12235235555,"lateral_prefrontal_cortex_contra"
16.93150685,1589.70206300592,"lateral_prefrontal_cortex_contra"
-30.90410959,2465.48970133827,"motor_cortex_contra"
-30.4209215451515,2466.81451599258,"motor_cortex_contra"
-29.937733500303,2468.13933064679,"motor_cortex_contra"
-29.4545454554545,2469.46414530091,"motor_cortex_contra"
-28.9713574106061,2470.78895995493,"motor_cortex_contra"
-28.4881693657576,2472.11377460884,"motor_cortex_contra"
-28.0049813209091,2473.43858926265,"motor_cortex_contra"
-27.5217932760606,2474.76340391637,"motor_cortex_contra"
-27.0386052312121,2476.08821856999,"motor_cortex_contra"
-26.5554171863636,2477.41303322352,"motor_cortex_contra"
-26.0722291415152,2478.73784787695,"motor_cortex_contra"
-25.5890410966667,2480.0626625303,"motor_cortex_contra"
-25.1058530518182,2481.38747718356,"motor_cortex_contra"
-24.6226650069697,2482.71229183673,"motor_cortex_contra"
-24.1394769621212,2484.03710648982,"motor_cortex_contra"
-23.6562889172727,2485.36192114284,"motor_cortex_contra"
-23.1731008724242,2486.68673579577,"motor_cortex_contra"
-22.6899128275758,2488.01155044864,"motor_cortex_contra"
-22.2067247827273,2489.33636510143,"motor_cortex_contra"
-21.7235367378788,2490.66117975415,"motor_cortex_contra"
-21.2403486930303,2491.9859944068,"motor_cortex_contra"
-20.7571606481818,2493.31080905937,"motor_cortex_contra"
-20.2739726033333,2494.63562371185,"motor_cortex_contra"
-19.7907845584848,2495.96043836424,"motor_cortex_contra"
-19.3075965136364,2497.28525301654,"motor_cortex_contra"
-18.8244084687879,2498.61006766873,"motor_cortex_contra"
-18.3412204239394,2499.9348823208,"motor_cortex_contra"
-17.8580323790909,2501.25969697274,"motor_cortex_contra"
-17.3748443342424,2502.58451162454,"motor_cortex_contra"
-16.8916562893939,2503.90932627619,"motor_cortex_contra"
-16.4084682445455,2505.23414092765,"motor_cortex_contra"
-15.925280199697,2506.55895557894,"motor_cortex_contra"
-15.4420921548485,2507.88377023002,"motor_cortex_contra"
-14.95890411,2509.20858488089,"motor_cortex_contra"
-14.4757160651515,2510.53339953153,"motor_cortex_contra"
-13.992528020303,2511.85821418194,"motor_cortex_contra"
-13.5093399754545,2513.18302883211,"motor_cortex_contra"
-13.0261519306061,2514.50784348202,"motor_cortex_contra"
-12.5429638857576,2515.83265813168,"motor_cortex_contra"
-12.0597758409091,2517.15747278106,"motor_cortex_contra"
-11.5765877960606,2518.48228743018,"motor_cortex_contra"
-11.0933997512121,2519.80710207902,"motor_cortex_contra"
-10.6102117063636,2521.13191672758,"motor_cortex_contra"
-10.1270236615151,2522.45673137586,"motor_cortex_contra"
-9.64383561666667,2523.78154602386,"motor_cortex_contra"
-9.16064757181818,2525.10636067158,"motor_cortex_contra"
-8.6774595269697,2526.43117531901,"motor_cortex_contra"
-8.19427148212121,2527.75598996615,"motor_cortex_contra"
-7.71108343727273,2529.08080461299,"motor_cortex_contra"
-7.22789539242424,2530.40561925953,"motor_cortex_contra"
-6.74470734757576,2531.73043390576,"motor_cortex_contra"
-6.26151930272727,2533.05524855168,"motor_cortex_contra"
-5.77833125787879,2534.38006319728,"motor_cortex_contra"
-5.2951432130303,2535.70487784255,"motor_cortex_contra"
-4.81195516818182,2537.02969248749,"motor_cortex_contra"
-4.32876712333333,2538.3545071321,"motor_cortex_contra"
-3.84557907848485,2539.67932177635,"motor_cortex_contra"
-3.36239103363636,2541.00413642024,"motor_cortex_contra"
-2.87920298878788,2542.32895106377,"motor_cortex_contra"
-2.39601494393939,2543.65376570692,"motor_cortex_contra"
-1.91282689909091,2544.97858034969,"motor_cortex_contra"
-1.42963885424242,2546.30339499209,"motor_cortex_contra"
-0.946450809393937,2547.6282096341,"motor_cortex_contra"
-0.463262764545455,2548.95302427573,"motor_cortex_contra"
0.0199252803030312,2550.27783891697,"motor_cortex_contra"
0.503113325151517,2551.60265355782,"motor_cortex_contra"
0.98630137,2552.9274681983,"motor_cortex_contra"
1.46948941484849,2554.25228283839,"motor_cortex_contra"
1.95267745969697,2555.57709747813,"motor_cortex_contra"
2.43586550454546,2556.90191211751,"motor_cortex_contra"
2.91905354939394,2558.22672675655,"motor_cortex_contra"
3.40224159424242,2559.55154139526,"motor_cortex_contra"
3.88542963909091,2560.87635603365,"motor_cortex_contra"
4.36861768393939,2562.20117067174,"motor_cortex_contra"
4.85180572878788,2563.52598530954,"motor_cortex_contra"
5.33499377363637,2564.85079994707,"motor_cortex_contra"
5.81818181848485,2566.17561458434,"motor_cortex_contra"
6.30136986333333,2567.50042922137,"motor_cortex_contra"
6.78455790818182,2568.82524385817,"motor_cortex_contra"
7.2677459530303,2570.15005849475,"motor_cortex_contra"
7.75093399787879,2571.47487313114,"motor_cortex_contra"
8.23412204272728,2572.79968776734,"motor_cortex_contra"
8.71731008757576,2574.12450240338,"motor_cortex_contra"
9.20049813242425,2575.44931703925,"motor_cortex_contra"
9.68368617727273,2576.77413167497,"motor_cortex_contra"
10.1668742221212,2578.09894631056,"motor_cortex_contra"
10.6500622669697,2579.42376094603,"motor_cortex_contra"
11.1332503118182,2580.74857558138,"motor_cortex_contra"
11.6164383566667,2582.07339021662,"motor_cortex_contra"
12.0996264015152,2583.39820485177,"motor_cortex_contra"
12.5828144463636,2584.72301948683,"motor_cortex_contra"
13.0660024912121,2586.0478341218,"motor_cortex_contra"
13.5491905360606,2587.37264875671,"motor_cortex_contra"
14.0323785809091,2588.69746339155,"motor_cortex_contra"
14.5155666257576,2590.02227802634,"motor_cortex_contra"
14.9987546706061,2591.34709266108,"motor_cortex_contra"
15.4819427154545,2592.67190729577,"motor_cortex_contra"
15.965130760303,2593.99672193043,"motor_cortex_contra"
16.4483188051515,2595.32153656506,"motor_cortex_contra"
16.93150685,2596.64635119966,"motor_cortex_contra"
